"dataset","epsilon","capped","cost_add","cost_delete","cost_environment","cost_wait","filename_astar","filename_summary","filename_transitions","Species names","Temperature names","Proportion of candidate states","Candidate states","Total states","Total natural transitions (may include duplicates)","Total candidate pairs evaluated","Total viable paths","Total viable paths (non-trivial length)","Total viable path proportions (viable / # candidate pairs)","Total non-trivial paths proportions (non-trivial / viable)","Planning Cost - Mean","Planning Cost - SD","Planning Length - Mean","Planning Length - SD","Additional Adds - Mean","Additional Adds - SD","Additional Dels - Mean","Additional Dels - SD","Additional Temps - Mean","Additional Temps - SD","intermediate_visits_q95","in_degree_q95","out_degree_q95","r2.intermediate_visits_in_degree","astar_length_X1","astar_length_X2","astar_length_X3","astar_length_X4","astar_length_X5","astar_length_X6","astar_length_X7","astar_length_X8","astar_length_X9","astar_length_X10","astar_length_X11","astar_length_X12","astar_length_X13","astar_length_X14","astar_length_X15","astar_length_X16","astar_length_X17","astar_length_X18","astar_length_X19","astar_length_NOT_REACHABLE","abundance_grand_mean","abundance_grand_sd"
"Maynard15-17-19-21-23",1e-05,TRUE,10,10,0.1,10,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp0-1_wait10-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp0-1_wait10-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp0-1_wait10-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3069,10000,6494,4226,0.6494,0.650754542654758,34.8255004619649,13.2345897479881,1.84093008931321,0.717075273475567,0.205420388050508,0.460343118327851,-0.898059747459193,0.810803720108898,0.813212195873114,0.87510764941151,81.0999999999999,54.1999999999999,48,0.189315680492943,0.2268,0.2991,0.1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,FALSE,10,10,1,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp1-0_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp1-0_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp1-0_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3665,10000,6494,3812,0.6494,0.587003387742532,17.848968278411,9.31282878240035,1.78965198644903,0.755967543256734,0.192331382814906,0.442744980371613,-0.904989220819218,0.809269639450937,0.830304896827841,0.891546623655021,162.85,69,66,0.0863768521622583,0.2682,0.2496,0.1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,TRUE,10,10,1,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp1-0_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp1-0_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp1-0_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3069,10000,6494,4234,0.6494,0.651986449029874,17.8551894056053,9.32303196466544,1.86264243917462,0.73476906416887,0.192331382814906,0.442744980371613,-0.904989220819218,0.809269639450937,0.829226978749615,0.89194529707429,180.1,54.1999999999999,48,0.223806759758949,0.226,0.2866,0.1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,FALSE,10,10,1,1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp1-0_wait1-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp1-0_wait1-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp1-0_wait1-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3665,10000,6494,3812,0.6494,0.587003387742532,19.459655066215,9.4554564566626,1.78934400985525,0.75567798901624,0.192331382814906,0.442744980371613,-0.904989220819218,0.809269639450937,0.83061287342162,0.891432444775432,91.15,69,66,0.0668577538214572,0.2682,0.2498,0.1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,TRUE,10,10,1,1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp1-0_wait1-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp1-0_wait1-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp1-0_wait1-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3069,10000,6494,4234,0.6494,0.651986449029874,19.5315676008623,9.56802252720681,1.86110255620573,0.733430290918482,0.192331382814906,0.442744980371613,-0.904989220819218,0.809269639450937,0.830766861718509,0.891375309941877,81.0999999999999,54.1999999999999,48,0.182113439403631,0.226,0.2876,0.1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,FALSE,10,10,1,10,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp1-0_wait10-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp1-0_wait10-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp1-0_wait10-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3665,10000,6494,3801,0.6494,0.585309516476748,35.5414228518633,12.9036899537947,1.76639975361873,0.735727530170509,0.208038189097629,0.464335697530786,-0.897905759162304,0.811069223197506,0.809824453341546,0.873672736496319,89.6499999999999,69,66,0.0711648096313553,0.2693,0.2625,0.1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,TRUE,10,10,1,10,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp1-0_wait10-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp1-0_wait10-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp1-0_wait10-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3069,10000,6494,4226,0.6494,0.650754542654758,36.2623960578996,13.6006771666995,1.84093008931321,0.717075273475567,0.205420388050508,0.460343118327851,-0.898059747459193,0.810803720108898,0.813212195873114,0.87510764941151,81.0999999999999,54.1999999999999,48,0.189315680492943,0.2268,0.2991,0.1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,FALSE,10,10,10,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp10-0_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp10-0_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp10-0_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3665,10000,6494,3805,0.6494,0.585925469664305,32.3528949799815,12.5961661101188,1.77040344933785,0.738865346008476,0.209886048660302,0.465823382780612,-0.900369571912535,0.810235909485679,0.806436710809978,0.873986261940133,90.7999999999999,69,66,0.0701107215124779,0.2689,0.2607,0.1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,TRUE,10,10,10,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp10-0_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp10-0_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp10-0_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3069,10000,6494,4228,0.6494,0.651062519248537,32.3604096088697,12.6013977117343,1.8455497382199,0.72086741939982,0.208654142285186,0.462729771463842,-0.900369571912535,0.810235909485679,0.807668617185094,0.876018085224594,82.7499999999998,54.1999999999999,48,0.188428403063346,0.2266,0.2965,0.1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,FALSE,10,10,10,1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp10-0_wait1-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp10-0_wait1-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp10-0_wait1-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3665,10000,6494,3805,0.6494,0.585925469664305,33.9462580843856,13.0395756053829,1.77040344933785,0.738865346008476,0.209886048660302,0.465823382780612,-0.900369571912535,0.810235909485679,0.806436710809978,0.873986261940133,90.7999999999999,69,66,0.0701107215124779,0.2689,0.2607,0.1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,TRUE,10,10,10,1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp10-0_wait1-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp10-0_wait1-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp10-0_wait1-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3069,10000,6494,4228,0.6494,0.651062519248537,34.0214043732676,13.0891223226614,1.8455497382199,0.72086741939982,0.208654142285186,0.462729771463842,-0.900369571912535,0.810235909485679,0.807668617185094,0.876018085224594,82.7499999999998,54.1999999999999,48,0.188428403063346,0.2266,0.2965,0.1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,FALSE,10,10,10,10,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp10-0_wait10-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp10-0_wait10-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_uncapped_add10-0_del10-0_temp10-0_wait10-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3665,10000,6494,3801,0.6494,0.585309516476748,49.8798891284262,18.2302905921634,1.76101016322759,0.730313028055762,0.214505697566985,0.474222890590313,-0.894518016630736,0.814048152247226,0.805358792731752,0.872423801127936,87.3999999999999,69,66,0.0731832832031636,0.2693,0.266,0.1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",1e-05,TRUE,10,10,10,10,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp10-0_wait10-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp10-0_wait10-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps1-0e-5_capped_2_add10-0_del10-0_temp10-0_wait10-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3069,10000,6494,4226,0.6494,0.650754542654758,50.6313520172467,18.5182318939871,1.83692639359409,0.713374146037072,0.211579919926086,0.468191876421094,-0.894672004927626,0.813784262201868,0.807668617185094,0.874082044979732,78.9999999999998,54.1999999999999,48,0.192175030165879,0.2268,0.3017,0.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,FALSE,0.1,0.1,0.1,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp0-1_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp0-1_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp0-1_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3689,10000,6494,3785,0.6494,0.582845703726517,0.496874037573145,0.181089054029804,1.75608253772713,0.728681800336721,0.206806282722513,0.461227171764711,-0.87973514012935,0.818042456926229,0.783954419464121,0.857818253621619,98.6,69.15,68,0.0785959146659756,0.2709,0.266,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,TRUE,0.1,0.1,0.1,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp0-1_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp0-1_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp0-1_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3091,10000,6494,4210,0.6494,0.648290729904527,0.504311672312905,0.183904665795142,1.82876501385895,0.709182332253547,0.207114259316292,0.460754796476878,-0.878195257160456,0.818943703328442,0.783800431167231,0.85822820121783,98.8499999999997,54.1999999999999,49,0.20450924803712,0.2284,0.3038,0.1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,FALSE,0.1,0.1,0.1,1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp0-1_wait1-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp0-1_wait1-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp0-1_wait1-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3689,10000,6494,3783,0.6494,0.582537727132738,2.06864798275331,0.806742028941803,1.7463812750231,0.719070917745336,0.215583615645211,0.473896285622366,-0.875577456113335,0.8192082763197,0.781028641823221,0.853925510182349,95.0499999999999,69.15,68,0.0867428103908915,0.2711,0.2719,0.1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,TRUE,0.1,0.1,0.1,1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp0-1_wait1-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp0-1_wait1-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp0-1_wait1-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3091,10000,6494,4210,0.6494,0.648290729904527,2.13920542038805,0.794907003751093,1.81644595010779,0.697314331888444,0.216969510317216,0.475373832153361,-0.87419156144133,0.819842339057563,0.783184477979673,0.853573831965135,95.9499999999997,54.1999999999999,49,0.221169094439971,0.2284,0.3118,0.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,FALSE,0.1,0.1,0.1,10,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp0-1_wait10-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp0-1_wait10-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp0-1_wait10-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3689,10000,6494,3783,0.6494,0.582537727132738,17.7860794579611,7.27334006347049,1.7463812750231,0.719070917745336,0.216353557129658,0.476301665102483,-0.876347397597783,0.81923087145258,0.781028641823221,0.854646636361298,92.8999999999998,69.15,68,0.0821650125615882,0.2711,0.2719,0.1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,TRUE,0.1,0.1,0.1,10,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp0-1_wait10-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp0-1_wait10-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp0-1_wait10-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3091,10000,6494,4210,0.6494,0.648290729904527,18.4872189713581,7.06657151344711,1.81644595010779,0.697314331888444,0.218663381583,0.478957811253827,-0.874961502925778,0.819866218419761,0.782260548198337,0.854420780794444,91.2499999999995,54.1999999999999,49,0.211840722439937,0.2284,0.3118,0.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,FALSE,0.1,0.1,1,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp1-0_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp1-0_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp1-0_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3689,10000,6494,3785,0.6494,0.582845703726517,1.88592546966431,0.849795328537784,1.74822913458577,0.720575543345886,0.242993532491531,0.531258571756196,-0.876809362488451,0.818830392174745,0.759316291961811,0.835712526237976,94.6999999999997,69.15,68,0.0814534915004684,0.2709,0.2711,0.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,TRUE,0.1,0.1,1,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp1-0_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp1-0_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp1-0_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3091,10000,6494,4210,0.6494,0.648290729904527,1.89364028333847,0.845479490055438,1.82106559901447,0.703567095117238,0.244225438866646,0.533298777141988,-0.873729596550662,0.820616292501057,0.759316291961811,0.835712526237976,99.4499999999995,54.1999999999999,49,0.212863744599047,0.2284,0.3096,0.1106,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,FALSE,0.1,0.1,1,1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp1-0_wait1-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp1-0_wait1-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp1-0_wait1-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3689,10000,6494,3783,0.6494,0.582537727132738,3.45796119494916,1.45367097755452,1.7463812750231,0.719070917745336,0.241299661225747,0.529563898420466,-0.873421619956883,0.820005575554416,0.75962426855559,0.835616886108951,110.4,69.15,68,0.0882533312582188,0.2711,0.2719,0.1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,TRUE,0.1,0.1,1,1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp1-0_wait1-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp1-0_wait1-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp1-0_wait1-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3091,10000,6494,4210,0.6494,0.648290729904527,3.53004311672311,1.41694811705094,1.81798583307669,0.698820732774703,0.241761626116415,0.529207632951035,-0.870649830612873,0.821449873650173,0.759778256852479,0.835569019364623,113.549999999999,54.1999999999999,49,0.233498065797465,0.2284,0.3108,0.1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,FALSE,0.1,0.1,1,10,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp1-0_wait10-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp1-0_wait10-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp1-0_wait10-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3689,10000,6494,3783,0.6494,0.582537727132738,19.1753926701572,7.87994731275096,1.7463812750231,0.719070917745336,0.242993532491531,0.531258571756196,-0.875115491222667,0.81998360914354,0.75962426855559,0.835616886108951,96.4999999999996,69.15,68,0.0843927435719023,0.2711,0.2719,0.1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,TRUE,0.1,0.1,1,10,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp1-0_wait10-0_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp1-0_wait10-0_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp1-0_wait10-0_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3091,10000,6494,4210,0.6494,0.648290729904527,19.8780566676934,7.63267638629994,1.81644595010779,0.697314331888444,0.243609485679088,0.530976364090827,-0.872497690175547,0.821176304608504,0.761318139821374,0.835088639051028,91.9499999999994,54.1999999999999,49,0.21281865561114,0.2284,0.3118,0.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,FALSE,0.1,0.1,10,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp10-0_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp10-0_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_uncapped_add0-1_del0-1_temp10-0_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3689,10000,6494,3792,0.6494,0.583923621804743,15.7698182938096,7.82877721717079,1.7551586079458,0.726254278798579,0.240991684631968,0.529413312834502,-0.881736987988913,0.81748695602281,0.759316291961811,0.835712526237976,103.099999999999,69.15,68,0.0849907826748358,0.2702,0.268,0.1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
"Maynard15-17-19-21-23",0.001,TRUE,0.1,0.1,10,0.1,"results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp10-0_wait0-1_a_star.csv","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp10-0_wait0-1_summary.txt","results/Maynard15-17-19-21-23/Fri_18_Nov_2022_20_07/eps0-001_capped_2_add0-1_del0-1_temp10-0_wait0-1_transitions.csv","[CO, DE, LO, PA, SP]","[15, 17, 19, 21, 23]",0.7375,118,160,3091,10000,6494,4217,0.6494,0.649368647982753,15.7775331074838,7.82285676420317,1.83015090853095,0.710708443689287,0.242377579303973,0.531539915709281,-0.880967046504466,0.817846104829984,0.759316291961811,0.835712526237976,109.649999999999,54.1999999999999,49,0.218611827634156,0.2277,0.3051,0.1158,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3506,0.609211016418477,1.25879970871841
