s,f,a,add,del,temp,a_str,start,final
81,90,88602,2,0,0,(+1  4),5*7|1,1*4*5*7|1
81,258,95136,2,0,0,(+1  9),5*7|1,1*9|1
81,273,95135,1,0,0,(+9),5*7|1,5*9|1
81,281,95162,2,0,0,(+4  9),5*7|1,4*5*9|1
81,578,108258,2,0,0,(+1  10),5*7|1,1*7*10|1
81,579,108260,2,0,0,(+2  10),5*7|1,2*7*10|1
81,585,108284,2,0,0,(+4  10),5*7|1,4*7*10|1
81,593,108257,1,0,0,(+10),5*7|1,5*7*10|1
82,3,88577,1,0,0,(+2),1*5*7|1,2|1
82,7,88586,2,0,0,(+2  3),1*5*7|1,2*3|1
82,90,88601,1,0,0,(+4),1*5*7|1,1*4*5*7|1
82,258,95135,1,0,0,(+9),1*5*7|1,1*9|1
82,578,108257,1,0,0,(+10),1*5*7|1,1*7*10|1
82,579,108260,2,0,0,(+2  10),1*5*7|1,2*7*10|1
82,586,108284,2,0,0,(+4  10),1*5*7|1,1*4*7*10|1
89,3,88577,1,0,0,(+2),4*5*7|1,2|1
89,7,88586,2,0,0,(+2  3),4*5*7|1,2*3|1
89,258,95136,2,0,0,(+1  9),4*5*7|1,1*9|1
89,281,95135,1,0,0,(+9),4*5*7|1,4*5*9|1
89,579,108260,2,0,0,(+2  10),4*5*7|1,2*7*10|1
89,585,108257,1,0,0,(+10),4*5*7|1,4*7*10|1
89,586,108258,2,0,0,(+1  10),4*5*7|1,1*4*7*10|1
89,841,114818,2,0,0,(+9  10),4*5*7|1,4*7*9*10|1
90,3,88577,1,0,0,(+2),1*4*5*7|1,2|1
90,7,88586,2,0,0,(+2  3),1*4*5*7|1,2*3|1
90,258,95135,1,0,0,(+9),1*4*5*7|1,1*9|1
90,579,108260,2,0,0,(+2  10),1*4*5*7|1,2*7*10|1
90,586,108257,1,0,0,(+10),1*4*5*7|1,1*4*7*10|1
129,2,88575,1,0,0,(+1),8|1,1|1
129,3,88577,1,0,0,(+2),8|1,2|1
129,5,88583,1,0,0,(+3),8|1,3|1
129,7,88586,2,0,0,(+2  3),8|1,2*3|1
129,9,88601,1,0,0,(+4),8|1,4|1
129,17,88655,1,0,0,(+5),8|1,5|1
129,33,88817,1,0,0,(+6),8|1,6|1
129,41,88844,2,0,0,(+4  6),8|1,4*6|1
129,65,89303,1,0,0,(+7),8|1,7|1
129,66,89304,2,0,0,(+1  7),8|1,1*7|1
129,81,89384,2,0,0,(+5  7),8|1,5*7|1
129,257,95135,1,0,0,(+9),8|1,9|1
129,258,95136,2,0,0,(+1  9),8|1,1*9|1
129,261,95144,2,0,0,(+3  9),8|1,3*9|1
129,265,95162,2,0,0,(+4  9),8|1,4*9|1
129,273,95216,2,0,0,(+5  9),8|1,5*9|1
129,514,108258,2,0,0,(+1  10),8|1,1*10|1
129,515,108260,2,0,0,(+2  10),8|1,2*10|1
129,521,108284,2,0,0,(+4  10),8|1,4*10|1
129,529,108338,2,0,0,(+5  10),8|1,5*10|1
129,641,108257,1,0,0,(+10),8|1,8*10|1
129,1026,147624,2,0,0,(+1  11),8|1,1*11|1
257,3,88577,1,0,0,(+2),9|1,2|1
257,7,88586,2,0,0,(+2  3),9|1,2*3|1
257,258,88575,1,0,0,(+1),9|1,1*9|1
257,261,88583,1,0,0,(+3),9|1,3*9|1
257,265,88601,1,0,0,(+4),9|1,4*9|1
257,273,88655,1,0,0,(+5),9|1,5*9|1
257,281,88682,2,0,0,(+4  5),9|1,4*5*9|1
257,515,108260,2,0,0,(+2  10),9|1,2*10|1
257,521,108284,2,0,0,(+4  10),9|1,4*10|1
258,3,88577,1,0,0,(+2),1*9|1,2|1
258,7,88586,2,0,0,(+2  3),1*9|1,2*3|1
258,515,108260,2,0,0,(+2  10),1*9|1,2*10|1
261,7,88577,1,0,0,(+2),3*9|1,2*3|1
261,515,108260,2,0,0,(+2  10),3*9|1,2*10|1
265,3,88577,1,0,0,(+2),4*9|1,2|1
265,7,88586,2,0,0,(+2  3),4*9|1,2*3|1
265,258,88575,1,0,0,(+1),4*9|1,1*9|1
265,281,88655,1,0,0,(+5),4*9|1,4*5*9|1
265,514,108258,2,0,0,(+1  10),4*9|1,1*10|1
265,515,108260,2,0,0,(+2  10),4*9|1,2*10|1
265,521,108257,1,0,0,(+10),4*9|1,4*10|1
265,529,108338,2,0,0,(+5  10),4*9|1,5*10|1
265,841,108986,2,0,0,(+7  10),4*9|1,4*7*9*10|1
273,3,88577,1,0,0,(+2),5*9|1,2|1
273,7,88586,2,0,0,(+2  3),5*9|1,2*3|1
273,258,88575,1,0,0,(+1),5*9|1,1*9|1
273,281,88601,1,0,0,(+4),5*9|1,4*5*9|1
273,515,108260,2,0,0,(+2  10),5*9|1,2*10|1
281,3,88577,1,0,0,(+2),4*5*9|1,2|1
281,7,88586,2,0,0,(+2  3),4*5*9|1,2*3|1
281,258,88575,1,0,0,(+1),4*5*9|1,1*9|1
281,515,108260,2,0,0,(+2  10),4*5*9|1,2*10|1
281,529,108257,1,0,0,(+10),4*5*9|1,5*10|1
513,5,88583,1,0,0,(+3),10|1,3|1
513,33,88817,1,0,0,(+6),10|1,6|1
513,65,89303,1,0,0,(+7),10|1,7|1
513,257,95135,1,0,0,(+9),10|1,9|1
513,261,95144,2,0,0,(+3  9),10|1,3*9|1
513,514,88575,1,0,0,(+1),10|1,1*10|1
513,515,88577,1,0,0,(+2),10|1,2*10|1
513,521,88601,1,0,0,(+4),10|1,4*10|1
513,529,88655,1,0,0,(+5),10|1,5*10|1
513,578,89304,2,0,0,(+1  7),10|1,1*7*10|1
513,579,89306,2,0,0,(+2  7),10|1,2*7*10|1
513,585,89330,2,0,0,(+4  7),10|1,4*7*10|1
513,593,89384,2,0,0,(+5  7),10|1,5*7*10|1
513,641,90761,1,0,0,(+8),10|1,8*10|1
514,258,95864,2,0,0,(+7  9),1*10|1,1*9|1
514,515,88577,1,0,0,(+2),1*10|1,2*10|1
514,529,88655,1,0,0,(+5),1*10|1,5*10|1
514,578,89303,1,0,0,(+7),1*10|1,1*7*10|1
514,579,89306,2,0,0,(+2  7),1*10|1,2*7*10|1
514,586,89330,2,0,0,(+4  7),1*10|1,1*4*7*10|1
515,579,89303,1,0,0,(+7),2*10|1,2*7*10|1
521,514,88575,1,0,0,(+1),4*10|1,1*10|1
521,515,88577,1,0,0,(+2),4*10|1,2*10|1
521,529,88655,1,0,0,(+5),4*10|1,5*10|1
521,579,89306,2,0,0,(+2  7),4*10|1,2*7*10|1
521,585,89303,1,0,0,(+7),4*10|1,4*7*10|1
521,586,89304,2,0,0,(+1  7),4*10|1,1*4*7*10|1
521,841,95864,2,0,0,(+7  9),4*10|1,4*7*9*10|1
529,273,95864,2,0,0,(+7  9),5*10|1,5*9|1
529,515,88577,1,0,0,(+2),5*10|1,2*10|1
529,578,89304,2,0,0,(+1  7),5*10|1,1*7*10|1
529,579,89306,2,0,0,(+2  7),5*10|1,2*7*10|1
529,585,89330,2,0,0,(+4  7),5*10|1,4*7*10|1
529,593,89303,1,0,0,(+7),5*10|1,5*7*10|1
578,258,95135,1,0,0,(+9),1*7*10|1,1*9|1
578,579,88577,1,0,0,(+2),1*7*10|1,2*7*10|1
578,586,88601,1,0,0,(+4),1*7*10|1,1*4*7*10|1
585,258,95136,2,0,0,(+1  9),4*7*10|1,1*9|1
585,579,88577,1,0,0,(+2),4*7*10|1,2*7*10|1
585,586,88575,1,0,0,(+1),4*7*10|1,1*4*7*10|1
585,841,95135,1,0,0,(+9),4*7*10|1,4*7*9*10|1
586,258,95135,1,0,0,(+9),1*4*7*10|1,1*9|1
586,579,88577,1,0,0,(+2),1*4*7*10|1,2*7*10|1
593,258,95136,2,0,0,(+1  9),5*7*10|1,1*9|1
593,273,95135,1,0,0,(+9),5*7*10|1,5*9|1
593,578,88575,1,0,0,(+1),5*7*10|1,1*7*10|1
593,579,88577,1,0,0,(+2),5*7*10|1,2*7*10|1
593,585,88601,1,0,0,(+4),5*7*10|1,4*7*10|1
593,586,88602,2,0,0,(+1  4),5*7*10|1,1*4*7*10|1
641,5,88583,1,0,0,(+3),8*10|1,3|1
641,33,88817,1,0,0,(+6),8*10|1,6|1
641,65,89303,1,0,0,(+7),8*10|1,7|1
641,257,95135,1,0,0,(+9),8*10|1,9|1
641,261,95144,2,0,0,(+3  9),8*10|1,3*9|1
641,514,88575,1,0,0,(+1),8*10|1,1*10|1
641,515,88577,1,0,0,(+2),8*10|1,2*10|1
641,521,88601,1,0,0,(+4),8*10|1,4*10|1
641,529,88655,1,0,0,(+5),8*10|1,5*10|1
641,578,89304,2,0,0,(+1  7),8*10|1,1*7*10|1
641,579,89306,2,0,0,(+2  7),8*10|1,2*7*10|1
641,585,89330,2,0,0,(+4  7),8*10|1,4*7*10|1
641,593,89384,2,0,0,(+5  7),8*10|1,5*7*10|1
841,258,88575,1,0,0,(+1),4*7*9*10|1,1*9|1
841,579,88577,1,0,0,(+2),4*7*9*10|1,2*7*10|1
1025,3,88577,1,0,0,(+2),11|1,2|1
1025,5,88583,1,0,0,(+3),11|1,3|1
1025,7,88586,2,0,0,(+2  3),11|1,2*3|1
1025,9,88601,1,0,0,(+4),11|1,4|1
1025,17,88655,1,0,0,(+5),11|1,5|1
1025,33,88817,1,0,0,(+6),11|1,6|1
1025,41,88844,2,0,0,(+4  6),11|1,4*6|1
1025,65,89303,1,0,0,(+7),11|1,7|1
1025,81,89384,2,0,0,(+5  7),11|1,5*7|1
1025,129,90761,1,0,0,(+8),11|1,8|1
1025,257,95135,1,0,0,(+9),11|1,9|1
1025,258,95136,2,0,0,(+1  9),11|1,1*9|1
1025,261,95144,2,0,0,(+3  9),11|1,3*9|1
1025,265,95162,2,0,0,(+4  9),11|1,4*9|1
1025,273,95216,2,0,0,(+5  9),11|1,5*9|1
1025,513,108257,1,0,0,(+10),11|1,10|1
1025,514,108258,2,0,0,(+1  10),11|1,1*10|1
1025,515,108260,2,0,0,(+2  10),11|1,2*10|1
1025,521,108284,2,0,0,(+4  10),11|1,4*10|1
1025,529,108338,2,0,0,(+5  10),11|1,5*10|1
1025,641,110444,2,0,0,(+8  10),11|1,8*10|1
1025,1026,88575,1,0,0,(+1),11|1,1*11|1
1025,1090,89304,2,0,0,(+1  7),11|1,1*7*11|1
1026,3,88577,1,0,0,(+2),1*11|1,2|1
1026,7,88586,2,0,0,(+2  3),1*11|1,2*3|1
1026,17,88655,1,0,0,(+5),1*11|1,5|1
1026,258,95216,2,0,0,(+5  9),1*11|1,1*9|1
1026,514,108257,1,0,0,(+10),1*11|1,1*10|1
1026,515,108260,2,0,0,(+2  10),1*11|1,2*10|1
1026,529,108338,2,0,0,(+5  10),1*11|1,5*10|1
1026,578,108986,2,0,0,(+7  10),1*11|1,1*7*10|1
1026,1090,89303,1,0,0,(+7),1*11|1,1*7*11|1
1026,1098,89330,2,0,0,(+4  7),1*11|1,1*4*7*11|1
1090,3,88577,1,0,0,(+2),1*7*11|1,2|1
1090,7,88586,2,0,0,(+2  3),1*7*11|1,2*3|1
1090,258,95135,1,0,0,(+9),1*7*11|1,1*9|1
1090,578,108257,1,0,0,(+10),1*7*11|1,1*7*10|1
1090,579,108260,2,0,0,(+2  10),1*7*11|1,2*7*10|1
1090,586,108284,2,0,0,(+4  10),1*7*11|1,1*4*7*10|1
1090,1098,88601,1,0,0,(+4),1*7*11|1,1*4*7*11|1
1098,3,88577,1,0,0,(+2),1*4*7*11|1,2|1
1098,7,88586,2,0,0,(+2  3),1*4*7*11|1,2*3|1
1098,258,95135,1,0,0,(+9),1*4*7*11|1,1*9|1
1098,579,108260,2,0,0,(+2  10),1*4*7*11|1,2*7*10|1
1098,586,108257,1,0,0,(+10),1*4*7*11|1,1*4*7*10|1
