node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,3,58,110
1*2|1,7,79,59
3|1,14,59,108
1*3|1,0,80,57
2*3|1,4,59,108
1*2*3|1,2,80,59
4|1,0,92,52
1*4|1,13,113,52
2*4|1,7,92,53
1*2*4|1,130,113,112
3*4|1,8,94,51
1*3*4|1,11,115,52
2*3*4|1,19,94,53
1*2*3*4|1,13,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,4,60,112
1*2*5|1,5,81,58
3*5|1,0,61,108
1*3*5|1,5,82,57
2*3*5|1,9,61,110
1*2*3*5|1,8,82,58
4*5|1,0,94,52
1*4*5|1,103,115,110
2*4*5|1,1,94,53
1*2*4*5|1,65,115,112
3*4*5|1,5,96,52
1*3*4*5|1,14,117,52
2*3*4*5|1,33,96,53
1*2*3*4*5|1,15,117,53
|2,0,0,109
1|2,83,81,55
2|2,1,58,109
3|2,346,82,55
4|2,109,115,43
3*4|2,114,117,30
5|2,0,60,108
2*5|2,3,60,110
|3,0,0,109
1|3,1,79,57
2|3,1,58,111
1*2|3,5,79,58
3|3,7,59,108
1*3|3,1,80,56
2*3|3,1,59,109
1*2*3|3,3,80,58
4|3,44,93,52
1*4|3,116,112,109
2*4|3,136,114,53
1*2*4|3,71,81,112
3*4|3,0,94,52
1*3*4|3,10,115,52
2*3*4|3,10,94,53
1*2*3*4|3,6,115,53
5|3,5,60,108
1*5|3,111,81,108
2*5|3,15,60,112
3*5|3,0,61,58
1*3*5|3,44,82,56
2*3*5|3,5,61,65
4*5|3,61,98,52
1*4*5|3,97,115,109
3*4*5|3,34,96,52
1*3*4*5|3,27,117,52
|4,0,0,109
1|4,0,79,57
2|4,3,59,111
1*2|4,31,81,58
3|4,10,59,108
1*3|4,0,80,57
2*3|4,24,59,108
1*2*3|4,29,82,58
4|4,8,93,52
1*4|4,43,112,109
2*4|4,145,95,53
1*2*4|4,89,115,112
3*4|4,0,93,52
1*3*4|4,13,115,52
2*3*4|4,10,96,53
1*2*3*4|4,22,117,53
5|4,18,60,108
1*5|4,27,81,108
3*5|4,18,61,108
1*3*5|4,40,82,108
4*5|4,100,93,108
1*4*5|4,27,115,108
3*4*5|4,106,95,108
1*3*4*5|4,107,116,109
|5,0,0,109
1|5,2,79,57
2|5,65,60,112
1*2|5,117,81,112
3|5,8,59,108
1*3|5,0,80,57
2*3|5,2,59,110
1*2*3|5,22,81,59
4|5,5,92,52
1*4|5,59,113,108
2*4|5,214,94,112
1*2*4|5,41,115,112
3*4|5,4,94,52
1*3*4|5,7,115,52
2*3*4|5,54,95,53
1*2*3*4|5,14,116,53
5|5,0,60,108
1*5|5,13,81,109
2*5|5,0,20,112
1*2*5|5,5,27,112
3*5|5,2,61,108
1*3*5|5,35,82,108
2*3*5|5,20,61,112
1*2*3*5|5,22,82,112
4*5|5,44,93,109
1*4*5|5,63,113,109
2*4*5|5,11,30,112
3*4*5|5,648,116,109
