node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,14,70,45
2|1,4,47,82
1*2|1,17,76,53
3|1,9,46,87
1*3|1,10,78,55
2*3|1,22,53,99
1*2*3|1,19,68,58
4|1,11,76,42
1*4|1,7,107,50
2*4|1,10,85,49
1*2*4|1,92,96,101
3*4|1,17,90,49
1*3*4|1,10,96,52
2*3*4|1,6,81,52
1*2*3*4|1,13,70,47
5|1,5,53,81
1*5|1,8,81,51
2*5|1,31,59,100
1*2*5|1,8,72,58
3*5|1,21,56,99
1*3*5|1,11,71,55
2*3*5|1,42,53,98
1*2*3*5|1,4,51,50
4*5|1,6,88,47
1*4*5|1,46,97,98
2*4*5|1,11,85,53
1*2*4*5|1,29,70,77
3*4*5|1,11,85,51
1*3*4*5|1,1,71,47
2*3*4*5|1,10,63,46
1*2*3*4*5|1,5,46,39
|2,0,0,65
1|2,415,81,42
2|2,0,47,81
3|2,933,82,44
4|2,562,115,33
3*4|2,933,117,29
5|2,0,53,81
2*5|2,35,59,98
|3,0,0,65
1|3,4,70,45
2|3,9,47,83
1*2|3,15,76,53
3|3,11,46,87
1*3|3,4,78,54
2*3|3,15,53,100
1*2*3|3,2,68,58
4|3,537,77,42
1*4|3,140,106,102
2*4|3,181,112,49
1*2*4|3,54,73,101
3*4|3,1,90,50
1*3*4|3,3,96,52
2*3*4|3,1,81,53
1*2*3*4|3,13,70,47
5|3,0,53,81
1*5|3,85,81,98
2*5|3,19,59,100
3*5|3,9,56,53
1*3*5|3,30,71,56
2*3*5|3,14,53,62
4*5|3,31,95,47
1*4*5|3,47,97,97
3*4*5|3,17,85,51
1*3*4*5|3,6,71,46
|4,0,0,65
1|4,3,70,44
2|4,2,49,83
1*2|4,58,81,53
3|4,7,46,87
1*3|4,0,78,54
2*3|4,8,53,99
1*2*3|4,67,70,58
4|4,73,77,42
1*4|4,63,106,102
2*4|4,35,95,49
1*2*4|4,69,95,101
3*4|4,15,89,50
1*3*4|4,1,96,52
2*3*4|4,16,83,53
1*2*3*4|4,10,70,47
5|4,97,59,81
1*5|4,31,81,98
3*5|4,70,61,98
1*3*5|4,21,71,99
4*5|4,134,93,97
1*4*5|4,23,97,96
3*4*5|4,108,84,97
1*3*4*5|4,129,71,77
|5,0,0,65
1|5,6,70,44
2|5,52,59,84
1*2|5,108,81,103
3|5,9,46,87
1*3|5,6,78,54
2*3|5,27,53,101
1*2*3|5,7,69,58
4|5,39,76,42
1*4|5,77,109,101
2*4|5,315,94,102
1*2*4|5,60,97,101
3*4|5,17,90,50
1*3*4|5,1,96,52
2*3*4|5,15,82,53
1*2*3*4|5,13,70,47
5|5,7,53,81
1*5|5,25,81,99
2*5|5,6,20,100
1*2*5|5,37,27,100
3*5|5,10,56,98
1*3*5|5,31,71,99
2*3*5|5,28,53,100
1*2*3*5|5,33,47,82
4*5|5,85,87,98
1*4*5|5,35,94,97
2*4*5|5,54,30,100
3*4*5|5,518,97,98
