node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,1,79,57
2|1,2,58,110
1*2|1,6,79,59
3|1,4,59,108
1*3|1,2,80,57
2*3|1,0,59,108
1*2*3|1,5,80,59
4|1,0,92,52
1*4|1,17,113,52
2*4|1,8,92,53
1*2*4|1,227,113,112
3*4|1,16,94,51
1*3*4|1,17,115,52
2*3*4|1,2,94,53
1*2*3*4|1,20,115,53
5|1,0,60,108
1*5|1,1,81,56
2*5|1,6,60,112
1*2*5|1,4,81,58
3*5|1,3,61,108
1*3*5|1,4,82,57
2*3*5|1,3,61,110
1*2*3*5|1,4,82,58
4*5|1,0,94,52
1*4*5|1,165,115,110
2*4*5|1,5,94,53
1*2*4*5|1,120,115,112
3*4*5|1,5,96,52
1*3*4*5|1,18,117,52
2*3*4*5|1,3,96,53
1*2*3*4*5|1,15,117,53
|2,0,0,109
1|2,42,81,55
2|2,1,58,109
3|2,38,82,55
4|2,16,115,43
3*4|2,6,117,30
5|2,0,60,108
2*5|2,1,60,110
|3,0,0,109
1|3,3,79,57
2|3,3,58,111
1*2|3,5,79,58
3|3,1,59,108
1*3|3,0,80,56
2*3|3,2,59,109
1*2*3|3,2,80,58
4|3,13,93,52
1*4|3,157,112,109
2*4|3,13,114,53
1*2*4|3,113,81,112
3*4|3,0,94,52
1*3*4|3,14,115,52
2*3*4|3,3,94,53
1*2*3*4|3,19,115,53
5|3,19,60,108
1*5|3,135,81,108
2*5|3,15,60,112
3*5|3,1,61,58
1*3*5|3,30,82,56
2*3*5|3,4,61,65
4*5|3,12,98,52
1*4*5|3,137,115,109
3*4*5|3,28,96,52
1*3*4*5|3,16,117,52
|4,0,0,109
1|4,0,79,57
2|4,5,59,111
1*2|4,14,81,58
3|4,10,59,108
1*3|4,0,80,57
2*3|4,1,59,108
1*2*3|4,9,82,58
4|4,13,93,52
1*4|4,91,112,109
2*4|4,10,95,53
1*2*4|4,104,115,112
3*4|4,2,93,52
1*3*4|4,13,115,52
2*3*4|4,8,96,53
1*2*3*4|4,25,117,53
5|4,9,60,108
1*5|4,58,81,108
3*5|4,20,61,108
1*3*5|4,73,82,108
4*5|4,49,93,108
1*4*5|4,20,115,108
3*4*5|4,110,95,108
1*3*4*5|4,60,116,109
|5,0,0,109
1|5,1,79,57
2|5,34,60,112
1*2|5,106,81,112
3|5,1,59,108
1*3|5,1,80,57
2*3|5,2,59,110
1*2*3|5,3,81,59
4|5,3,92,52
1*4|5,73,113,108
2*4|5,112,94,112
1*2*4|5,62,115,112
3*4|5,2,94,52
1*3*4|5,14,115,52
2*3*4|5,11,95,53
1*2*3*4|5,8,116,53
5|5,0,60,108
1*5|5,17,81,109
2*5|5,0,20,112
1*2*5|5,12,27,112
3*5|5,3,61,108
1*3*5|5,30,82,108
2*3*5|5,15,61,112
1*2*3*5|5,23,82,112
4*5|5,23,93,109
1*4*5|5,37,113,109
2*4*5|5,8,30,112
3*4*5|5,318,116,109
