node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,6,70,45
2|1,14,47,82
1*2|1,30,76,53
3|1,13,46,87
1*3|1,8,78,55
2*3|1,10,53,99
1*2*3|1,23,68,58
4|1,6,76,42
1*4|1,27,107,50
2*4|1,10,85,49
1*2*4|1,238,96,101
3*4|1,12,90,49
1*3*4|1,24,96,52
2*3*4|1,11,81,52
1*2*3*4|1,29,70,47
5|1,11,53,81
1*5|1,7,81,51
2*5|1,25,59,100
1*2*5|1,6,72,58
3*5|1,9,56,99
1*3*5|1,8,71,55
2*3*5|1,5,53,98
1*2*3*5|1,1,51,50
4*5|1,9,88,47
1*4*5|1,168,97,98
2*4*5|1,2,85,53
1*2*4*5|1,90,70,77
3*4*5|1,9,85,51
1*3*4*5|1,15,71,47
2*3*4*5|1,5,63,46
1*2*3*4*5|1,8,46,39
|2,0,0,65
1|2,8,81,42
2|2,0,47,81
3|2,12,82,44
4|2,9,115,33
3*4|2,34,117,29
5|2,0,53,81
2*5|2,8,59,98
|3,0,0,65
1|3,9,70,45
2|3,9,47,83
1*2|3,10,76,53
3|3,5,46,87
1*3|3,12,78,54
2*3|3,10,53,100
1*2*3|3,1,68,58
4|3,10,77,42
1*4|3,181,106,102
2*4|3,19,112,49
1*2*4|3,102,73,101
3*4|3,1,90,50
1*3*4|3,19,96,52
2*3*4|3,6,81,53
1*2*3*4|3,10,70,47
5|3,8,53,81
1*5|3,138,81,98
2*5|3,18,59,100
3*5|3,0,56,53
1*3*5|3,28,71,56
2*3*5|3,7,53,62
4*5|3,13,95,47
1*4*5|3,150,97,97
3*4*5|3,32,85,51
1*3*4*5|3,22,71,46
|4,0,0,65
1|4,4,70,44
2|4,5,49,83
1*2|4,29,81,53
3|4,11,46,87
1*3|4,8,78,54
2*3|4,1,53,99
1*2*3|4,12,70,58
4|4,6,77,42
1*4|4,97,106,102
2*4|4,23,95,49
1*2*4|4,117,95,101
3*4|4,4,89,50
1*3*4|4,29,96,52
2*3*4|4,7,83,53
1*2*3*4|4,18,70,47
5|4,8,59,81
1*5|4,64,81,98
3*5|4,33,61,98
1*3*5|4,65,71,99
4*5|4,63,93,97
1*4*5|4,42,97,96
3*4*5|4,111,84,97
1*3*4*5|4,61,71,77
|5,0,0,65
1|5,10,70,44
2|5,26,59,84
1*2|5,110,81,103
3|5,9,46,87
1*3|5,10,78,54
2*3|5,10,53,101
1*2*3|5,2,69,58
4|5,3,76,42
1*4|5,75,109,101
2*4|5,116,94,102
1*2*4|5,71,97,101
3*4|5,7,90,50
1*3*4|5,10,96,52
2*3*4|5,11,82,53
1*2*3*4|5,10,70,47
5|5,0,53,81
1*5|5,33,81,99
2*5|5,2,20,100
1*2*5|5,19,27,100
3*5|5,6,56,98
1*3*5|5,37,71,99
2*3*5|5,23,53,100
1*2*3*5|5,28,47,82
4*5|5,26,87,98
1*4*5|5,51,94,97
2*4*5|5,17,30,100
3*4*5|5,297,97,98
