node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,14,70,45
2|1,4,47,82
1*2|1,17,76,53
3|1,23,46,87
1*3|1,10,78,55
2*3|1,16,53,99
1*2*3|1,16,68,58
4|1,11,76,42
1*4|1,5,107,50
2*4|1,11,85,49
1*2*4|1,71,96,101
3*4|1,17,90,49
1*3*4|1,10,96,52
2*3*4|1,7,81,52
1*2*3*4|1,6,70,47
5|1,5,53,81
1*5|1,9,81,51
2*5|1,36,59,100
1*2*5|1,7,72,58
3*5|1,14,56,99
1*3*5|1,8,71,55
2*3*5|1,31,53,98
1*2*3*5|1,4,51,50
4*5|1,6,88,47
1*4*5|1,48,97,98
2*4*5|1,11,85,53
1*2*4*5|1,36,70,77
3*4*5|1,11,85,51
1*3*4*5|1,1,71,47
2*3*4*5|1,11,63,46
1*2*3*4*5|1,1,46,39
|2,0,0,65
1|2,427,81,42
2|2,0,47,81
3|2,998,82,44
4|2,570,115,33
3*4|2,1072,117,29
5|2,0,53,81
2*5|2,32,59,98
|3,0,0,65
1|3,7,70,45
2|3,10,47,83
1*2|3,15,76,53
3|3,22,46,87
1*3|3,2,78,54
2*3|3,12,53,100
1*2*3|3,0,68,58
4|3,584,77,42
1*4|3,128,106,102
2*4|3,260,112,49
1*2*4|3,41,73,101
3*4|3,1,90,50
1*3*4|3,3,96,52
2*3*4|3,1,81,53
1*2*3*4|3,3,70,47
5|3,0,53,81
1*5|3,90,81,98
2*5|3,17,59,100
3*5|3,4,56,53
1*3*5|3,27,71,56
2*3*5|3,9,53,62
4*5|3,31,95,47
1*4*5|3,53,97,97
3*4*5|3,16,85,51
1*3*4*5|3,10,71,46
|4,0,0,65
1|4,3,70,44
2|4,3,49,83
1*2|4,57,81,53
3|4,18,46,87
1*3|4,1,78,54
2*3|4,1,53,99
1*2*3|4,65,70,58
4|4,73,77,42
1*4|4,55,106,102
2*4|4,32,95,49
1*2*4|4,64,95,101
3*4|4,13,89,50
1*3*4|4,0,96,52
2*3*4|4,15,83,53
1*2*3*4|4,5,70,47
5|4,103,59,81
1*5|4,32,81,98
3*5|4,65,61,98
1*3*5|4,8,71,99
4*5|4,133,93,97
1*4*5|4,22,97,96
3*4*5|4,95,84,97
1*3*4*5|4,133,71,77
|5,0,0,65
1|5,6,70,44
2|5,53,59,84
1*2|5,110,81,103
3|5,21,46,87
1*3|5,6,78,54
2*3|5,12,53,101
1*2*3|5,8,69,58
4|5,39,76,42
1*4|5,66,109,101
2*4|5,343,94,102
1*2*4|5,50,97,101
3*4|5,17,90,50
1*3*4|5,1,96,52
2*3*4|5,16,82,53
1*2*3*4|5,13,70,47
5|5,7,53,81
1*5|5,19,81,99
2*5|5,8,20,100
1*2*5|5,23,27,100
3*5|5,4,56,98
1*3*5|5,23,71,99
2*3*5|5,23,53,100
1*2*3*5|5,24,47,82
4*5|5,86,87,98
1*4*5|5,34,94,97
2*4*5|5,69,30,100
3*4*5|5,535,97,98
