node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,21,70,45
2|1,3,47,82
1*2|1,8,76,53
3|1,52,46,87
1*3|1,4,78,55
2*3|1,11,53,99
1*2*3|1,15,68,58
4|1,4,76,42
1*4|1,9,107,50
2*4|1,7,85,49
1*2*4|1,56,96,101
3*4|1,16,90,49
1*3*4|1,5,96,52
2*3*4|1,3,81,52
1*2*3*4|1,0,70,47
5|1,0,53,81
1*5|1,12,81,51
2*5|1,36,59,100
1*2*5|1,7,72,58
3*5|1,8,56,99
1*3*5|1,7,71,55
2*3*5|1,29,53,98
1*2*3*5|1,4,51,50
4*5|1,11,88,47
1*4*5|1,28,97,98
2*4*5|1,12,85,53
1*2*4*5|1,10,70,77
3*4*5|1,5,85,51
1*3*4*5|1,1,71,47
2*3*4*5|1,21,63,46
1*2*3*4*5|1,0,46,39
|2,0,0,65
1|2,382,81,42
2|2,6,47,81
3|2,1311,82,44
4|2,838,115,33
3*4|2,1558,117,29
5|2,1,53,81
2*5|2,39,59,98
|3,0,0,65
1|3,18,70,45
2|3,4,47,83
1*2|3,11,76,53
3|3,31,46,87
1*3|3,5,78,54
2*3|3,2,53,100
1*2*3|3,1,68,58
4|3,1083,77,42
1*4|3,176,106,102
2*4|3,245,112,49
1*2*4|3,30,73,101
3*4|3,1,90,50
1*3*4|3,3,96,52
2*3*4|3,3,81,53
1*2*3*4|3,0,70,47
5|3,0,53,81
1*5|3,67,81,98
2*5|3,9,59,100
3*5|3,10,56,53
1*3*5|3,30,71,56
2*3*5|3,9,53,62
4*5|3,45,95,47
1*4*5|3,70,97,97
3*4*5|3,12,85,51
1*3*4*5|3,4,71,46
|4,0,0,65
1|4,14,70,44
2|4,12,49,83
1*2|4,55,81,53
3|4,22,46,87
1*3|4,2,78,54
2*3|4,24,53,99
1*2*3|4,87,70,58
4|4,69,77,42
1*4|4,55,106,102
2*4|4,146,95,49
1*2*4|4,63,95,101
3*4|4,12,89,50
1*3*4|4,0,96,52
2*3*4|4,14,83,53
1*2*3*4|4,2,70,47
5|4,94,59,81
1*5|4,25,81,98
3*5|4,65,61,98
1*3*5|4,7,71,99
4*5|4,186,93,97
1*4*5|4,24,97,96
3*4*5|4,97,84,97
1*3*4*5|4,123,71,77
|5,0,0,65
1|5,17,70,44
2|5,79,59,84
1*2|5,103,81,103
3|5,27,46,87
1*3|5,6,78,54
2*3|5,16,53,101
1*2*3|5,5,69,58
4|5,39,76,42
1*4|5,77,109,101
2*4|5,437,94,102
1*2*4|5,32,97,101
3*4|5,18,90,50
1*3*4|5,2,96,52
2*3*4|5,10,82,53
1*2*3*4|5,8,70,47
5|5,0,53,81
1*5|5,21,81,99
2*5|5,1,20,100
1*2*5|5,12,27,100
3*5|5,10,56,98
1*3*5|5,17,71,99
2*3*5|5,24,53,100
1*2*3*5|5,2,47,82
4*5|5,123,87,98
1*4*5|5,26,94,97
2*4*5|5,27,30,100
3*4*5|5,506,97,98
