node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,3,47,82
1*2|1,23,76,53
3|1,10,46,87
1*3|1,10,78,55
2*3|1,5,53,99
1*2*3|1,16,68,58
4|1,4,76,42
1*4|1,7,107,50
2*4|1,3,85,49
1*2*4|1,86,96,101
3*4|1,0,90,49
1*3*4|1,3,96,52
2*3*4|1,5,81,52
1*2*3*4|1,2,70,47
5|1,0,53,81
1*5|1,9,81,51
2*5|1,11,59,100
1*2*5|1,6,72,58
3*5|1,2,56,99
1*3*5|1,11,71,55
2*3*5|1,5,53,98
1*2*3*5|1,3,51,50
4*5|1,4,88,47
1*4*5|1,41,97,98
2*4*5|1,2,85,53
1*2*4*5|1,22,70,77
3*4*5|1,2,85,51
1*3*4*5|1,0,71,47
2*3*4*5|1,4,63,46
1*2*3*4*5|1,4,46,39
|2,0,0,65
1|2,70,81,42
2|2,7,47,81
3|2,480,82,44
4|2,185,115,33
3*4|2,69,117,29
5|2,1,53,81
2*5|2,11,59,98
|3,0,0,65
1|3,15,70,45
2|3,4,47,83
1*2|3,13,76,53
3|3,4,46,87
1*3|3,16,78,54
2*3|3,4,53,100
1*2*3|3,3,68,58
4|3,23,77,42
1*4|3,82,106,102
2*4|3,45,112,49
1*2*4|3,49,73,101
3*4|3,0,90,50
1*3*4|3,1,96,52
2*3*4|3,0,81,53
1*2*3*4|3,0,70,47
5|3,0,53,81
1*5|3,71,81,98
2*5|3,8,59,100
3*5|3,1,56,53
1*3*5|3,9,71,56
2*3*5|3,12,53,62
4*5|3,9,95,47
1*4*5|3,53,97,97
3*4*5|3,12,85,51
1*3*4*5|3,1,71,46
|4,0,0,65
1|4,14,70,44
2|4,5,49,83
1*2|4,19,81,53
3|4,5,46,87
1*3|4,2,78,54
2*3|4,0,53,99
1*2*3|4,21,70,58
4|4,3,77,42
1*4|4,50,106,102
2*4|4,37,95,49
1*2*4|4,79,95,101
3*4|4,15,89,50
1*3*4|4,2,96,52
2*3*4|4,6,83,53
1*2*3*4|4,2,70,47
5|4,14,59,81
1*5|4,25,81,98
3*5|4,14,61,98
1*3*5|4,21,71,99
4*5|4,89,93,97
1*4*5|4,16,97,96
3*4*5|4,134,84,97
1*3*4*5|4,121,71,77
|5,0,0,65
1|5,17,70,44
2|5,31,59,84
1*2|5,112,81,103
3|5,8,46,87
1*3|5,8,78,54
2*3|5,6,53,101
1*2*3|5,4,69,58
4|5,5,76,42
1*4|5,87,109,101
2*4|5,229,94,102
1*2*4|5,36,97,101
3*4|5,0,90,50
1*3*4|5,2,96,52
2*3*4|5,7,82,53
1*2*3*4|5,2,70,47
5|5,0,53,81
1*5|5,21,81,99
2*5|5,0,20,100
1*2*5|5,8,27,100
3*5|5,6,56,98
1*3*5|5,23,71,99
2*3*5|5,23,53,100
1*2*3*5|5,17,47,82
4*5|5,38,87,98
1*4*5|5,19,94,97
2*4*5|5,17,30,100
3*4*5|5,545,97,98
