node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,1,58,110
1*2|1,6,79,59
3|1,19,59,108
1*3|1,0,80,57
2*3|1,15,59,108
1*2*3|1,4,80,59
4|1,0,92,52
1*4|1,13,113,52
2*4|1,5,92,53
1*2*4|1,73,113,112
3*4|1,5,94,51
1*3*4|1,0,115,52
2*3*4|1,34,94,53
1*2*3*4|1,1,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,3,60,112
1*2*5|1,4,81,58
3*5|1,13,61,108
1*3*5|1,3,82,57
2*3*5|1,11,61,110
1*2*3*5|1,7,82,58
4*5|1,0,94,52
1*4*5|1,33,115,110
2*4*5|1,4,94,53
1*2*4*5|1,21,115,112
3*4*5|1,3,96,52
1*3*4*5|1,5,117,52
2*3*4*5|1,48,96,53
1*2*3*4*5|1,2,117,53
|2,0,0,109
1|2,454,81,55
2|2,0,58,109
3|2,1245,82,55
4|2,655,115,43
3*4|2,1191,117,30
5|2,0,60,108
2*5|2,4,60,110
|3,0,0,109
1|3,1,79,57
2|3,1,58,111
1*2|3,3,79,58
3|3,16,59,108
1*3|3,0,80,56
2*3|3,1,59,109
1*2*3|3,2,80,58
4|3,380,93,52
1*4|3,120,112,109
2*4|3,523,114,53
1*2*4|3,67,81,112
3*4|3,0,94,52
1*3*4|3,1,115,52
2*3*4|3,44,94,53
1*2*3*4|3,0,115,53
5|3,0,60,108
1*5|3,63,81,108
2*5|3,4,60,112
3*5|3,13,61,58
1*3*5|3,34,82,56
2*3*5|3,6,61,65
4*5|3,127,98,52
1*4*5|3,71,115,109
3*4*5|3,10,96,52
1*3*4*5|3,8,117,52
|4,0,0,109
1|4,0,79,57
2|4,1,59,111
1*2|4,19,81,58
3|4,19,59,108
1*3|4,0,80,57
2*3|4,59,59,108
1*2*3|4,60,82,58
4|4,19,93,52
1*4|4,41,112,109
2*4|4,462,95,53
1*2*4|4,90,115,112
3*4|4,2,93,52
1*3*4|4,2,115,52
2*3*4|4,15,96,53
1*2*3*4|4,3,117,53
5|4,74,60,108
1*5|4,14,81,108
3*5|4,62,61,108
1*3*5|4,3,82,108
4*5|4,262,93,108
1*4*5|4,15,115,108
3*4*5|4,84,95,108
1*3*4*5|4,83,116,109
|5,0,0,109
1|5,1,79,57
2|5,81,60,112
1*2|5,90,81,112
3|5,28,59,108
1*3|5,0,80,57
2*3|5,14,59,110
1*2*3|5,25,81,59
4|5,9,92,52
1*4|5,73,113,108
2*4|5,383,94,112
1*2*4|5,46,115,112
3*4|5,4,94,52
1*3*4|5,0,115,52
2*3*4|5,21,95,53
1*2*3*4|5,12,116,53
5|5,0,60,108
1*5|5,7,81,109
2*5|5,0,20,112
1*2*5|5,5,27,112
3*5|5,14,61,108
1*3*5|5,3,82,108
2*3*5|5,20,61,112
1*2*3*5|5,2,82,112
4*5|5,70,93,109
1*4*5|5,21,113,109
2*4*5|5,10,30,112
3*4*5|5,606,116,109
