node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,18,70,45
2|1,4,47,82
1*2|1,25,76,53
3|1,35,46,87
1*3|1,7,78,55
2*3|1,6,53,99
1*2*3|1,13,68,58
4|1,4,76,42
1*4|1,10,107,50
2*4|1,5,85,49
1*2*4|1,75,96,101
3*4|1,4,90,49
1*3*4|1,6,96,52
2*3*4|1,5,81,52
1*2*3*4|1,0,70,47
5|1,0,53,81
1*5|1,9,81,51
2*5|1,15,59,100
1*2*5|1,13,72,58
3*5|1,10,56,99
1*3*5|1,11,71,55
2*3*5|1,11,53,98
1*2*3*5|1,8,51,50
4*5|1,6,88,47
1*4*5|1,53,97,98
2*4*5|1,10,85,53
1*2*4*5|1,20,70,77
3*4*5|1,4,85,51
1*3*4*5|1,1,71,47
2*3*4*5|1,34,63,46
1*2*3*4*5|1,1,46,39
|2,0,0,65
1|2,411,81,42
2|2,7,47,81
3|2,1304,82,44
4|2,786,115,33
3*4|2,1404,117,29
5|2,1,53,81
2*5|2,13,59,98
|3,0,0,65
1|3,15,70,45
2|3,4,47,83
1*2|3,18,76,53
3|3,28,46,87
1*3|3,10,78,54
2*3|3,2,53,100
1*2*3|3,0,68,58
4|3,746,77,42
1*4|3,116,106,102
2*4|3,432,112,49
1*2*4|3,48,73,101
3*4|3,0,90,50
1*3*4|3,7,96,52
2*3*4|3,7,81,53
1*2*3*4|3,2,70,47
5|3,0,53,81
1*5|3,77,81,98
2*5|3,6,59,100
3*5|3,6,56,53
1*3*5|3,36,71,56
2*3*5|3,9,53,62
4*5|3,42,95,47
1*4*5|3,50,97,97
3*4*5|3,14,85,51
1*3*4*5|3,3,71,46
|4,0,0,65
1|4,14,70,44
2|4,12,49,83
1*2|4,32,81,53
3|4,26,46,87
1*3|4,2,78,54
2*3|4,35,53,99
1*2*3|4,69,70,58
4|4,46,77,42
1*4|4,43,106,102
2*4|4,257,95,49
1*2*4|4,74,95,101
3*4|4,12,89,50
1*3*4|4,0,96,52
2*3*4|4,9,83,53
1*2*3*4|4,2,70,47
5|4,81,59,81
1*5|4,24,81,98
3*5|4,61,61,98
1*3*5|4,8,71,99
4*5|4,175,93,97
1*4*5|4,38,97,96
3*4*5|4,100,84,97
1*3*4*5|4,120,71,77
|5,0,0,65
1|5,16,70,44
2|5,87,59,84
1*2|5,104,81,103
3|5,32,46,87
1*3|5,5,78,54
2*3|5,7,53,101
1*2*3|5,11,69,58
4|5,38,76,42
1*4|5,66,109,101
2*4|5,439,94,102
1*2*4|5,39,97,101
3*4|5,3,90,50
1*3*4|5,4,96,52
2*3*4|5,17,82,53
1*2*3*4|5,11,70,47
5|5,0,53,81
1*5|5,27,81,99
2*5|5,0,20,100
1*2*5|5,14,27,100
3*5|5,12,56,98
1*3*5|5,9,71,99
2*3*5|5,30,53,100
1*2*3*5|5,8,47,82
4*5|5,92,87,98
1*4*5|5,48,94,97
2*4*5|5,28,30,100
3*4*5|5,545,97,98
