node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,17,47,82
1*2|1,30,76,53
3|1,16,46,87
1*3|1,8,78,55
2*3|1,4,53,99
1*2*3|1,26,68,58
4|1,4,76,42
1*4|1,24,107,50
2*4|1,8,85,49
1*2*4|1,263,96,101
3*4|1,16,90,49
1*3*4|1,28,96,52
2*3*4|1,7,81,52
1*2*3*4|1,24,70,47
5|1,11,53,81
1*5|1,16,81,51
2*5|1,21,59,100
1*2*5|1,13,72,58
3*5|1,3,56,99
1*3*5|1,7,71,55
2*3*5|1,6,53,98
1*2*3*5|1,4,51,50
4*5|1,4,88,47
1*4*5|1,188,97,98
2*4*5|1,5,85,53
1*2*4*5|1,88,70,77
3*4*5|1,11,85,51
1*3*4*5|1,14,71,47
2*3*4*5|1,5,63,46
1*2*3*4*5|1,12,46,39
|2,0,0,65
1|2,60,81,42
2|2,6,47,81
3|2,38,82,44
4|2,17,115,33
3*4|2,24,117,29
5|2,1,53,81
2*5|2,9,59,98
|3,0,0,65
1|3,17,70,45
2|3,7,47,83
1*2|3,19,76,53
3|3,0,46,87
1*3|3,19,78,54
2*3|3,8,53,100
1*2*3|3,4,68,58
4|3,15,77,42
1*4|3,178,106,102
2*4|3,17,112,49
1*2*4|3,119,73,101
3*4|3,0,90,50
1*3*4|3,19,96,52
2*3*4|3,2,81,53
1*2*3*4|3,15,70,47
5|3,18,53,81
1*5|3,169,81,98
2*5|3,18,59,100
3*5|3,2,56,53
1*3*5|3,37,71,56
2*3*5|3,12,53,62
4*5|3,13,95,47
1*4*5|3,143,97,97
3*4*5|3,36,85,51
1*3*4*5|3,16,71,46
|4,0,0,65
1|4,14,70,44
2|4,9,49,83
1*2|4,32,81,53
3|4,0,46,87
1*3|4,19,78,54
2*3|4,4,53,99
1*2*3|4,21,70,58
4|4,9,77,42
1*4|4,105,106,102
2*4|4,19,95,49
1*2*4|4,142,95,101
3*4|4,3,89,50
1*3*4|4,24,96,52
2*3*4|4,10,83,53
1*2*3*4|4,23,70,47
5|4,13,59,81
1*5|4,68,81,98
3*5|4,37,61,98
1*3*5|4,73,71,99
4*5|4,58,93,97
1*4*5|4,32,97,96
3*4*5|4,110,84,97
1*3*4*5|4,51,71,77
|5,0,0,65
1|5,16,70,44
2|5,46,59,84
1*2|5,139,81,103
3|5,0,46,87
1*3|5,18,78,54
2*3|5,7,53,101
1*2*3|5,5,69,58
4|5,5,76,42
1*4|5,83,109,101
2*4|5,117,94,102
1*2*4|5,63,97,101
3*4|5,2,90,50
1*3*4|5,17,96,52
2*3*4|5,9,82,53
1*2*3*4|5,9,70,47
5|5,0,53,81
1*5|5,34,81,99
2*5|5,1,20,100
1*2*5|5,22,27,100
3*5|5,6,56,98
1*3*5|5,41,71,99
2*3*5|5,26,53,100
1*2*3*5|5,22,47,82
4*5|5,21,87,98
1*4*5|5,64,94,97
2*4*5|5,22,30,100
3*4*5|5,352,97,98
