node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,1,58,110
1*2|1,6,79,59
3|1,29,59,108
1*3|1,0,80,57
2*3|1,15,59,108
1*2*3|1,3,80,59
4|1,0,92,52
1*4|1,13,113,52
2*4|1,5,92,53
1*2*4|1,71,113,112
3*4|1,5,94,51
1*3*4|1,0,115,52
2*3*4|1,39,94,53
1*2*3*4|1,0,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,4,60,112
1*2*5|1,6,81,58
3*5|1,5,61,108
1*3*5|1,4,82,57
2*3*5|1,13,61,110
1*2*3*5|1,5,82,58
4*5|1,0,94,52
1*4*5|1,35,115,110
2*4*5|1,6,94,53
1*2*4*5|1,24,115,112
3*4*5|1,3,96,52
1*3*4*5|1,3,117,52
2*3*4*5|1,55,96,53
1*2*3*4*5|1,2,117,53
|2,0,0,109
1|2,469,81,55
2|2,1,58,109
3|2,1233,82,55
4|2,690,115,43
3*4|2,1158,117,30
5|2,0,60,108
2*5|2,3,60,110
|3,0,0,109
1|3,1,79,57
2|3,1,58,111
1*2|3,5,79,58
3|3,21,59,108
1*3|3,0,80,56
2*3|3,1,59,109
1*2*3|3,4,80,58
4|3,388,93,52
1*4|3,122,112,109
2*4|3,526,114,53
1*2*4|3,67,81,112
3*4|3,0,94,52
1*3*4|3,2,115,52
2*3*4|3,46,94,53
1*2*3*4|3,0,115,53
5|3,0,60,108
1*5|3,64,81,108
2*5|3,3,60,112
3*5|3,9,61,58
1*3*5|3,29,82,56
2*3*5|3,7,61,65
4*5|3,99,98,52
1*4*5|3,80,115,109
3*4*5|3,8,96,52
1*3*4*5|3,6,117,52
|4,0,0,109
1|4,0,79,57
2|4,1,59,111
1*2|4,26,81,58
3|4,25,59,108
1*3|4,0,80,57
2*3|4,50,59,108
1*2*3|4,44,82,58
4|4,40,93,52
1*4|4,45,112,109
2*4|4,460,95,53
1*2*4|4,83,115,112
3*4|4,2,93,52
1*3*4|4,3,115,52
2*3*4|4,9,96,53
1*2*3*4|4,2,117,53
5|4,92,60,108
1*5|4,17,81,108
3*5|4,44,61,108
1*3*5|4,2,82,108
4*5|4,251,93,108
1*4*5|4,14,115,108
3*4*5|4,84,95,108
1*3*4*5|4,71,116,109
|5,0,0,109
1|5,1,79,57
2|5,118,60,112
1*2|5,92,81,112
3|5,40,59,108
1*3|5,0,80,57
2*3|5,25,59,110
1*2*3|5,29,81,59
4|5,30,92,52
1*4|5,78,113,108
2*4|5,369,94,112
1*2*4|5,33,115,112
3*4|5,4,94,52
1*3*4|5,0,115,52
2*3*4|5,38,95,53
1*2*3*4|5,12,116,53
5|5,0,60,108
1*5|5,7,81,109
2*5|5,0,20,112
1*2*5|5,5,27,112
3*5|5,5,61,108
1*3*5|5,30,82,108
2*3*5|5,33,61,112
1*2*3*5|5,2,82,112
4*5|5,81,93,109
1*4*5|5,24,113,109
2*4*5|5,15,30,112
3*4*5|5,608,116,109
