node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,7,70,45
2|1,1,47,82
1*2|1,30,76,53
3|1,33,46,87
1*3|1,8,78,55
2*3|1,9,53,99
1*2*3|1,23,68,58
4|1,6,76,42
1*4|1,8,107,50
2*4|1,9,85,49
1*2*4|1,85,96,101
3*4|1,5,90,49
1*3*4|1,11,96,52
2*3*4|1,10,81,52
1*2*3*4|1,5,70,47
5|1,0,53,81
1*5|1,5,81,51
2*5|1,11,59,100
1*2*5|1,8,72,58
3*5|1,16,56,99
1*3*5|1,10,71,55
2*3*5|1,8,53,98
1*2*3*5|1,7,51,50
4*5|1,11,88,47
1*4*5|1,28,97,98
2*4*5|1,7,85,53
1*2*4*5|1,18,70,77
3*4*5|1,7,85,51
1*3*4*5|1,3,71,47
2*3*4*5|1,27,63,46
1*2*3*4*5|1,1,46,39
|2,0,0,65
1|2,379,81,42
2|2,0,47,81
3|2,1234,82,44
4|2,653,115,33
3*4|2,1560,117,29
5|2,0,53,81
2*5|2,7,59,98
|3,0,0,65
1|3,4,70,45
2|3,4,47,83
1*2|3,18,76,53
3|3,31,46,87
1*3|3,5,78,54
2*3|3,5,53,100
1*2*3|3,1,68,58
4|3,767,77,42
1*4|3,161,106,102
2*4|3,484,112,49
1*2*4|3,40,73,101
3*4|3,0,90,50
1*3*4|3,6,96,52
2*3*4|3,5,81,53
1*2*3*4|3,0,70,47
5|3,0,53,81
1*5|3,68,81,98
2*5|3,5,59,100
3*5|3,7,56,53
1*3*5|3,35,71,56
2*3*5|3,9,53,62
4*5|3,46,95,47
1*4*5|3,79,97,97
3*4*5|3,18,85,51
1*3*4*5|3,8,71,46
|4,0,0,65
1|4,3,70,44
2|4,12,49,83
1*2|4,37,81,53
3|4,27,46,87
1*3|4,1,78,54
2*3|4,55,53,99
1*2*3|4,77,70,58
4|4,33,77,42
1*4|4,41,106,102
2*4|4,269,95,49
1*2*4|4,78,95,101
3*4|4,14,89,50
1*3*4|4,8,96,52
2*3*4|4,16,83,53
1*2*3*4|4,2,70,47
5|4,83,59,81
1*5|4,23,81,98
3*5|4,70,61,98
1*3*5|4,8,71,99
4*5|4,218,93,97
1*4*5|4,28,97,96
3*4*5|4,100,84,97
1*3*4*5|4,120,71,77
|5,0,0,65
1|5,7,70,44
2|5,75,59,84
1*2|5,91,81,103
3|5,34,46,87
1*3|5,5,78,54
2*3|5,18,53,101
1*2*3|5,13,69,58
4|5,31,76,42
1*4|5,78,109,101
2*4|5,429,94,102
1*2*4|5,36,97,101
3*4|5,4,90,50
1*3*4|5,3,96,52
2*3*4|5,13,82,53
1*2*3*4|5,10,70,47
5|5,5,53,81
1*5|5,16,81,99
2*5|5,0,20,100
1*2*5|5,8,27,100
3*5|5,10,56,98
1*3*5|5,5,71,99
2*3*5|5,12,53,100
1*2*3*5|5,6,47,82
4*5|5,98,87,98
1*4*5|5,29,94,97
2*4*5|5,15,30,100
3*4*5|5,505,97,98
