node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,10,47,82
1*2|1,33,76,53
3|1,14,46,87
1*3|1,6,78,55
2*3|1,5,53,99
1*2*3|1,22,68,58
4|1,4,76,42
1*4|1,18,107,50
2*4|1,8,85,49
1*2*4|1,138,96,101
3*4|1,8,90,49
1*3*4|1,12,96,52
2*3*4|1,23,81,52
1*2*3*4|1,12,70,47
5|1,3,53,81
1*5|1,14,81,51
2*5|1,21,59,100
1*2*5|1,16,72,58
3*5|1,7,56,99
1*3*5|1,14,71,55
2*3*5|1,11,53,98
1*2*3*5|1,6,51,50
4*5|1,4,88,47
1*4*5|1,99,97,98
2*4*5|1,7,85,53
1*2*4*5|1,53,70,77
3*4*5|1,5,85,51
1*3*4*5|1,8,71,47
2*3*4*5|1,44,63,46
1*2*3*4*5|1,4,46,39
|2,0,0,65
1|2,104,81,42
2|2,6,47,81
3|2,429,82,44
4|2,142,115,33
3*4|2,130,117,29
5|2,2,53,81
2*5|2,10,59,98
|3,0,0,65
1|3,14,70,45
2|3,8,47,83
1*2|3,30,76,53
3|3,8,46,87
1*3|3,17,78,54
2*3|3,7,53,100
1*2*3|3,10,68,58
4|3,45,77,42
1*4|3,121,106,102
2*4|3,153,112,49
1*2*4|3,67,73,101
3*4|3,0,90,50
1*3*4|3,9,96,52
2*3*4|3,12,81,53
1*2*3*4|3,5,70,47
5|3,9,53,81
1*5|3,127,81,98
2*5|3,22,59,100
3*5|3,1,56,53
1*3*5|3,37,71,56
2*3*5|3,6,53,62
4*5|3,32,95,47
1*4*5|3,84,97,97
3*4*5|3,23,85,51
1*3*4*5|3,12,71,46
|4,0,0,65
1|4,14,70,44
2|4,8,49,83
1*2|4,55,81,53
3|4,11,46,87
1*3|4,13,78,54
2*3|4,33,53,99
1*2*3|4,34,70,58
4|4,8,77,42
1*4|4,63,106,102
2*4|4,156,95,49
1*2*4|4,103,95,101
3*4|4,3,89,50
1*3*4|4,9,96,52
2*3*4|4,12,83,53
1*2*3*4|4,3,70,47
5|4,32,59,81
1*5|4,60,81,98
3*5|4,16,61,98
1*3*5|4,34,71,99
4*5|4,113,93,97
1*4*5|4,28,97,96
3*4*5|4,103,84,97
1*3*4*5|4,90,71,77
|5,0,0,65
1|5,16,70,44
2|5,92,59,84
1*2|5,158,81,103
3|5,8,46,87
1*3|5,21,78,54
2*3|5,7,53,101
1*2*3|5,34,69,58
4|5,8,76,42
1*4|5,71,109,101
2*4|5,217,94,102
1*2*4|5,57,97,101
3*4|5,4,90,50
1*3*4|5,5,96,52
2*3*4|5,45,82,53
1*2*3*4|5,9,70,47
5|5,0,53,81
1*5|5,27,81,99
2*5|5,2,20,100
1*2*5|5,8,27,100
3*5|5,5,56,98
1*3*5|5,48,71,99
2*3*5|5,28,53,100
1*2*3*5|5,20,47,82
4*5|5,38,87,98
1*4*5|5,68,94,97
2*4*5|5,19,30,100
3*4*5|5,633,97,98
