node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,5,58,110
1*2|1,5,79,59
3|1,4,59,108
1*3|1,1,80,57
2*3|1,2,59,108
1*2*3|1,0,80,59
4|1,0,92,52
1*4|1,5,113,52
2*4|1,5,92,53
1*2*4|1,149,113,112
3*4|1,5,94,51
1*3*4|1,23,115,52
2*3*4|1,6,94,53
1*2*3*4|1,29,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,4,60,112
1*2*5|1,2,81,58
3*5|1,3,61,108
1*3*5|1,0,82,57
2*3*5|1,5,61,110
1*2*3*5|1,2,82,58
4*5|1,0,94,52
1*4*5|1,114,115,110
2*4*5|1,2,94,53
1*2*4*5|1,105,115,112
3*4*5|1,3,96,52
1*3*4*5|1,26,117,52
2*3*4*5|1,9,96,53
1*2*3*4*5|1,23,117,53
|2,0,0,109
1|2,19,81,55
2|2,1,58,109
3|2,101,82,55
4|2,19,115,43
3*4|2,5,117,30
5|2,0,60,108
2*5|2,0,60,110
|3,0,0,109
1|3,5,79,57
2|3,3,58,111
1*2|3,2,79,58
3|3,2,59,108
1*3|3,0,80,56
2*3|3,1,59,109
1*2*3|3,2,80,58
4|3,12,93,52
1*4|3,98,112,109
2*4|3,16,114,53
1*2*4|3,81,81,112
3*4|3,0,94,52
1*3*4|3,19,115,52
2*3*4|3,3,94,53
1*2*3*4|3,21,115,53
5|3,4,60,108
1*5|3,103,81,108
2*5|3,25,60,112
3*5|3,2,61,58
1*3*5|3,29,82,56
2*3*5|3,2,61,65
4*5|3,12,98,52
1*4*5|3,104,115,109
3*4*5|3,25,96,52
1*3*4*5|3,20,117,52
|4,0,0,109
1|4,0,79,57
2|4,5,59,111
1*2|4,9,81,58
3|4,5,59,108
1*3|4,0,80,57
2*3|4,0,59,108
1*2*3|4,6,82,58
4|4,9,93,52
1*4|4,63,112,109
2*4|4,10,95,53
1*2*4|4,71,115,112
3*4|4,3,93,52
1*3*4|4,10,115,52
2*3*4|4,9,96,53
1*2*3*4|4,26,117,53
5|4,7,60,108
1*5|4,31,81,108
3*5|4,18,61,108
1*3*5|4,56,82,108
4*5|4,37,93,108
1*4*5|4,22,115,108
3*4*5|4,117,95,108
1*3*4*5|4,104,116,109
|5,0,0,109
1|5,2,79,57
2|5,31,60,112
1*2|5,109,81,112
3|5,4,59,108
1*3|5,1,80,57
2*3|5,3,59,110
1*2*3|5,1,81,59
4|5,6,92,52
1*4|5,55,113,108
2*4|5,158,94,112
1*2*4|5,75,115,112
3*4|5,5,94,52
1*3*4|5,15,115,52
2*3*4|5,11,95,53
1*2*3*4|5,13,116,53
5|5,0,60,108
1*5|5,15,81,109
2*5|5,1,20,112
1*2*5|5,10,27,112
3*5|5,4,61,108
1*3*5|5,51,82,108
2*3*5|5,32,61,112
1*2*3*5|5,47,82,112
4*5|5,38,93,109
1*4*5|5,40,113,109
2*4*5|5,33,30,112
3*4*5|5,424,116,109
