node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,1,58,110
1*2|1,3,79,59
3|1,13,59,108
1*3|1,2,80,57
2*3|1,1,59,108
1*2*3|1,3,80,59
4|1,0,92,52
1*4|1,1,113,52
2*4|1,2,92,53
1*2*4|1,73,113,112
3*4|1,2,94,51
1*3*4|1,1,115,52
2*3*4|1,1,94,53
1*2*3*4|1,1,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,5,60,112
1*2*5|1,2,81,58
3*5|1,1,61,108
1*3*5|1,0,82,57
2*3*5|1,2,61,110
1*2*3*5|1,2,82,58
4*5|1,0,94,52
1*4*5|1,33,115,110
2*4*5|1,2,94,53
1*2*4*5|1,22,115,112
3*4*5|1,0,96,52
1*3*4*5|1,0,117,52
2*3*4*5|1,1,96,53
1*2*3*4*5|1,1,117,53
|2,0,0,109
1|2,116,81,55
2|2,1,58,109
3|2,573,82,55
4|2,275,115,43
3*4|2,130,117,30
5|2,0,60,108
2*5|2,0,60,110
|3,0,0,109
1|3,1,79,57
2|3,1,58,111
1*2|3,1,79,58
3|3,4,59,108
1*3|3,0,80,56
2*3|3,4,59,109
1*2*3|3,1,80,58
4|3,27,93,52
1*4|3,74,112,109
2*4|3,61,114,53
1*2*4|3,43,81,112
3*4|3,0,94,52
1*3*4|3,0,115,52
2*3*4|3,0,94,53
1*2*3*4|3,2,115,53
5|3,0,60,108
1*5|3,58,81,108
2*5|3,10,60,112
3*5|3,1,61,58
1*3*5|3,4,82,56
2*3*5|3,5,61,65
4*5|3,6,98,52
1*4*5|3,44,115,109
3*4*5|3,3,96,52
1*3*4*5|3,0,117,52
|4,0,0,109
1|4,0,79,57
2|4,1,59,111
1*2|4,5,81,58
3|4,6,59,108
1*3|4,1,80,57
2*3|4,1,59,108
1*2*3|4,7,82,58
4|4,6,93,52
1*4|4,53,112,109
2*4|4,19,95,53
1*2*4|4,42,115,112
3*4|4,0,93,52
1*3*4|4,0,115,52
2*3*4|4,6,96,53
1*2*3*4|4,1,117,53
5|4,0,60,108
1*5|4,17,81,108
3*5|4,5,61,108
1*3*5|4,16,82,108
4*5|4,50,93,108
1*4*5|4,13,115,108
3*4*5|4,105,95,108
1*3*4*5|4,121,116,109
|5,0,0,109
1|5,1,79,57
2|5,31,60,112
1*2|5,87,81,112
3|5,5,59,108
1*3|5,1,80,57
2*3|5,2,59,110
1*2*3|5,0,81,59
4|5,4,92,52
1*4|5,65,113,108
2*4|5,236,94,112
1*2*4|5,47,115,112
3*4|5,1,94,52
1*3*4|5,0,115,52
2*3*4|5,10,95,53
1*2*3*4|5,1,116,53
5|5,0,60,108
1*5|5,6,81,109
2*5|5,1,20,112
1*2*5|5,6,27,112
3*5|5,1,61,108
1*3*5|5,15,82,108
2*3*5|5,14,61,112
1*2*3*5|5,23,82,112
4*5|5,68,93,109
1*4*5|5,16,113,109
2*4*5|5,11,30,112
3*4*5|5,547,116,109
