node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,18,70,45
2|1,16,47,82
1*2|1,30,76,53
3|1,15,46,87
1*3|1,6,78,55
2*3|1,4,53,99
1*2*3|1,24,68,58
4|1,4,76,42
1*4|1,22,107,50
2*4|1,7,85,49
1*2*4|1,227,96,101
3*4|1,16,90,49
1*3*4|1,26,96,52
2*3*4|1,34,81,52
1*2*3*4|1,20,70,47
5|1,8,53,81
1*5|1,15,81,51
2*5|1,21,59,100
1*2*5|1,13,72,58
3*5|1,4,56,99
1*3*5|1,15,71,55
2*3*5|1,12,53,98
1*2*3*5|1,9,51,50
4*5|1,4,88,47
1*4*5|1,169,97,98
2*4*5|1,6,85,53
1*2*4*5|1,85,70,77
3*4*5|1,4,85,51
1*3*4*5|1,16,71,47
2*3*4*5|1,50,63,46
1*2*3*4*5|1,11,46,39
|2,0,0,65
1|2,76,81,42
2|2,6,47,81
3|2,50,82,44
4|2,28,115,33
3*4|2,29,117,29
5|2,1,53,81
2*5|2,10,59,98
|3,0,0,65
1|3,14,70,45
2|3,6,47,83
1*2|3,28,76,53
3|3,0,46,87
1*3|3,17,78,54
2*3|3,9,53,100
1*2*3|3,12,68,58
4|3,15,77,42
1*4|3,161,106,102
2*4|3,200,112,49
1*2*4|3,117,73,101
3*4|3,0,90,50
1*3*4|3,17,96,52
2*3*4|3,8,81,53
1*2*3*4|3,10,70,47
5|3,5,53,81
1*5|3,167,81,98
2*5|3,15,59,100
3*5|3,2,56,53
1*3*5|3,62,71,56
2*3*5|3,10,53,62
4*5|3,31,95,47
1*4*5|3,152,97,97
3*4*5|3,43,85,51
1*3*4*5|3,26,71,46
|4,0,0,65
1|4,14,70,44
2|4,7,49,83
1*2|4,40,81,53
3|4,0,46,87
1*3|4,14,78,54
2*3|4,34,53,99
1*2*3|4,43,70,58
4|4,7,77,42
1*4|4,90,106,102
2*4|4,133,95,49
1*2*4|4,129,95,101
3*4|4,3,89,50
1*3*4|4,23,96,52
2*3*4|4,15,83,53
1*2*3*4|4,20,70,47
5|4,17,59,81
1*5|4,65,81,98
3*5|4,28,61,98
1*3*5|4,77,71,99
4*5|4,76,93,97
1*4*5|4,31,97,96
3*4*5|4,111,84,97
1*3*4*5|4,84,71,77
|5,0,0,65
1|5,15,70,44
2|5,76,59,84
1*2|5,152,81,103
3|5,0,46,87
1*3|5,22,78,54
2*3|5,9,53,101
1*2*3|5,42,69,58
4|5,6,76,42
1*4|5,84,109,101
2*4|5,152,94,102
1*2*4|5,61,97,101
3*4|5,3,90,50
1*3*4|5,12,96,52
2*3*4|5,58,82,53
1*2*3*4|5,10,70,47
5|5,0,53,81
1*5|5,23,81,99
2*5|5,0,20,100
1*2*5|5,10,27,100
3*5|5,5,56,98
1*3*5|5,62,71,99
2*3*5|5,26,53,100
1*2*3*5|5,28,47,82
4*5|5,18,87,98
1*4*5|5,83,94,97
2*4*5|5,19,30,100
3*4*5|5,592,97,98
