node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,20,70,45
2|1,18,47,82
1*2|1,25,76,53
3|1,16,46,87
1*3|1,8,78,55
2*3|1,3,53,99
1*2*3|1,22,68,58
4|1,4,76,42
1*4|1,19,107,50
2*4|1,3,85,49
1*2*4|1,257,96,101
3*4|1,16,90,49
1*3*4|1,27,96,52
2*3*4|1,5,81,52
1*2*3*4|1,28,70,47
5|1,8,53,81
1*5|1,12,81,51
2*5|1,20,59,100
1*2*5|1,9,72,58
3*5|1,4,56,99
1*3*5|1,15,71,55
2*3*5|1,5,53,98
1*2*3*5|1,3,51,50
4*5|1,4,88,47
1*4*5|1,179,97,98
2*4*5|1,2,85,53
1*2*4*5|1,92,70,77
3*4*5|1,3,85,51
1*3*4*5|1,15,71,47
2*3*4*5|1,5,63,46
1*2*3*4*5|1,11,46,39
|2,0,0,65
1|2,45,81,42
2|2,6,47,81
3|2,26,82,44
4|2,12,115,33
3*4|2,23,117,29
5|2,1,53,81
2*5|2,10,59,98
|3,0,0,65
1|3,16,70,45
2|3,4,47,83
1*2|3,14,76,53
3|3,4,46,87
1*3|3,18,78,54
2*3|3,5,53,100
1*2*3|3,10,68,58
4|3,15,77,42
1*4|3,169,106,102
2*4|3,65,112,49
1*2*4|3,104,73,101
3*4|3,0,90,50
1*3*4|3,16,96,52
2*3*4|3,5,81,53
1*2*3*4|3,8,70,47
5|3,6,53,81
1*5|3,145,81,98
2*5|3,14,59,100
3*5|3,1,56,53
1*3*5|3,41,71,56
2*3*5|3,8,53,62
4*5|3,3,95,47
1*4*5|3,149,97,97
3*4*5|3,32,85,51
1*3*4*5|3,13,71,46
|4,0,0,65
1|4,14,70,44
2|4,7,49,83
1*2|4,32,81,53
3|4,5,46,87
1*3|4,17,78,54
2*3|4,3,53,99
1*2*3|4,17,70,58
4|4,9,77,42
1*4|4,87,106,102
2*4|4,22,95,49
1*2*4|4,112,95,101
3*4|4,2,89,50
1*3*4|4,24,96,52
2*3*4|4,5,83,53
1*2*3*4|4,16,70,47
5|4,7,59,81
1*5|4,64,81,98
3*5|4,15,61,98
1*3*5|4,69,71,99
4*5|4,59,93,97
1*4*5|4,24,97,96
3*4*5|4,103,84,97
1*3*4*5|4,71,71,77
|5,0,0,65
1|5,17,70,44
2|5,26,59,84
1*2|5,106,81,103
3|5,8,46,87
1*3|5,15,78,54
2*3|5,7,53,101
1*2*3|5,15,69,58
4|5,5,76,42
1*4|5,79,109,101
2*4|5,96,94,102
1*2*4|5,58,97,101
3*4|5,7,90,50
1*3*4|5,10,96,52
2*3*4|5,11,82,53
1*2*3*4|5,5,70,47
5|5,0,53,81
1*5|5,27,81,99
2*5|5,1,20,100
1*2*5|5,8,27,100
3*5|5,1,56,98
1*3*5|5,36,71,99
2*3*5|5,20,53,100
1*2*3*5|5,27,47,82
4*5|5,19,87,98
1*4*5|5,42,94,97
2*4*5|5,7,30,100
3*4*5|5,356,97,98
