node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,2,58,110
1*2|1,5,79,59
3|1,6,59,108
1*3|1,2,80,57
2*3|1,3,59,108
1*2*3|1,1,80,59
4|1,0,92,52
1*4|1,15,113,52
2*4|1,5,92,53
1*2*4|1,125,113,112
3*4|1,6,94,51
1*3*4|1,15,115,52
2*3*4|1,1,94,53
1*2*3*4|1,18,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,10,60,112
1*2*5|1,1,81,58
3*5|1,1,61,108
1*3*5|1,0,82,57
2*3*5|1,1,61,110
1*2*3*5|1,1,82,58
4*5|1,0,94,52
1*4*5|1,72,115,110
2*4*5|1,1,94,53
1*2*4*5|1,73,115,112
3*4*5|1,1,96,52
1*3*4*5|1,12,117,52
2*3*4*5|1,3,96,53
1*2*3*4*5|1,7,117,53
|2,0,0,109
1|2,0,81,55
2|2,0,58,109
3|2,182,82,55
4|2,33,115,43
3*4|2,17,117,30
5|2,0,60,108
2*5|2,0,60,110
|3,0,0,109
1|3,5,79,57
2|3,5,58,111
1*2|3,2,79,58
3|3,3,59,108
1*3|3,0,80,56
2*3|3,2,59,109
1*2*3|3,0,80,58
4|3,4,93,52
1*4|3,111,112,109
2*4|3,15,114,53
1*2*4|3,70,81,112
3*4|3,1,94,52
1*3*4|3,14,115,52
2*3*4|3,0,94,53
1*2*3*4|3,8,115,53
5|3,5,60,108
1*5|3,94,81,108
2*5|3,21,60,112
3*5|3,2,61,58
1*3*5|3,10,82,56
2*3*5|3,3,61,65
4*5|3,7,98,52
1*4*5|3,84,115,109
3*4*5|3,11,96,52
1*3*4*5|3,9,117,52
|4,0,0,109
1|4,0,79,57
2|4,5,59,111
1*2|4,8,81,58
3|4,5,59,108
1*3|4,0,80,57
2*3|4,0,59,108
1*2*3|4,0,82,58
4|4,4,93,52
1*4|4,75,112,109
2*4|4,7,95,53
1*2*4|4,50,115,112
3*4|4,1,93,52
1*3*4|4,5,115,52
2*3*4|4,2,96,53
1*2*3*4|4,10,117,53
5|4,0,60,108
1*5|4,33,81,108
3*5|4,2,61,108
1*3*5|4,32,82,108
4*5|4,43,93,108
1*4*5|4,14,115,108
3*4*5|4,110,95,108
1*3*4*5|4,65,116,109
|5,0,0,109
1|5,1,79,57
2|5,21,60,112
1*2|5,96,81,112
3|5,5,59,108
1*3|5,1,80,57
2*3|5,2,59,110
1*2*3|5,1,81,59
4|5,2,92,52
1*4|5,72,113,108
2*4|5,176,94,112
1*2*4|5,60,115,112
3*4|5,4,94,52
1*3*4|5,7,115,52
2*3*4|5,5,95,53
1*2*3*4|5,6,116,53
5|5,0,60,108
1*5|5,20,81,109
2*5|5,0,20,112
1*2*5|5,10,27,112
3*5|5,3,61,108
1*3*5|5,23,82,108
2*3*5|5,14,61,112
1*2*3*5|5,25,82,112
4*5|5,52,93,109
1*4*5|5,18,113,109
2*4*5|5,32,30,112
3*4*5|5,366,116,109
