node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,2,79,57
2|1,1,58,110
1*2|1,3,79,59
3|1,38,59,108
1*3|1,0,80,57
2*3|1,1,59,108
1*2*3|1,3,80,59
4|1,0,92,52
1*4|1,0,113,52
2*4|1,4,92,53
1*2*4|1,47,113,112
3*4|1,18,94,51
1*3*4|1,0,115,52
2*3*4|1,0,94,53
1*2*3*4|1,4,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,19,60,112
1*2*5|1,4,81,58
3*5|1,0,61,108
1*3*5|1,5,82,57
2*3*5|1,27,61,110
1*2*3*5|1,4,82,58
4*5|1,0,94,52
1*4*5|1,36,115,110
2*4*5|1,5,94,53
1*2*4*5|1,31,115,112
3*4*5|1,2,96,52
1*3*4*5|1,1,117,52
2*3*4*5|1,9,96,53
1*2*3*4*5|1,3,117,53
|2,0,0,109
1|2,484,81,55
2|2,1,58,109
3|2,1040,82,55
4|2,612,115,43
3*4|2,886,117,30
5|2,0,60,108
2*5|2,30,60,110
|3,0,0,109
1|3,6,79,57
2|3,1,58,111
1*2|3,1,79,58
3|3,18,59,108
1*3|3,0,80,56
2*3|3,3,59,109
1*2*3|3,1,80,58
4|3,695,93,52
1*4|3,125,112,109
2*4|3,84,114,53
1*2*4|3,38,81,112
3*4|3,1,94,52
1*3*4|3,1,115,52
2*3*4|3,1,94,53
1*2*3*4|3,4,115,53
5|3,0,60,108
1*5|3,77,81,108
2*5|3,17,60,112
3*5|3,0,61,58
1*3*5|3,35,82,56
2*3*5|3,8,61,65
4*5|3,15,98,52
1*4*5|3,40,115,109
3*4*5|3,13,96,52
1*3*4*5|3,12,117,52
|4,0,0,109
1|4,0,79,57
2|4,1,59,111
1*2|4,34,81,58
3|4,17,59,108
1*3|4,0,80,57
2*3|4,0,59,108
1*2*3|4,55,82,58
4|4,66,93,52
1*4|4,82,112,109
2*4|4,14,95,53
1*2*4|4,40,115,112
3*4|4,3,93,52
1*3*4|4,0,115,52
2*3*4|4,22,96,53
1*2*3*4|4,10,117,53
5|4,89,60,108
1*5|4,18,81,108
3*5|4,54,61,108
1*3*5|4,13,82,108
4*5|4,121,93,108
1*4*5|4,9,115,108
3*4*5|4,81,95,108
1*3*4*5|4,111,116,109
|5,0,0,109
1|5,1,79,57
2|5,79,60,112
1*2|5,120,81,112
3|5,22,59,108
1*3|5,1,80,57
2*3|5,9,59,110
1*2*3|5,5,81,59
4|5,33,92,52
1*4|5,65,113,108
2*4|5,389,94,112
1*2*4|5,38,115,112
3*4|5,15,94,52
1*3*4|5,0,115,52
2*3*4|5,13,95,53
1*2*3*4|5,13,116,53
5|5,0,60,108
1*5|5,11,81,109
2*5|5,6,20,112
1*2*5|5,12,27,112
3*5|5,6,61,108
1*3*5|5,20,82,108
2*3*5|5,28,61,112
1*2*3*5|5,16,82,112
4*5|5,121,93,109
1*4*5|5,26,113,109
2*4*5|5,28,30,112
3*4*5|5,544,116,109
