node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,11,47,82
1*2|1,32,76,53
3|1,17,46,87
1*3|1,9,78,55
2*3|1,8,53,99
1*2*3|1,20,68,58
4|1,8,76,42
1*4|1,19,107,50
2*4|1,9,85,49
1*2*4|1,157,96,101
3*4|1,8,90,49
1*3*4|1,15,96,52
2*3*4|1,27,81,52
1*2*3*4|1,10,70,47
5|1,3,53,81
1*5|1,13,81,51
2*5|1,20,59,100
1*2*5|1,15,72,58
3*5|1,8,56,99
1*3*5|1,13,71,55
2*3*5|1,11,53,98
1*2*3*5|1,4,51,50
4*5|1,4,88,47
1*4*5|1,111,97,98
2*4*5|1,6,85,53
1*2*4*5|1,36,70,77
3*4*5|1,5,85,51
1*3*4*5|1,6,71,47
2*3*4*5|1,41,63,46
1*2*3*4*5|1,3,46,39
|2,0,0,65
1|2,106,81,42
2|2,6,47,81
3|2,440,82,44
4|2,146,115,33
3*4|2,127,117,29
5|2,1,53,81
2*5|2,11,59,98
|3,0,0,65
1|3,18,70,45
2|3,10,47,83
1*2|3,29,76,53
3|3,7,46,87
1*3|3,15,78,54
2*3|3,5,53,100
1*2*3|3,7,68,58
4|3,53,77,42
1*4|3,142,106,102
2*4|3,154,112,49
1*2*4|3,73,73,101
3*4|3,1,90,50
1*3*4|3,7,96,52
2*3*4|3,11,81,53
1*2*3*4|3,5,70,47
5|3,9,53,81
1*5|3,124,81,98
2*5|3,24,59,100
3*5|3,1,56,53
1*3*5|3,34,71,56
2*3*5|3,6,53,62
4*5|3,40,95,47
1*4*5|3,78,97,97
3*4*5|3,22,85,51
1*3*4*5|3,13,71,46
|4,0,0,65
1|4,17,70,44
2|4,7,49,83
1*2|4,59,81,53
3|4,9,46,87
1*3|4,13,78,54
2*3|4,33,53,99
1*2*3|4,35,70,58
4|4,17,77,42
1*4|4,73,106,102
2*4|4,158,95,49
1*2*4|4,93,95,101
3*4|4,4,89,50
1*3*4|4,8,96,52
2*3*4|4,10,83,53
1*2*3*4|4,5,70,47
5|4,32,59,81
1*5|4,57,81,98
3*5|4,16,61,98
1*3*5|4,32,71,99
4*5|4,130,93,97
1*4*5|4,18,97,96
3*4*5|4,99,84,97
1*3*4*5|4,78,71,77
|5,0,0,65
1|5,24,70,44
2|5,99,59,84
1*2|5,141,81,103
3|5,8,46,87
1*3|5,18,78,54
2*3|5,8,53,101
1*2*3|5,31,69,58
4|5,8,76,42
1*4|5,70,109,101
2*4|5,213,94,102
1*2*4|5,37,97,101
3*4|5,4,90,50
1*3*4|5,3,96,52
2*3*4|5,51,82,53
1*2*3*4|5,9,70,47
5|5,3,53,81
1*5|5,26,81,99
2*5|5,6,20,100
1*2*5|5,9,27,100
3*5|5,6,56,98
1*3*5|5,55,71,99
2*3*5|5,26,53,100
1*2*3*5|5,22,47,82
4*5|5,46,87,98
1*4*5|5,63,94,97
2*4*5|5,16,30,100
3*4*5|5,622,97,98
