node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,18,70,45
2|1,4,47,82
1*2|1,23,76,53
3|1,27,46,87
1*3|1,6,78,55
2*3|1,4,53,99
1*2*3|1,18,68,58
4|1,4,76,42
1*4|1,10,107,50
2*4|1,3,85,49
1*2*4|1,82,96,101
3*4|1,1,90,49
1*3*4|1,6,96,52
2*3*4|1,29,81,52
1*2*3*4|1,0,70,47
5|1,0,53,81
1*5|1,9,81,51
2*5|1,10,59,100
1*2*5|1,8,72,58
3*5|1,10,56,99
1*3*5|1,11,71,55
2*3*5|1,14,53,98
1*2*3*5|1,8,51,50
4*5|1,7,88,47
1*4*5|1,39,97,98
2*4*5|1,10,85,53
1*2*4*5|1,18,70,77
3*4*5|1,3,85,51
1*3*4*5|1,2,71,47
2*3*4*5|1,87,63,46
1*2*3*4*5|1,1,46,39
|2,0,0,65
1|2,427,81,42
2|2,6,47,81
3|2,1251,82,44
4|2,712,115,33
3*4|2,1269,117,29
5|2,1,53,81
2*5|2,11,59,98
|3,0,0,65
1|3,15,70,45
2|3,5,47,83
1*2|3,26,76,53
3|3,24,46,87
1*3|3,13,78,54
2*3|3,4,53,100
1*2*3|3,9,68,58
4|3,648,77,42
1*4|3,153,106,102
2*4|3,372,112,49
1*2*4|3,50,73,101
3*4|3,0,90,50
1*3*4|3,3,96,52
2*3*4|3,48,81,53
1*2*3*4|3,0,70,47
5|3,0,53,81
1*5|3,76,81,98
2*5|3,4,59,100
3*5|3,9,56,53
1*3*5|3,29,71,56
2*3*5|3,10,53,62
4*5|3,50,95,47
1*4*5|3,76,97,97
3*4*5|3,14,85,51
1*3*4*5|3,3,71,46
|4,0,0,65
1|4,14,70,44
2|4,14,49,83
1*2|4,51,81,53
3|4,25,46,87
1*3|4,13,78,54
2*3|4,55,53,99
1*2*3|4,59,70,58
4|4,45,77,42
1*4|4,43,106,102
2*4|4,471,95,49
1*2*4|4,91,95,101
3*4|4,11,89,50
1*3*4|4,1,96,52
2*3*4|4,10,83,53
1*2*3*4|4,2,70,47
5|4,95,59,81
1*5|4,28,81,98
3*5|4,49,61,98
1*3*5|4,6,71,99
4*5|4,270,93,97
1*4*5|4,25,97,96
3*4*5|4,99,84,97
1*3*4*5|4,88,71,77
|5,0,0,65
1|5,16,70,44
2|5,101,59,84
1*2|5,111,81,103
3|5,42,46,87
1*3|5,18,78,54
2*3|5,29,53,101
1*2*3|5,37,69,58
4|5,34,76,42
1*4|5,74,109,101
2*4|5,377,94,102
1*2*4|5,38,97,101
3*4|5,4,90,50
1*3*4|5,3,96,52
2*3*4|5,32,82,53
1*2*3*4|5,10,70,47
5|5,0,53,81
1*5|5,16,81,99
2*5|5,0,20,100
1*2*5|5,6,27,100
3*5|5,6,56,98
1*3*5|5,29,71,99
2*3*5|5,41,53,100
1*2*3*5|5,3,47,82
4*5|5,51,87,98
1*4*5|5,29,94,97
2*4*5|5,16,30,100
3*4*5|5,573,97,98
