node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,18,70,45
2|1,17,47,82
1*2|1,24,76,53
3|1,6,46,87
1*3|1,8,78,55
2*3|1,3,53,99
1*2*3|1,24,68,58
4|1,4,76,42
1*4|1,22,107,50
2*4|1,1,85,49
1*2*4|1,257,96,101
3*4|1,3,90,49
1*3*4|1,29,96,52
2*3*4|1,10,81,52
1*2*3*4|1,22,70,47
5|1,12,53,81
1*5|1,13,81,51
2*5|1,15,59,100
1*2*5|1,15,72,58
3*5|1,4,56,99
1*3*5|1,7,71,55
2*3*5|1,8,53,98
1*2*3*5|1,0,51,50
4*5|1,4,88,47
1*4*5|1,174,97,98
2*4*5|1,7,85,53
1*2*4*5|1,73,70,77
3*4*5|1,10,85,51
1*3*4*5|1,14,71,47
2*3*4*5|1,5,63,46
1*2*3*4*5|1,11,46,39
|2,0,0,65
1|2,36,81,42
2|2,6,47,81
3|2,20,82,44
4|2,10,115,33
3*4|2,23,117,29
5|2,1,53,81
2*5|2,8,59,98
|3,0,0,65
1|3,18,70,45
2|3,5,47,83
1*2|3,16,76,53
3|3,2,46,87
1*3|3,18,78,54
2*3|3,6,53,100
1*2*3|3,3,68,58
4|3,9,77,42
1*4|3,173,106,102
2*4|3,13,112,49
1*2*4|3,120,73,101
3*4|3,0,90,50
1*3*4|3,19,96,52
2*3*4|3,3,81,53
1*2*3*4|3,15,70,47
5|3,18,53,81
1*5|3,150,81,98
2*5|3,16,59,100
3*5|3,1,56,53
1*3*5|3,25,71,56
2*3*5|3,9,53,62
4*5|3,6,95,47
1*4*5|3,136,97,97
3*4*5|3,27,85,51
1*3*4*5|3,9,71,46
|4,0,0,65
1|4,14,70,44
2|4,8,49,83
1*2|4,24,81,53
3|4,3,46,87
1*3|4,18,78,54
2*3|4,3,53,99
1*2*3|4,15,70,58
4|4,4,77,42
1*4|4,105,106,102
2*4|4,14,95,49
1*2*4|4,129,95,101
3*4|4,1,89,50
1*3*4|4,25,96,52
2*3*4|4,6,83,53
1*2*3*4|4,20,70,47
5|4,8,59,81
1*5|4,63,81,98
3*5|4,24,61,98
1*3*5|4,74,71,99
4*5|4,48,93,97
1*4*5|4,29,97,96
3*4*5|4,107,84,97
1*3*4*5|4,57,71,77
|5,0,0,65
1|5,16,70,44
2|5,41,59,84
1*2|5,130,81,103
3|5,4,46,87
1*3|5,16,78,54
2*3|5,7,53,101
1*2*3|5,5,69,58
4|5,6,76,42
1*4|5,76,109,101
2*4|5,114,94,102
1*2*4|5,60,97,101
3*4|5,3,90,50
1*3*4|5,15,96,52
2*3*4|5,4,82,53
1*2*3*4|5,8,70,47
5|5,0,53,81
1*5|5,32,81,99
2*5|5,1,20,100
1*2*5|5,19,27,100
3*5|5,4,56,98
1*3*5|5,37,71,99
2*3*5|5,24,53,100
1*2*3*5|5,21,47,82
4*5|5,19,87,98
1*4*5|5,42,94,97
2*4*5|5,20,30,100
3*4*5|5,304,97,98
