node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,2,58,110
1*2|1,8,79,59
3|1,4,59,108
1*3|1,2,80,57
2*3|1,2,59,108
1*2*3|1,4,80,59
4|1,0,92,52
1*4|1,15,113,52
2*4|1,7,92,53
1*2*4|1,187,113,112
3*4|1,18,94,51
1*3*4|1,14,115,52
2*3*4|1,42,94,53
1*2*3*4|1,16,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,5,60,112
1*2*5|1,7,81,58
3*5|1,2,61,108
1*3*5|1,4,82,57
2*3*5|1,10,61,110
1*2*3*5|1,7,82,58
4*5|1,0,94,52
1*4*5|1,150,115,110
2*4*5|1,3,94,53
1*2*4*5|1,116,115,112
3*4*5|1,4,96,52
1*3*4*5|1,20,117,52
2*3*4*5|1,31,96,53
1*2*3*4*5|1,14,117,53
|2,0,0,109
1|2,64,81,55
2|2,1,58,109
3|2,50,82,55
4|2,27,115,43
3*4|2,8,117,30
5|2,0,60,108
2*5|2,2,60,110
|3,0,0,109
1|3,0,79,57
2|3,2,58,111
1*2|3,6,79,58
3|3,0,59,108
1*3|3,0,80,56
2*3|3,3,59,109
1*2*3|3,6,80,58
4|3,13,93,52
1*4|3,132,112,109
2*4|3,185,114,53
1*2*4|3,113,81,112
3*4|3,0,94,52
1*3*4|3,12,115,52
2*3*4|3,7,94,53
1*2*3*4|3,10,115,53
5|3,5,60,108
1*5|3,143,81,108
2*5|3,11,60,112
3*5|3,2,61,58
1*3*5|3,52,82,56
2*3*5|3,5,61,65
4*5|3,84,98,52
1*4*5|3,163,115,109
3*4*5|3,39,96,52
1*3*4*5|3,27,117,52
|4,0,0,109
1|4,0,79,57
2|4,3,59,111
1*2|4,22,81,58
3|4,9,59,108
1*3|4,0,80,57
2*3|4,26,59,108
1*2*3|4,34,82,58
4|4,13,93,52
1*4|4,69,112,109
2*4|4,121,95,53
1*2*4|4,113,115,112
3*4|4,3,93,52
1*3*4|4,19,115,52
2*3*4|4,14,96,53
1*2*3*4|4,22,117,53
5|4,15,60,108
1*5|4,51,81,108
3*5|4,23,61,108
1*3*5|4,69,82,108
4*5|4,68,93,108
1*4*5|4,20,115,108
3*4*5|4,107,95,108
1*3*4*5|4,106,116,109
|5,0,0,109
1|5,0,79,57
2|5,67,60,112
1*2|5,122,81,112
3|5,1,59,108
1*3|5,1,80,57
2*3|5,4,59,110
1*2*3|5,27,81,59
4|5,4,92,52
1*4|5,73,113,108
2*4|5,150,94,112
1*2*4|5,51,115,112
3*4|5,3,94,52
1*3*4|5,9,115,52
2*3*4|5,58,95,53
1*2*3*4|5,10,116,53
5|5,0,60,108
1*5|5,10,81,109
2*5|5,0,20,112
1*2*5|5,9,27,112
3*5|5,4,61,108
1*3*5|5,49,82,108
2*3*5|5,18,61,112
1*2*3*5|5,27,82,112
4*5|5,22,93,109
1*4*5|5,73,113,109
2*4*5|5,15,30,112
3*4*5|5,606,116,109
