node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,8,47,82
1*2|1,14,76,53
3|1,11,46,87
1*3|1,7,78,55
2*3|1,15,53,99
1*2*3|1,21,68,58
4|1,14,76,42
1*4|1,26,107,50
2*4|1,8,85,49
1*2*4|1,140,96,101
3*4|1,7,90,49
1*3*4|1,31,96,52
2*3*4|1,14,81,52
1*2*3*4|1,23,70,47
5|1,2,53,81
1*5|1,17,81,51
2*5|1,24,59,100
1*2*5|1,10,72,58
3*5|1,7,56,99
1*3*5|1,7,71,55
2*3*5|1,6,53,98
1*2*3*5|1,3,51,50
4*5|1,6,88,47
1*4*5|1,89,97,98
2*4*5|1,17,85,53
1*2*4*5|1,54,70,77
3*4*5|1,9,85,51
1*3*4*5|1,12,71,47
2*3*4*5|1,7,63,46
1*2*3*4*5|1,2,46,39
|2,0,0,65
1|2,24,81,42
2|2,6,47,81
3|2,156,82,44
4|2,27,115,33
3*4|2,21,117,29
5|2,1,53,81
2*5|2,13,59,98
|3,0,0,65
1|3,26,70,45
2|3,9,47,83
1*2|3,11,76,53
3|3,3,46,87
1*3|3,8,78,54
2*3|3,5,53,100
1*2*3|3,2,68,58
4|3,12,77,42
1*4|3,146,106,102
2*4|3,18,112,49
1*2*4|3,74,73,101
3*4|3,1,90,50
1*3*4|3,23,96,52
2*3*4|3,3,81,53
1*2*3*4|3,11,70,47
5|3,11,53,81
1*5|3,115,81,98
2*5|3,33,59,100
3*5|3,5,56,53
1*3*5|3,21,71,56
2*3*5|3,11,53,62
4*5|3,31,95,47
1*4*5|3,89,97,97
3*4*5|3,27,85,51
1*3*4*5|3,11,71,46
|4,0,0,65
1|4,18,70,44
2|4,9,49,83
1*2|4,17,81,53
3|4,6,46,87
1*3|4,3,78,54
2*3|4,1,53,99
1*2*3|4,17,70,58
4|4,10,77,42
1*4|4,96,106,102
2*4|4,27,95,49
1*2*4|4,97,95,101
3*4|4,13,89,50
1*3*4|4,25,96,52
2*3*4|4,10,83,53
1*2*3*4|4,7,70,47
5|4,19,59,81
1*5|4,60,81,98
3*5|4,43,61,98
1*3*5|4,64,71,99
4*5|4,91,93,97
1*4*5|4,29,97,96
3*4*5|4,100,84,97
1*3*4*5|4,93,71,77
|5,0,0,65
1|5,25,70,44
2|5,46,59,84
1*2|5,160,81,103
3|5,4,46,87
1*3|5,7,78,54
2*3|5,9,53,101
1*2*3|5,4,69,58
4|5,9,76,42
1*4|5,79,109,101
2*4|5,209,94,102
1*2*4|5,66,97,101
3*4|5,7,90,50
1*3*4|5,14,96,52
2*3*4|5,5,82,53
1*2*3*4|5,2,70,47
5|5,6,53,81
1*5|5,43,81,99
2*5|5,11,20,100
1*2*5|5,34,27,100
3*5|5,11,56,98
1*3*5|5,63,71,99
2*3*5|5,35,53,100
1*2*3*5|5,32,47,82
4*5|5,53,87,98
1*4*5|5,33,94,97
2*4*5|5,46,30,100
3*4*5|5,434,97,98
