s,f,a,add,del,temp,a_str,start,final
73,141,1103,1,0,1,(+3)(*5),4|3,3*4|5
73,142,1104,2,0,1,(+1  3)(*5),4|3,1*3*4|5
73,143,1106,2,0,1,(+2  3)(*5),4|3,2*3*4|5
73,144,1107,3,0,1,(+1  2  3)(*5),4|3,1*2*3*4|5
73,153,1175,1,0,1,(+5)(*5),4|3,4*5|5
73,154,1176,2,0,1,(+1  5)(*5),4|3,1*4*5|5
73,155,1178,2,0,1,(+2  5)(*5),4|3,2*4*5|5
73,157,1184,2,0,1,(+3  5)(*5),4|3,3*4*5|5
74,10,122,0,0,1,(*1),1*4|3,1*4|1
74,12,125,1,0,1,(+2)(*1),1*4|3,1*2*4|1
74,14,131,1,0,1,(+3)(*1),1*4|3,1*3*4|1
74,16,134,2,0,1,(+2  3)(*1),1*4|3,1*2*3*4|1
74,26,203,1,0,1,(+5)(*1),1*4|3,1*4*5|1
74,28,206,2,0,1,(+2  5)(*1),1*4|3,1*2*4*5|1
74,30,212,2,0,1,(+3  5)(*1),1*4|3,1*3*4*5|1
74,32,215,3,0,1,(+2  3  5)(*1),1*4|3,1*2*3*4*5|1
74,41,365,0,0,1,(*2),1*4|3,4|2
74,45,374,1,0,1,(+3)(*2),1*4|3,3*4|2
74,76,611,1,0,0,(+2),1*4|3,1*2*4|3
74,78,617,1,0,0,(+3),1*4|3,1*3*4|3
74,80,620,2,0,0,(+2  3),1*4|3,1*2*3*4|3
74,90,689,1,0,0,(+5),1*4|3,1*4*5|3
74,94,698,2,0,0,(+3  5),1*4|3,1*3*4*5|3
74,106,851,0,0,1,(*4),1*4|3,1*4|4
74,108,854,1,0,1,(+2)(*4),1*4|3,1*2*4|4
74,110,860,1,0,1,(+3)(*4),1*4|3,1*3*4|4
74,112,863,2,0,1,(+2  3)(*4),1*4|3,1*2*3*4|4
74,122,932,1,0,1,(+5)(*4),1*4|3,1*4*5|4
74,126,941,2,0,1,(+3  5)(*4),1*4|3,1*3*4*5|4
74,138,1094,0,0,1,(*5),1*4|3,1*4|5
74,140,1097,1,0,1,(+2)(*5),1*4|3,1*2*4|5
74,142,1103,1,0,1,(+3)(*5),1*4|3,1*3*4|5
74,144,1106,2,0,1,(+2  3)(*5),1*4|3,1*2*3*4|5
74,154,1175,1,0,1,(+5)(*5),1*4|3,1*4*5|5
74,157,1184,2,0,1,(+3  5)(*5),1*4|3,3*4*5|5
75,11,122,0,0,1,(*1),2*4|3,2*4|1
75,12,123,1,0,1,(+1)(*1),2*4|3,1*2*4|1
75,15,131,1,0,1,(+3)(*1),2*4|3,2*3*4|1
75,16,132,2,0,1,(+1  3)(*1),2*4|3,1*2*3*4|1
75,27,203,1,0,1,(+5)(*1),2*4|3,2*4*5|1
75,28,204,2,0,1,(+1  5)(*1),2*4|3,1*2*4*5|1
75,31,212,2,0,1,(+3  5)(*1),2*4|3,2*3*4*5|1
75,32,213,3,0,1,(+1  3  5)(*1),2*4|3,1*2*3*4*5|1
75,41,365,0,0,1,(*2),2*4|3,4|2
75,45,374,1,0,1,(+3)(*2),2*4|3,3*4|2
75,76,609,1,0,0,(+1),2*4|3,1*2*4|3
75,79,617,1,0,0,(+3),2*4|3,2*3*4|3
75,80,618,2,0,0,(+1  3),2*4|3,1*2*3*4|3
75,89,689,1,0,0,(+5),2*4|3,4*5|3
75,90,690,2,0,0,(+1  5),2*4|3,1*4*5|3
75,93,698,2,0,0,(+3  5),2*4|3,3*4*5|3
75,94,699,3,0,0,(+1  3  5),2*4|3,1*3*4*5|3
75,107,851,0,0,1,(*4),2*4|3,2*4|4
75,108,852,1,0,1,(+1)(*4),2*4|3,1*2*4|4
75,111,860,1,0,1,(+3)(*4),2*4|3,2*3*4|4
75,112,861,2,0,1,(+1  3)(*4),2*4|3,1*2*3*4|4
75,121,932,1,0,1,(+5)(*4),2*4|3,4*5|4
75,122,933,2,0,1,(+1  5)(*4),2*4|3,1*4*5|4
75,125,941,2,0,1,(+3  5)(*4),2*4|3,3*4*5|4
75,126,942,3,0,1,(+1  3  5)(*4),2*4|3,1*3*4*5|4
75,139,1094,0,0,1,(*5),2*4|3,2*4|5
75,140,1095,1,0,1,(+1)(*5),2*4|3,1*2*4|5
75,143,1103,1,0,1,(+3)(*5),2*4|3,2*3*4|5
75,144,1104,2,0,1,(+1  3)(*5),2*4|3,1*2*3*4|5
75,154,1176,2,0,1,(+1  5)(*5),2*4|3,1*4*5|5
75,155,1175,1,0,1,(+5)(*5),2*4|3,2*4*5|5
75,157,1184,2,0,1,(+3  5)(*5),2*4|3,3*4*5|5
76,10,119,0,1,1,(-2)(*1),1*2*4|3,1*4|1
76,12,122,0,0,1,(*1),1*2*4|3,1*2*4|1
76,14,128,1,1,1,(+3)(-2)(*1),1*2*4|3,1*3*4|1
76,16,131,1,0,1,(+3)(*1),1*2*4|3,1*2*3*4|1
76,26,200,1,1,1,(+5)(-2)(*1),1*2*4|3,1*4*5|1
76,28,203,1,0,1,(+5)(*1),1*2*4|3,1*2*4*5|1
76,30,209,2,1,1,(+3  5)(-2)(*1),1*2*4|3,1*3*4*5|1
76,32,212,2,0,1,(+3  5)(*1),1*2*4|3,1*2*3*4*5|1
76,41,365,0,0,1,(*2),1*2*4|3,4|2
76,45,374,1,0,1,(+3)(*2),1*2*4|3,3*4|2
76,74,605,0,1,0,(-2),1*2*4|3,1*4|3
76,78,614,1,1,0,(+3)(-2),1*2*4|3,1*3*4|3
76,80,617,1,0,0,(+3),1*2*4|3,1*2*3*4|3
76,90,689,1,0,0,(+5),1*2*4|3,1*4*5|3
76,94,698,2,0,0,(+3  5),1*2*4|3,1*3*4*5|3
76,106,848,0,1,1,(-2)(*4),1*2*4|3,1*4|4
76,108,851,0,0,1,(*4),1*2*4|3,1*2*4|4
76,110,857,1,1,1,(+3)(-2)(*4),1*2*4|3,1*3*4|4
76,112,860,1,0,1,(+3)(*4),1*2*4|3,1*2*3*4|4
76,122,932,1,0,1,(+5)(*4),1*2*4|3,1*4*5|4
76,126,941,2,0,1,(+3  5)(*4),1*2*4|3,1*3*4*5|4
76,138,1091,0,1,1,(-2)(*5),1*2*4|3,1*4|5
76,140,1094,0,0,1,(*5),1*2*4|3,1*2*4|5
76,142,1100,1,1,1,(+3)(-2)(*5),1*2*4|3,1*3*4|5
76,144,1103,1,0,1,(+3)(*5),1*2*4|3,1*2*3*4|5
76,154,1175,1,0,1,(+5)(*5),1*2*4|3,1*4*5|5
76,157,1184,2,0,1,(+3  5)(*5),1*2*4|3,3*4*5|5
77,13,122,0,0,1,(*1),3*4|3,3*4|1
77,14,123,1,0,1,(+1)(*1),3*4|3,1*3*4|1
77,15,125,1,0,1,(+2)(*1),3*4|3,2*3*4|1
77,16,126,2,0,1,(+1  2)(*1),3*4|3,1*2*3*4|1
77,29,203,1,0,1,(+5)(*1),3*4|3,3*4*5|1
77,30,204,2,0,1,(+1  5)(*1),3*4|3,1*3*4*5|1
77,31,206,2,0,1,(+2  5)(*1),3*4|3,2*3*4*5|1
77,32,207,3,0,1,(+1  2  5)(*1),3*4|3,1*2*3*4*5|1
77,45,365,0,0,1,(*2),3*4|3,3*4|2
77,78,609,1,0,0,(+1),3*4|3,1*3*4|3
77,79,611,1,0,0,(+2),3*4|3,2*3*4|3
77,80,612,2,0,0,(+1  2),3*4|3,1*2*3*4|3
77,93,689,1,0,0,(+5),3*4|3,3*4*5|3
77,94,690,2,0,0,(+1  5),3*4|3,1*3*4*5|3
77,109,851,0,0,1,(*4),3*4|3,3*4|4
77,110,852,1,0,1,(+1)(*4),3*4|3,1*3*4|4
77,111,854,1,0,1,(+2)(*4),3*4|3,2*3*4|4
77,112,855,2,0,1,(+1  2)(*4),3*4|3,1*2*3*4|4
77,125,932,1,0,1,(+5)(*4),3*4|3,3*4*5|4
77,126,933,2,0,1,(+1  5)(*4),3*4|3,1*3*4*5|4
77,141,1094,0,0,1,(*5),3*4|3,3*4|5
77,142,1095,1,0,1,(+1)(*5),3*4|3,1*3*4|5
77,143,1097,1,0,1,(+2)(*5),3*4|3,2*3*4|5
77,144,1098,2,0,1,(+1  2)(*5),3*4|3,1*2*3*4|5
77,157,1175,1,0,1,(+5)(*5),3*4|3,3*4*5|5
78,14,122,0,0,1,(*1),1*3*4|3,1*3*4|1
78,16,125,1,0,1,(+2)(*1),1*3*4|3,1*2*3*4|1
78,30,203,1,0,1,(+5)(*1),1*3*4|3,1*3*4*5|1
78,32,206,2,0,1,(+2  5)(*1),1*3*4|3,1*2*3*4*5|1
78,45,365,0,0,1,(*2),1*3*4|3,3*4|2
78,80,611,1,0,0,(+2),1*3*4|3,1*2*3*4|3
78,94,689,1,0,0,(+5),1*3*4|3,1*3*4*5|3
78,110,851,0,0,1,(*4),1*3*4|3,1*3*4|4
78,112,854,1,0,1,(+2)(*4),1*3*4|3,1*2*3*4|4
78,126,932,1,0,1,(+5)(*4),1*3*4|3,1*3*4*5|4
78,142,1094,0,0,1,(*5),1*3*4|3,1*3*4|5
78,144,1097,1,0,1,(+2)(*5),1*3*4|3,1*2*3*4|5
78,157,1175,1,0,1,(+5)(*5),1*3*4|3,3*4*5|5
79,15,122,0,0,1,(*1),2*3*4|3,2*3*4|1
79,16,123,1,0,1,(+1)(*1),2*3*4|3,1*2*3*4|1
79,31,203,1,0,1,(+5)(*1),2*3*4|3,2*3*4*5|1
79,32,204,2,0,1,(+1  5)(*1),2*3*4|3,1*2*3*4*5|1
79,45,365,0,0,1,(*2),2*3*4|3,3*4|2
79,80,609,1,0,0,(+1),2*3*4|3,1*2*3*4|3
79,93,689,1,0,0,(+5),2*3*4|3,3*4*5|3
79,94,690,2,0,0,(+1  5),2*3*4|3,1*3*4*5|3
79,111,851,0,0,1,(*4),2*3*4|3,2*3*4|4
79,112,852,1,0,1,(+1)(*4),2*3*4|3,1*2*3*4|4
79,125,932,1,0,1,(+5)(*4),2*3*4|3,3*4*5|4
79,126,933,2,0,1,(+1  5)(*4),2*3*4|3,1*3*4*5|4
79,143,1094,0,0,1,(*5),2*3*4|3,2*3*4|5
79,144,1095,1,0,1,(+1)(*5),2*3*4|3,1*2*3*4|5
79,157,1175,1,0,1,(+5)(*5),2*3*4|3,3*4*5|5
80,16,122,0,0,1,(*1),1*2*3*4|3,1*2*3*4|1
80,32,203,1,0,1,(+5)(*1),1*2*3*4|3,1*2*3*4*5|1
80,45,365,0,0,1,(*2),1*2*3*4|3,3*4|2
80,94,689,1,0,0,(+5),1*2*3*4|3,1*3*4*5|3
80,112,851,0,0,1,(*4),1*2*3*4|3,1*2*3*4|4
80,126,932,1,0,1,(+5)(*4),1*2*3*4|3,1*3*4*5|4
80,144,1094,0,0,1,(*5),1*2*3*4|3,1*2*3*4|5
80,157,1175,1,0,1,(+5)(*5),1*2*3*4|3,3*4*5|5
81,17,122,0,0,1,(*1),5|3,5|1
81,18,123,1,0,1,(+1)(*1),5|3,1*5|1
81,19,125,1,0,1,(+2)(*1),5|3,2*5|1
81,20,126,2,0,1,(+1  2)(*1),5|3,1*2*5|1
81,21,131,1,0,1,(+3)(*1),5|3,3*5|1
81,22,132,2,0,1,(+1  3)(*1),5|3,1*3*5|1
81,23,134,2,0,1,(+2  3)(*1),5|3,2*3*5|1
81,24,135,3,0,1,(+1  2  3)(*1),5|3,1*2*3*5|1
81,25,149,1,0,1,(+4)(*1),5|3,4*5|1
81,26,150,2,0,1,(+1  4)(*1),5|3,1*4*5|1
81,27,152,2,0,1,(+2  4)(*1),5|3,2*4*5|1
81,28,153,3,0,1,(+1  2  4)(*1),5|3,1*2*4*5|1
81,29,158,2,0,1,(+3  4)(*1),5|3,3*4*5|1
81,30,159,3,0,1,(+1  3  4)(*1),5|3,1*3*4*5|1
81,31,161,3,0,1,(+2  3  4)(*1),5|3,2*3*4*5|1
81,32,162,4,0,1,(+1  2  3  4)(*1),5|3,1*2*3*4*5|1
81,34,366,1,0,1,(+1)(*2),5|3,1|2
81,37,374,1,0,1,(+3)(*2),5|3,3|2
81,41,392,1,0,1,(+4)(*2),5|3,4|2
81,45,401,2,0,1,(+3  4)(*2),5|3,3*4|2
81,49,365,0,0,1,(*2),5|3,5|2
81,51,368,1,0,1,(+2)(*2),5|3,2*5|2
81,82,609,1,0,0,(+1),5|3,1*5|3
81,83,611,1,0,0,(+2),5|3,2*5|3
81,85,617,1,0,0,(+3),5|3,3*5|3
81,86,618,2,0,0,(+1  3),5|3,1*3*5|3
81,87,620,2,0,0,(+2  3),5|3,2*3*5|3
81,89,635,1,0,0,(+4),5|3,4*5|3
81,90,636,2,0,0,(+1  4),5|3,1*4*5|3
81,93,644,2,0,0,(+3  4),5|3,3*4*5|3
81,94,645,3,0,0,(+1  3  4),5|3,1*3*4*5|3
81,113,851,0,0,1,(*4),5|3,5|4
81,114,852,1,0,1,(+1)(*4),5|3,1*5|4
81,117,860,1,0,1,(+3)(*4),5|3,3*5|4
81,118,861,2,0,1,(+1  3)(*4),5|3,1*3*5|4
81,121,878,1,0,1,(+4)(*4),5|3,4*5|4
81,122,879,2,0,1,(+1  4)(*4),5|3,1*4*5|4
81,125,887,2,0,1,(+3  4)(*4),5|3,3*4*5|4
81,126,888,3,0,1,(+1  3  4)(*4),5|3,1*3*4*5|4
81,145,1094,0,0,1,(*5),5|3,5|5
81,146,1095,1,0,1,(+1)(*5),5|3,1*5|5
81,147,1097,1,0,1,(+2)(*5),5|3,2*5|5
81,148,1098,2,0,1,(+1  2)(*5),5|3,1*2*5|5
81,149,1103,1,0,1,(+3)(*5),5|3,3*5|5
81,150,1104,2,0,1,(+1  3)(*5),5|3,1*3*5|5
81,151,1106,2,0,1,(+2  3)(*5),5|3,2*3*5|5
81,152,1107,3,0,1,(+1  2  3)(*5),5|3,1*2*3*5|5
81,153,1121,1,0,1,(+4)(*5),5|3,4*5|5
81,154,1122,2,0,1,(+1  4)(*5),5|3,1*4*5|5
81,155,1124,2,0,1,(+2  4)(*5),5|3,2*4*5|5
81,157,1130,2,0,1,(+3  4)(*5),5|3,3*4*5|5
82,18,122,0,0,1,(*1),1*5|3,1*5|1
82,20,125,1,0,1,(+2)(*1),1*5|3,1*2*5|1
82,22,131,1,0,1,(+3)(*1),1*5|3,1*3*5|1
82,24,134,2,0,1,(+2  3)(*1),1*5|3,1*2*3*5|1
82,26,149,1,0,1,(+4)(*1),1*5|3,1*4*5|1
82,28,152,2,0,1,(+2  4)(*1),1*5|3,1*2*4*5|1
82,30,158,2,0,1,(+3  4)(*1),1*5|3,1*3*4*5|1
82,32,161,3,0,1,(+2  3  4)(*1),1*5|3,1*2*3*4*5|1
82,34,365,0,0,1,(*2),1*5|3,1|2
82,37,374,1,0,1,(+3)(*2),1*5|3,3|2
82,41,392,1,0,1,(+4)(*2),1*5|3,4|2
82,45,401,2,0,1,(+3  4)(*2),1*5|3,3*4|2
82,86,617,1,0,0,(+3),1*5|3,1*3*5|3
82,90,635,1,0,0,(+4),1*5|3,1*4*5|3
82,94,644,2,0,0,(+3  4),1*5|3,1*3*4*5|3
82,114,851,0,0,1,(*4),1*5|3,1*5|4
82,118,860,1,0,1,(+3)(*4),1*5|3,1*3*5|4
82,122,878,1,0,1,(+4)(*4),1*5|3,1*4*5|4
82,126,887,2,0,1,(+3  4)(*4),1*5|3,1*3*4*5|4
82,146,1094,0,0,1,(*5),1*5|3,1*5|5
82,148,1097,1,0,1,(+2)(*5),1*5|3,1*2*5|5
82,150,1103,1,0,1,(+3)(*5),1*5|3,1*3*5|5
82,152,1106,2,0,1,(+2  3)(*5),1*5|3,1*2*3*5|5
82,154,1121,1,0,1,(+4)(*5),1*5|3,1*4*5|5
82,157,1130,2,0,1,(+3  4)(*5),1*5|3,3*4*5|5
83,19,122,0,0,1,(*1),2*5|3,2*5|1
83,20,123,1,0,1,(+1)(*1),2*5|3,1*2*5|1
83,23,131,1,0,1,(+3)(*1),2*5|3,2*3*5|1
83,24,132,2,0,1,(+1  3)(*1),2*5|3,1*2*3*5|1
83,27,149,1,0,1,(+4)(*1),2*5|3,2*4*5|1
83,28,150,2,0,1,(+1  4)(*1),2*5|3,1*2*4*5|1
83,31,158,2,0,1,(+3  4)(*1),2*5|3,2*3*4*5|1
83,32,159,3,0,1,(+1  3  4)(*1),2*5|3,1*2*3*4*5|1
83,34,366,1,0,1,(+1)(*2),2*5|3,1|2
83,37,374,1,0,1,(+3)(*2),2*5|3,3|2
83,41,392,1,0,1,(+4)(*2),2*5|3,4|2
83,45,401,2,0,1,(+3  4)(*2),2*5|3,3*4|2
83,51,365,0,0,1,(*2),2*5|3,2*5|2
83,82,609,1,0,0,(+1),2*5|3,1*5|3
83,86,618,2,0,0,(+1  3),2*5|3,1*3*5|3
83,87,617,1,0,0,(+3),2*5|3,2*3*5|3
83,89,635,1,0,0,(+4),2*5|3,4*5|3
83,90,636,2,0,0,(+1  4),2*5|3,1*4*5|3
83,93,644,2,0,0,(+3  4),2*5|3,3*4*5|3
83,94,645,3,0,0,(+1  3  4),2*5|3,1*3*4*5|3
83,113,851,0,0,1,(*4),2*5|3,5|4
83,114,852,1,0,1,(+1)(*4),2*5|3,1*5|4
83,117,860,1,0,1,(+3)(*4),2*5|3,3*5|4
83,118,861,2,0,1,(+1  3)(*4),2*5|3,1*3*5|4
83,121,878,1,0,1,(+4)(*4),2*5|3,4*5|4
83,122,879,2,0,1,(+1  4)(*4),2*5|3,1*4*5|4
83,125,887,2,0,1,(+3  4)(*4),2*5|3,3*4*5|4
83,126,888,3,0,1,(+1  3  4)(*4),2*5|3,1*3*4*5|4
83,147,1094,0,0,1,(*5),2*5|3,2*5|5
83,148,1095,1,0,1,(+1)(*5),2*5|3,1*2*5|5
83,151,1103,1,0,1,(+3)(*5),2*5|3,2*3*5|5
83,152,1104,2,0,1,(+1  3)(*5),2*5|3,1*2*3*5|5
83,154,1122,2,0,1,(+1  4)(*5),2*5|3,1*4*5|5
83,155,1121,1,0,1,(+4)(*5),2*5|3,2*4*5|5
83,157,1130,2,0,1,(+3  4)(*5),2*5|3,3*4*5|5
85,21,122,0,0,1,(*1),3*5|3,3*5|1
85,22,123,1,0,1,(+1)(*1),3*5|3,1*3*5|1
85,23,125,1,0,1,(+2)(*1),3*5|3,2*3*5|1
85,24,126,2,0,1,(+1  2)(*1),3*5|3,1*2*3*5|1
85,29,149,1,0,1,(+4)(*1),3*5|3,3*4*5|1
85,30,150,2,0,1,(+1  4)(*1),3*5|3,1*3*4*5|1
85,31,152,2,0,1,(+2  4)(*1),3*5|3,2*3*4*5|1
85,32,153,3,0,1,(+1  2  4)(*1),3*5|3,1*2*3*4*5|1
85,37,365,0,0,1,(*2),3*5|3,3|2
85,45,392,1,0,1,(+4)(*2),3*5|3,3*4|2
85,86,609,1,0,0,(+1),3*5|3,1*3*5|3
85,87,611,1,0,0,(+2),3*5|3,2*3*5|3
85,93,635,1,0,0,(+4),3*5|3,3*4*5|3
85,94,636,2,0,0,(+1  4),3*5|3,1*3*4*5|3
85,117,851,0,0,1,(*4),3*5|3,3*5|4
85,118,852,1,0,1,(+1)(*4),3*5|3,1*3*5|4
85,125,878,1,0,1,(+4)(*4),3*5|3,3*4*5|4
85,126,879,2,0,1,(+1  4)(*4),3*5|3,1*3*4*5|4
85,149,1094,0,0,1,(*5),3*5|3,3*5|5
85,150,1095,1,0,1,(+1)(*5),3*5|3,1*3*5|5
85,151,1097,1,0,1,(+2)(*5),3*5|3,2*3*5|5
85,152,1098,2,0,1,(+1  2)(*5),3*5|3,1*2*3*5|5
85,157,1121,1,0,1,(+4)(*5),3*5|3,3*4*5|5
86,22,122,0,0,1,(*1),1*3*5|3,1*3*5|1
86,24,125,1,0,1,(+2)(*1),1*3*5|3,1*2*3*5|1
86,30,149,1,0,1,(+4)(*1),1*3*5|3,1*3*4*5|1
86,32,152,2,0,1,(+2  4)(*1),1*3*5|3,1*2*3*4*5|1
86,37,365,0,0,1,(*2),1*3*5|3,3|2
86,45,392,1,0,1,(+4)(*2),1*3*5|3,3*4|2
86,94,635,1,0,0,(+4),1*3*5|3,1*3*4*5|3
86,118,851,0,0,1,(*4),1*3*5|3,1*3*5|4
86,126,878,1,0,1,(+4)(*4),1*3*5|3,1*3*4*5|4
86,150,1094,0,0,1,(*5),1*3*5|3,1*3*5|5
86,152,1097,1,0,1,(+2)(*5),1*3*5|3,1*2*3*5|5
86,157,1121,1,0,1,(+4)(*5),1*3*5|3,3*4*5|5
87,23,122,0,0,1,(*1),2*3*5|3,2*3*5|1
87,24,123,1,0,1,(+1)(*1),2*3*5|3,1*2*3*5|1
87,31,149,1,0,1,(+4)(*1),2*3*5|3,2*3*4*5|1
87,32,150,2,0,1,(+1  4)(*1),2*3*5|3,1*2*3*4*5|1
87,37,365,0,0,1,(*2),2*3*5|3,3|2
87,45,392,1,0,1,(+4)(*2),2*3*5|3,3*4|2
87,86,609,1,0,0,(+1),2*3*5|3,1*3*5|3
87,93,635,1,0,0,(+4),2*3*5|3,3*4*5|3
87,94,636,2,0,0,(+1  4),2*3*5|3,1*3*4*5|3
87,117,851,0,0,1,(*4),2*3*5|3,3*5|4
87,118,852,1,0,1,(+1)(*4),2*3*5|3,1*3*5|4
87,125,878,1,0,1,(+4)(*4),2*3*5|3,3*4*5|4
87,126,879,2,0,1,(+1  4)(*4),2*3*5|3,1*3*4*5|4
87,151,1094,0,0,1,(*5),2*3*5|3,2*3*5|5
87,152,1095,1,0,1,(+1)(*5),2*3*5|3,1*2*3*5|5
87,157,1121,1,0,1,(+4)(*5),2*3*5|3,3*4*5|5
89,25,122,0,0,1,(*1),4*5|3,4*5|1
89,26,123,1,0,1,(+1)(*1),4*5|3,1*4*5|1
89,27,125,1,0,1,(+2)(*1),4*5|3,2*4*5|1
89,28,126,2,0,1,(+1  2)(*1),4*5|3,1*2*4*5|1
89,29,131,1,0,1,(+3)(*1),4*5|3,3*4*5|1
89,30,132,2,0,1,(+1  3)(*1),4*5|3,1*3*4*5|1
89,31,134,2,0,1,(+2  3)(*1),4*5|3,2*3*4*5|1
89,32,135,3,0,1,(+1  2  3)(*1),4*5|3,1*2*3*4*5|1
89,41,365,0,0,1,(*2),4*5|3,4|2
89,45,374,1,0,1,(+3)(*2),4*5|3,3*4|2
89,90,609,1,0,0,(+1),4*5|3,1*4*5|3
89,93,617,1,0,0,(+3),4*5|3,3*4*5|3
89,94,618,2,0,0,(+1  3),4*5|3,1*3*4*5|3
89,121,851,0,0,1,(*4),4*5|3,4*5|4
89,122,852,1,0,1,(+1)(*4),4*5|3,1*4*5|4
89,125,860,1,0,1,(+3)(*4),4*5|3,3*4*5|4
89,126,861,2,0,1,(+1  3)(*4),4*5|3,1*3*4*5|4
89,153,1094,0,0,1,(*5),4*5|3,4*5|5
89,154,1095,1,0,1,(+1)(*5),4*5|3,1*4*5|5
89,155,1097,1,0,1,(+2)(*5),4*5|3,2*4*5|5
89,157,1103,1,0,1,(+3)(*5),4*5|3,3*4*5|5
90,26,122,0,0,1,(*1),1*4*5|3,1*4*5|1
90,28,125,1,0,1,(+2)(*1),1*4*5|3,1*2*4*5|1
90,30,131,1,0,1,(+3)(*1),1*4*5|3,1*3*4*5|1
90,32,134,2,0,1,(+2  3)(*1),1*4*5|3,1*2*3*4*5|1
90,41,365,0,0,1,(*2),1*4*5|3,4|2
90,45,374,1,0,1,(+3)(*2),1*4*5|3,3*4|2
90,94,617,1,0,0,(+3),1*4*5|3,1*3*4*5|3
90,122,851,0,0,1,(*4),1*4*5|3,1*4*5|4
90,126,860,1,0,1,(+3)(*4),1*4*5|3,1*3*4*5|4
90,154,1094,0,0,1,(*5),1*4*5|3,1*4*5|5
90,157,1103,1,0,1,(+3)(*5),1*4*5|3,3*4*5|5
93,29,122,0,0,1,(*1),3*4*5|3,3*4*5|1
93,30,123,1,0,1,(+1)(*1),3*4*5|3,1*3*4*5|1
93,31,125,1,0,1,(+2)(*1),3*4*5|3,2*3*4*5|1
93,32,126,2,0,1,(+1  2)(*1),3*4*5|3,1*2*3*4*5|1
93,45,365,0,0,1,(*2),3*4*5|3,3*4|2
93,94,609,1,0,0,(+1),3*4*5|3,1*3*4*5|3
93,125,851,0,0,1,(*4),3*4*5|3,3*4*5|4
93,126,852,1,0,1,(+1)(*4),3*4*5|3,1*3*4*5|4
93,157,1094,0,0,1,(*5),3*4*5|3,3*4*5|5
94,30,122,0,0,1,(*1),1*3*4*5|3,1*3*4*5|1
94,32,125,1,0,1,(+2)(*1),1*3*4*5|3,1*2*3*4*5|1
94,45,365,0,0,1,(*2),1*3*4*5|3,3*4|2
94,126,851,0,0,1,(*4),1*3*4*5|3,1*3*4*5|4
94,157,1094,0,0,1,(*5),1*3*4*5|3,3*4*5|5
97,2,123,1,0,1,(+1)(*1),|4,1|1
97,3,125,1,0,1,(+2)(*1),|4,2|1
97,4,126,2,0,1,(+1  2)(*1),|4,1*2|1
97,5,131,1,0,1,(+3)(*1),|4,3|1
97,6,132,2,0,1,(+1  3)(*1),|4,1*3|1
97,7,134,2,0,1,(+2  3)(*1),|4,2*3|1
97,8,135,3,0,1,(+1  2  3)(*1),|4,1*2*3|1
97,9,149,1,0,1,(+4)(*1),|4,4|1
97,10,150,2,0,1,(+1  4)(*1),|4,1*4|1
97,11,152,2,0,1,(+2  4)(*1),|4,2*4|1
97,12,153,3,0,1,(+1  2  4)(*1),|4,1*2*4|1
97,13,158,2,0,1,(+3  4)(*1),|4,3*4|1
97,14,159,3,0,1,(+1  3  4)(*1),|4,1*3*4|1
97,15,161,3,0,1,(+2  3  4)(*1),|4,2*3*4|1
97,16,162,4,0,1,(+1  2  3  4)(*1),|4,1*2*3*4|1
97,17,203,1,0,1,(+5)(*1),|4,5|1
97,18,204,2,0,1,(+1  5)(*1),|4,1*5|1
97,19,206,2,0,1,(+2  5)(*1),|4,2*5|1
97,20,207,3,0,1,(+1  2  5)(*1),|4,1*2*5|1
97,21,212,2,0,1,(+3  5)(*1),|4,3*5|1
97,22,213,3,0,1,(+1  3  5)(*1),|4,1*3*5|1
97,23,215,3,0,1,(+2  3  5)(*1),|4,2*3*5|1
97,24,216,4,0,1,(+1  2  3  5)(*1),|4,1*2*3*5|1
97,25,230,2,0,1,(+4  5)(*1),|4,4*5|1
97,26,231,3,0,1,(+1  4  5)(*1),|4,1*4*5|1
97,27,233,3,0,1,(+2  4  5)(*1),|4,2*4*5|1
97,28,234,4,0,1,(+1  2  4  5)(*1),|4,1*2*4*5|1
97,29,239,3,0,1,(+3  4  5)(*1),|4,3*4*5|1
97,30,240,4,0,1,(+1  3  4  5)(*1),|4,1*3*4*5|1
97,31,242,4,0,1,(+2  3  4  5)(*1),|4,2*3*4*5|1
97,32,243,5,0,1,(+1  2  3  4  5)(*1),|4,1*2*3*4*5|1
97,34,366,1,0,1,(+1)(*2),|4,1|2
97,35,368,1,0,1,(+2)(*2),|4,2|2
97,37,374,1,0,1,(+3)(*2),|4,3|2
97,41,392,1,0,1,(+4)(*2),|4,4|2
97,45,401,2,0,1,(+3  4)(*2),|4,3*4|2
97,49,446,1,0,1,(+5)(*2),|4,5|2
97,51,449,2,0,1,(+2  5)(*2),|4,2*5|2
97,66,609,1,0,1,(+1)(*3),|4,1|3
97,67,611,1,0,1,(+2)(*3),|4,2|3
97,68,612,2,0,1,(+1  2)(*3),|4,1*2|3
97,69,617,1,0,1,(+3)(*3),|4,3|3
97,70,618,2,0,1,(+1  3)(*3),|4,1*3|3
97,71,620,2,0,1,(+2  3)(*3),|4,2*3|3
97,72,621,3,0,1,(+1  2  3)(*3),|4,1*2*3|3
97,73,635,1,0,1,(+4)(*3),|4,4|3
97,74,636,2,0,1,(+1  4)(*3),|4,1*4|3
97,75,638,2,0,1,(+2  4)(*3),|4,2*4|3
97,76,639,3,0,1,(+1  2  4)(*3),|4,1*2*4|3
