node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,1,79,57
2|1,1,58,110
1*2|1,4,79,59
3|1,51,59,108
1*3|1,0,80,57
2*3|1,48,59,108
1*2*3|1,3,80,59
4|1,0,92,52
1*4|1,13,113,52
2*4|1,4,92,53
1*2*4|1,34,113,112
3*4|1,11,94,51
1*3*4|1,4,115,52
2*3*4|1,1,94,53
1*2*3*4|1,0,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,5,60,112
1*2*5|1,4,81,58
3*5|1,5,61,108
1*3*5|1,3,82,57
2*3*5|1,5,61,110
1*2*3*5|1,3,82,58
4*5|1,1,94,52
1*4*5|1,18,115,110
2*4*5|1,7,94,53
1*2*4*5|1,10,115,112
3*4*5|1,2,96,52
1*3*4*5|1,1,117,52
2*3*4*5|1,16,96,53
1*2*3*4*5|1,0,117,53
|2,0,0,109
1|2,453,81,55
2|2,1,58,109
3|2,1322,82,55
4|2,797,115,43
3*4|2,1350,117,30
5|2,0,60,108
2*5|2,1,60,110
|3,0,0,109
1|3,2,79,57
2|3,1,58,111
1*2|3,1,79,58
3|3,26,59,108
1*3|3,0,80,56
2*3|3,1,59,109
1*2*3|3,1,80,58
4|3,640,93,52
1*4|3,150,112,109
2*4|3,485,114,53
1*2*4|3,63,81,112
3*4|3,1,94,52
1*3*4|3,6,115,52
2*3*4|3,7,94,53
1*2*3*4|3,0,115,53
5|3,0,60,108
1*5|3,60,81,108
2*5|3,12,60,112
3*5|3,5,61,58
1*3*5|3,34,82,56
2*3*5|3,3,61,65
4*5|3,51,98,52
1*4*5|3,61,115,109
3*4*5|3,8,96,52
1*3*4*5|3,6,117,52
|4,0,0,109
1|4,0,79,57
2|4,2,59,111
1*2|4,23,81,58
3|4,21,59,108
1*3|4,0,80,57
2*3|4,22,59,108
1*2*3|4,55,82,58
4|4,39,93,52
1*4|4,60,112,109
2*4|4,189,95,53
1*2*4|4,81,115,112
3*4|4,3,93,52
1*3*4|4,0,115,52
2*3*4|4,15,96,53
1*2*3*4|4,4,117,53
5|4,89,60,108
1*5|4,14,81,108
3*5|4,57,61,108
1*3*5|4,3,82,108
4*5|4,171,93,108
1*4*5|4,10,115,108
3*4*5|4,82,95,108
1*3*4*5|4,101,116,109
|5,0,0,109
1|5,1,79,57
2|5,105,60,112
1*2|5,84,81,112
3|5,26,59,108
1*3|5,0,80,57
2*3|5,15,59,110
1*2*3|5,16,81,59
4|5,36,92,52
1*4|5,66,113,108
2*4|5,453,94,112
1*2*4|5,36,115,112
3*4|5,7,94,52
1*3*4|5,1,115,52
2*3*4|5,14,95,53
1*2*3*4|5,10,116,53
5|5,0,60,108
1*5|5,8,81,109
2*5|5,5,20,112
1*2*5|5,7,27,112
3*5|5,12,61,108
1*3*5|5,1,82,108
2*3*5|5,15,61,112
1*2*3*5|5,2,82,112
4*5|5,123,93,109
1*4*5|5,15,113,109
2*4*5|5,15,30,112
3*4*5|5,570,116,109
