node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,18,70,45
2|1,4,47,82
1*2|1,25,76,53
3|1,41,46,87
1*3|1,7,78,55
2*3|1,6,53,99
1*2*3|1,16,68,58
4|1,4,76,42
1*4|1,10,107,50
2*4|1,6,85,49
1*2*4|1,82,96,101
3*4|1,8,90,49
1*3*4|1,4,96,52
2*3*4|1,6,81,52
1*2*3*4|1,0,70,47
5|1,0,53,81
1*5|1,9,81,51
2*5|1,15,59,100
1*2*5|1,11,72,58
3*5|1,10,56,99
1*3*5|1,11,71,55
2*3*5|1,11,53,98
1*2*3*5|1,9,51,50
4*5|1,7,88,47
1*4*5|1,28,97,98
2*4*5|1,11,85,53
1*2*4*5|1,20,70,77
3*4*5|1,4,85,51
1*3*4*5|1,1,71,47
2*3*4*5|1,38,63,46
1*2*3*4*5|1,1,46,39
|2,0,0,65
1|2,409,81,42
2|2,7,47,81
3|2,1305,82,44
4|2,807,115,33
3*4|2,1412,117,29
5|2,1,53,81
2*5|2,13,59,98
|3,0,0,65
1|3,15,70,45
2|3,4,47,83
1*2|3,17,76,53
3|3,28,46,87
1*3|3,10,78,54
2*3|3,2,53,100
1*2*3|3,1,68,58
4|3,926,77,42
1*4|3,168,106,102
2*4|3,286,112,49
1*2*4|3,40,73,101
3*4|3,0,90,50
1*3*4|3,5,96,52
2*3*4|3,7,81,53
1*2*3*4|3,0,70,47
5|3,0,53,81
1*5|3,74,81,98
2*5|3,6,59,100
3*5|3,6,56,53
1*3*5|3,33,71,56
2*3*5|3,12,53,62
4*5|3,41,95,47
1*4*5|3,84,97,97
3*4*5|3,14,85,51
1*3*4*5|3,3,71,46
|4,0,0,65
1|4,14,70,44
2|4,12,49,83
1*2|4,30,81,53
3|4,23,46,87
1*3|4,2,78,54
2*3|4,35,53,99
1*2*3|4,76,70,58
4|4,74,77,42
1*4|4,48,106,102
2*4|4,239,95,49
1*2*4|4,71,95,101
3*4|4,10,89,50
1*3*4|4,0,96,52
2*3*4|4,9,83,53
1*2*3*4|4,2,70,47
5|4,80,59,81
1*5|4,24,81,98
3*5|4,63,61,98
1*3*5|4,6,71,99
4*5|4,191,93,97
1*4*5|4,24,97,96
3*4*5|4,95,84,97
1*3*4*5|4,105,71,77
|5,0,0,65
1|5,17,70,44
2|5,87,59,84
1*2|5,98,81,103
3|5,27,46,87
1*3|5,5,78,54
2*3|5,10,53,101
1*2*3|5,15,69,58
4|5,38,76,42
1*4|5,71,109,101
2*4|5,418,94,102
1*2*4|5,30,97,101
3*4|5,6,90,50
1*3*4|5,3,96,52
2*3*4|5,23,82,53
1*2*3*4|5,8,70,47
5|5,0,53,81
1*5|5,27,81,99
2*5|5,0,20,100
1*2*5|5,15,27,100
3*5|5,12,56,98
1*3*5|5,23,71,99
2*3*5|5,26,53,100
1*2*3*5|5,5,47,82
4*5|5,111,87,98
1*4*5|5,30,94,97
2*4*5|5,22,30,100
3*4*5|5,544,97,98
