node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,7,70,45
2|1,1,47,82
1*2|1,28,76,53
3|1,3,46,87
1*3|1,10,78,55
2*3|1,15,53,99
1*2*3|1,22,68,58
4|1,6,76,42
1*4|1,3,107,50
2*4|1,7,85,49
1*2*4|1,78,96,101
3*4|1,5,90,49
1*3*4|1,7,96,52
2*3*4|1,10,81,52
1*2*3*4|1,7,70,47
5|1,0,53,81
1*5|1,5,81,51
2*5|1,9,59,100
1*2*5|1,5,72,58
3*5|1,8,56,99
1*3*5|1,10,71,55
2*3*5|1,5,53,98
1*2*3*5|1,4,51,50
4*5|1,9,88,47
1*4*5|1,38,97,98
2*4*5|1,5,85,53
1*2*4*5|1,31,70,77
3*4*5|1,5,85,51
1*3*4*5|1,2,71,47
2*3*4*5|1,6,63,46
1*2*3*4*5|1,3,46,39
|2,0,0,65
1|2,103,81,42
2|2,0,47,81
3|2,560,82,44
4|2,267,115,33
3*4|2,226,117,29
5|2,0,53,81
2*5|2,6,59,98
|3,0,0,65
1|3,4,70,45
2|3,4,47,83
1*2|3,15,76,53
3|3,5,46,87
1*3|3,12,78,54
2*3|3,10,53,100
1*2*3|3,3,68,58
4|3,39,77,42
1*4|3,84,106,102
2*4|3,64,112,49
1*2*4|3,42,73,101
3*4|3,0,90,50
1*3*4|3,0,96,52
2*3*4|3,3,81,53
1*2*3*4|3,0,70,47
5|3,0,53,81
1*5|3,61,81,98
2*5|3,7,59,100
3*5|3,2,56,53
1*3*5|3,10,71,56
2*3*5|3,8,53,62
4*5|3,10,95,47
1*4*5|3,55,97,97
3*4*5|3,16,85,51
1*3*4*5|3,8,71,46
|4,0,0,65
1|4,3,70,44
2|4,2,49,83
1*2|4,22,81,53
3|4,4,46,87
1*3|4,1,78,54
2*3|4,6,53,99
1*2*3|4,21,70,58
4|4,6,77,42
1*4|4,41,106,102
2*4|4,39,95,49
1*2*4|4,81,95,101
3*4|4,15,89,50
1*3*4|4,12,96,52
2*3*4|4,7,83,53
1*2*3*4|4,3,70,47
5|4,22,59,81
1*5|4,21,81,98
3*5|4,21,61,98
1*3*5|4,22,71,99
4*5|4,78,93,97
1*4*5|4,28,97,96
3*4*5|4,126,84,97
1*3*4*5|4,152,71,77
|5,0,0,65
1|5,7,70,44
2|5,23,59,84
1*2|5,92,81,103
3|5,6,46,87
1*3|5,7,78,54
2*3|5,11,53,101
1*2*3|5,4,69,58
4|5,13,76,42
1*4|5,75,109,101
2*4|5,227,94,102
1*2*4|5,58,97,101
3*4|5,3,90,50
1*3*4|5,1,96,52
2*3*4|5,9,82,53
1*2*3*4|5,6,70,47
5|5,5,53,81
1*5|5,16,81,99
2*5|5,1,20,100
1*2*5|5,9,27,100
3*5|5,6,56,98
1*3*5|5,21,71,99
2*3*5|5,24,53,100
1*2*3*5|5,25,47,82
4*5|5,39,87,98
1*4*5|5,24,94,97
2*4*5|5,20,30,100
3*4*5|5,578,97,98
