node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,18,70,45
2|1,9,47,82
1*2|1,30,76,53
3|1,15,46,87
1*3|1,8,78,55
2*3|1,7,53,99
1*2*3|1,23,68,58
4|1,4,76,42
1*4|1,20,107,50
2*4|1,4,85,49
1*2*4|1,166,96,101
3*4|1,8,90,49
1*3*4|1,21,96,52
2*3*4|1,24,81,52
1*2*3*4|1,14,70,47
5|1,2,53,81
1*5|1,13,81,51
2*5|1,17,59,100
1*2*5|1,14,72,58
3*5|1,3,56,99
1*3*5|1,15,71,55
2*3*5|1,10,53,98
1*2*3*5|1,10,51,50
4*5|1,4,88,47
1*4*5|1,120,97,98
2*4*5|1,4,85,53
1*2*4*5|1,52,70,77
3*4*5|1,5,85,51
1*3*4*5|1,11,71,47
2*3*4*5|1,47,63,46
1*2*3*4*5|1,8,46,39
|2,0,0,65
1|2,94,81,42
2|2,6,47,81
3|2,345,82,44
4|2,111,115,33
3*4|2,126,117,29
5|2,1,53,81
2*5|2,11,59,98
|3,0,0,65
1|3,15,70,45
2|3,5,47,83
1*2|3,27,76,53
3|3,7,46,87
1*3|3,17,78,54
2*3|3,6,53,100
1*2*3|3,11,68,58
4|3,46,77,42
1*4|3,138,106,102
2*4|3,151,112,49
1*2*4|3,79,73,101
3*4|3,0,90,50
1*3*4|3,13,96,52
2*3*4|3,13,81,53
1*2*3*4|3,8,70,47
5|3,3,53,81
1*5|3,122,81,98
2*5|3,15,59,100
3*5|3,1,56,53
1*3*5|3,59,71,56
2*3*5|3,11,53,62
4*5|3,31,95,47
1*4*5|3,99,97,97
3*4*5|3,37,85,51
1*3*4*5|3,18,71,46
|4,0,0,65
1|4,14,70,44
2|4,7,49,83
1*2|4,39,81,53
3|4,8,46,87
1*3|4,13,78,54
2*3|4,33,53,99
1*2*3|4,43,70,58
4|4,8,77,42
1*4|4,69,106,102
2*4|4,147,95,49
1*2*4|4,120,95,101
3*4|4,4,89,50
1*3*4|4,18,96,52
2*3*4|4,13,83,53
1*2*3*4|4,17,70,47
5|4,20,59,81
1*5|4,53,81,98
3*5|4,19,61,98
1*3*5|4,43,71,99
4*5|4,112,93,97
1*4*5|4,29,97,96
3*4*5|4,100,84,97
1*3*4*5|4,84,71,77
|5,0,0,65
1|5,16,70,44
2|5,66,59,84
1*2|5,145,81,103
3|5,8,46,87
1*3|5,21,78,54
2*3|5,8,53,101
1*2*3|5,39,69,58
4|5,8,76,42
1*4|5,78,109,101
2*4|5,208,94,102
1*2*4|5,45,97,101
3*4|5,4,90,50
1*3*4|5,8,96,52
2*3*4|5,58,82,53
1*2*3*4|5,12,70,47
5|5,0,53,81
1*5|5,24,81,99
2*5|5,0,20,100
1*2*5|5,6,27,100
3*5|5,2,56,98
1*3*5|5,49,71,99
2*3*5|5,26,53,100
1*2*3*5|5,25,47,82
4*5|5,30,87,98
1*4*5|5,74,94,97
2*4*5|5,12,30,100
3*4*5|5,644,97,98
