node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,2,58,110
1*2|1,4,79,59
3|1,7,59,108
1*3|1,1,80,57
2*3|1,1,59,108
1*2*3|1,5,80,59
4|1,0,92,52
1*4|1,12,113,52
2*4|1,4,92,53
1*2*4|1,212,113,112
3*4|1,15,94,51
1*3*4|1,15,115,52
2*3*4|1,3,94,53
1*2*3*4|1,19,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,4,60,112
1*2*5|1,3,81,58
3*5|1,1,61,108
1*3*5|1,3,82,57
2*3*5|1,3,61,110
1*2*3*5|1,3,82,58
4*5|1,0,94,52
1*4*5|1,157,115,110
2*4*5|1,0,94,53
1*2*4*5|1,124,115,112
3*4*5|1,2,96,52
1*3*4*5|1,18,117,52
2*3*4*5|1,4,96,53
1*2*3*4*5|1,13,117,53
|2,0,0,109
1|2,27,81,55
2|2,1,58,109
3|2,24,82,55
4|2,10,115,43
3*4|2,9,117,30
5|2,0,60,108
2*5|2,2,60,110
|3,0,0,109
1|3,1,79,57
2|3,1,58,111
1*2|3,3,79,58
3|3,4,59,108
1*3|3,0,80,56
2*3|3,0,59,109
1*2*3|3,5,80,58
4|3,14,93,52
1*4|3,135,112,109
2*4|3,62,114,53
1*2*4|3,97,81,112
3*4|3,0,94,52
1*3*4|3,11,115,52
2*3*4|3,3,94,53
1*2*3*4|3,8,115,53
5|3,5,60,108
1*5|3,117,81,108
2*5|3,13,60,112
3*5|3,0,61,58
1*3*5|3,28,82,56
2*3*5|3,6,61,65
4*5|3,4,98,52
1*4*5|3,144,115,109
3*4*5|3,24,96,52
1*3*4*5|3,15,117,52
|4,0,0,109
1|4,0,79,57
2|4,3,59,111
1*2|4,14,81,58
3|4,10,59,108
1*3|4,0,80,57
2*3|4,0,59,108
1*2*3|4,8,82,58
4|4,12,93,52
1*4|4,60,112,109
2*4|4,16,95,53
1*2*4|4,84,115,112
3*4|4,0,93,52
1*3*4|4,17,115,52
2*3*4|4,3,96,53
1*2*3*4|4,17,117,53
5|4,3,60,108
1*5|4,50,81,108
3*5|4,8,61,108
1*3*5|4,60,82,108
4*5|4,44,93,108
1*4*5|4,1,115,108
3*4*5|4,105,95,108
1*3*4*5|4,87,116,109
|5,0,0,109
1|5,1,79,57
2|5,16,60,112
1*2|5,65,81,112
3|5,8,59,108
1*3|5,0,80,57
2*3|5,2,59,110
1*2*3|5,2,81,59
4|5,3,92,52
1*4|5,66,113,108
2*4|5,90,94,112
1*2*4|5,44,115,112
3*4|5,6,94,52
1*3*4|5,8,115,52
2*3*4|5,10,95,53
1*2*3*4|5,6,116,53
5|5,0,60,108
1*5|5,13,81,109
2*5|5,0,20,112
1*2*5|5,3,27,112
3*5|5,1,61,108
1*3*5|5,26,82,108
2*3*5|5,15,61,112
1*2*3*5|5,25,82,112
4*5|5,21,93,109
1*4*5|5,9,113,109
2*4*5|5,3,30,112
3*4*5|5,354,116,109
