node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,18,70,45
2|1,18,47,82
1*2|1,26,76,53
3|1,17,46,87
1*3|1,8,78,55
2*3|1,3,53,99
1*2*3|1,24,68,58
4|1,4,76,42
1*4|1,24,107,50
2*4|1,4,85,49
1*2*4|1,271,96,101
3*4|1,16,90,49
1*3*4|1,27,96,52
2*3*4|1,6,81,52
1*2*3*4|1,22,70,47
5|1,11,53,81
1*5|1,15,81,51
2*5|1,21,59,100
1*2*5|1,12,72,58
3*5|1,2,56,99
1*3*5|1,6,71,55
2*3*5|1,6,53,98
1*2*3*5|1,1,51,50
4*5|1,4,88,47
1*4*5|1,181,97,98
2*4*5|1,5,85,53
1*2*4*5|1,80,70,77
3*4*5|1,9,85,51
1*3*4*5|1,13,71,47
2*3*4*5|1,4,63,46
1*2*3*4*5|1,11,46,39
|2,0,0,65
1|2,45,81,42
2|2,6,47,81
3|2,33,82,44
4|2,13,115,33
3*4|2,24,117,29
5|2,1,53,81
2*5|2,9,59,98
|3,0,0,65
1|3,18,70,45
2|3,6,47,83
1*2|3,16,76,53
3|3,5,46,87
1*3|3,18,78,54
2*3|3,7,53,100
1*2*3|3,3,68,58
4|3,16,77,42
1*4|3,178,106,102
2*4|3,12,112,49
1*2*4|3,123,73,101
3*4|3,0,90,50
1*3*4|3,18,96,52
2*3*4|3,2,81,53
1*2*3*4|3,15,70,47
5|3,18,53,81
1*5|3,152,81,98
2*5|3,17,59,100
3*5|3,1,56,53
1*3*5|3,27,71,56
2*3*5|3,10,53,62
4*5|3,6,95,47
1*4*5|3,140,97,97
3*4*5|3,27,85,51
1*3*4*5|3,10,71,46
|4,0,0,65
1|4,14,70,44
2|4,9,49,83
1*2|4,27,81,53
3|4,6,46,87
1*3|4,18,78,54
2*3|4,3,53,99
1*2*3|4,16,70,58
4|4,10,77,42
1*4|4,104,106,102
2*4|4,15,95,49
1*2*4|4,127,95,101
3*4|4,1,89,50
1*3*4|4,23,96,52
2*3*4|4,5,83,53
1*2*3*4|4,20,70,47
5|4,7,59,81
1*5|4,64,81,98
3*5|4,24,61,98
1*3*5|4,67,71,99
4*5|4,55,93,97
1*4*5|4,22,97,96
3*4*5|4,108,84,97
1*3*4*5|4,46,71,77
|5,0,0,65
1|5,16,70,44
2|5,44,59,84
1*2|5,123,81,103
3|5,12,46,87
1*3|5,16,78,54
2*3|5,6,53,101
1*2*3|5,4,69,58
4|5,5,76,42
1*4|5,80,109,101
2*4|5,96,94,102
1*2*4|5,57,97,101
3*4|5,7,90,50
1*3*4|5,14,96,52
2*3*4|5,3,82,53
1*2*3*4|5,8,70,47
5|5,0,53,81
1*5|5,33,81,99
2*5|5,1,20,100
1*2*5|5,19,27,100
3*5|5,2,56,98
1*3*5|5,39,71,99
2*3*5|5,23,53,100
1*2*3*5|5,19,47,82
4*5|5,21,87,98
1*4*5|5,40,94,97
2*4*5|5,21,30,100
3*4*5|5,303,97,98
