node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,1,58,110
1*2|1,7,79,59
3|1,35,59,108
1*3|1,0,80,57
2*3|1,24,59,108
1*2*3|1,5,80,59
4|1,0,92,52
1*4|1,14,113,52
2*4|1,5,92,53
1*2*4|1,72,113,112
3*4|1,11,94,51
1*3*4|1,4,115,52
2*3*4|1,3,94,53
1*2*3*4|1,0,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,5,60,112
1*2*5|1,6,81,58
3*5|1,10,61,108
1*3*5|1,5,82,57
2*3*5|1,13,61,110
1*2*3*5|1,5,82,58
4*5|1,1,94,52
1*4*5|1,22,115,110
2*4*5|1,7,94,53
1*2*4*5|1,21,115,112
3*4*5|1,4,96,52
1*3*4*5|1,1,117,52
2*3*4*5|1,41,96,53
1*2*3*4*5|1,1,117,53
|2,0,0,109
1|2,484,81,55
2|2,1,58,109
3|2,1274,82,55
4|2,801,115,43
3*4|2,1272,117,30
5|2,0,60,108
2*5|2,2,60,110
|3,0,0,109
1|3,2,79,57
2|3,1,58,111
1*2|3,1,79,58
3|3,22,59,108
1*3|3,0,80,56
2*3|3,1,59,109
1*2*3|3,1,80,58
4|3,575,93,52
1*4|3,144,112,109
2*4|3,532,114,53
1*2*4|3,72,81,112
3*4|3,0,94,52
1*3*4|3,7,115,52
2*3*4|3,10,94,53
1*2*3*4|3,0,115,53
5|3,0,60,108
1*5|3,64,81,108
2*5|3,9,60,112
3*5|3,9,61,58
1*3*5|3,37,82,56
2*3*5|3,9,61,65
4*5|3,53,98,52
1*4*5|3,83,115,109
3*4*5|3,9,96,52
1*3*4*5|3,5,117,52
|4,0,0,109
1|4,0,79,57
2|4,1,59,111
1*2|4,19,81,58
3|4,18,59,108
1*3|4,0,80,57
2*3|4,32,59,108
1*2*3|4,63,82,58
4|4,68,93,52
1*4|4,50,112,109
2*4|4,224,95,53
1*2*4|4,57,115,112
3*4|4,4,93,52
1*3*4|4,0,115,52
2*3*4|4,15,96,53
1*2*3*4|4,3,117,53
5|4,74,60,108
1*5|4,14,81,108
3*5|4,57,61,108
1*3*5|4,3,82,108
4*5|4,166,93,108
1*4*5|4,9,115,108
3*4*5|4,79,95,108
1*3*4*5|4,82,116,109
|5,0,0,109
1|5,2,79,57
2|5,95,60,112
1*2|5,82,81,112
3|5,23,59,108
1*3|5,0,80,57
2*3|5,15,59,110
1*2*3|5,20,81,59
4|5,37,92,52
1*4|5,56,113,108
2*4|5,438,94,112
1*2*4|5,37,115,112
3*4|5,6,94,52
1*3*4|5,1,115,52
2*3*4|5,34,95,53
1*2*3*4|5,10,116,53
5|5,0,60,108
1*5|5,9,81,109
2*5|5,4,20,112
1*2*5|5,6,27,112
3*5|5,12,61,108
1*3*5|5,22,82,108
2*3*5|5,26,61,112
1*2*3*5|5,4,82,112
4*5|5,106,93,109
1*4*5|5,18,113,109
2*4*5|5,13,30,112
3*4*5|5,624,116,109
