node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,3,47,82
1*2|1,22,76,53
3|1,10,46,87
1*3|1,10,78,55
2*3|1,6,53,99
1*2*3|1,14,68,58
4|1,4,76,42
1*4|1,6,107,50
2*4|1,3,85,49
1*2*4|1,87,96,101
3*4|1,0,90,49
1*3*4|1,3,96,52
2*3*4|1,4,81,52
1*2*3*4|1,2,70,47
5|1,0,53,81
1*5|1,9,81,51
2*5|1,10,59,100
1*2*5|1,5,72,58
3*5|1,2,56,99
1*3*5|1,11,71,55
2*3*5|1,3,53,98
1*2*3*5|1,4,51,50
4*5|1,4,88,47
1*4*5|1,42,97,98
2*4*5|1,1,85,53
1*2*4*5|1,30,70,77
3*4*5|1,2,85,51
1*3*4*5|1,0,71,47
2*3*4*5|1,3,63,46
1*2*3*4*5|1,1,46,39
|2,0,0,65
1|2,138,81,42
2|2,6,47,81
3|2,589,82,44
4|2,273,115,33
3*4|2,167,117,29
5|2,1,53,81
2*5|2,10,59,98
|3,0,0,65
1|3,15,70,45
2|3,4,47,83
1*2|3,13,76,53
3|3,4,46,87
1*3|3,20,78,54
2*3|3,8,53,100
1*2*3|3,7,68,58
4|3,27,77,42
1*4|3,79,106,102
2*4|3,69,112,49
1*2*4|3,43,73,101
3*4|3,0,90,50
1*3*4|3,1,96,52
2*3*4|3,0,81,53
1*2*3*4|3,1,70,47
5|3,0,53,81
1*5|3,67,81,98
2*5|3,7,59,100
3*5|3,1,56,53
1*3*5|3,12,71,56
2*3*5|3,7,53,62
4*5|3,5,95,47
1*4*5|3,54,97,97
3*4*5|3,9,85,51
1*3*4*5|3,0,71,46
|4,0,0,65
1|4,14,70,44
2|4,5,49,83
1*2|4,39,81,53
3|4,5,46,87
1*3|4,18,78,54
2*3|4,3,53,99
1*2*3|4,15,70,58
4|4,4,77,42
1*4|4,45,106,102
2*4|4,35,95,49
1*2*4|4,82,95,101
3*4|4,3,89,50
1*3*4|4,2,96,52
2*3*4|4,3,83,53
1*2*3*4|4,2,70,47
5|4,12,59,81
1*5|4,27,81,98
3*5|4,11,61,98
1*3*5|4,20,71,99
4*5|4,76,93,97
1*4*5|4,25,97,96
3*4*5|4,132,84,97
1*3*4*5|4,128,71,77
|5,0,0,65
1|5,17,70,44
2|5,33,59,84
1*2|5,124,81,103
3|5,8,46,87
1*3|5,16,78,54
2*3|5,5,53,101
1*2*3|5,11,69,58
4|5,6,76,42
1*4|5,77,109,101
2*4|5,230,94,102
1*2*4|5,47,97,101
3*4|5,0,90,50
1*3*4|5,2,96,52
2*3*4|5,8,82,53
1*2*3*4|5,4,70,47
5|5,0,53,81
1*5|5,16,81,99
2*5|5,0,20,100
1*2*5|5,5,27,100
3*5|5,1,56,98
1*3*5|5,27,71,99
2*3*5|5,17,53,100
1*2*3*5|5,18,47,82
4*5|5,27,87,98
1*4*5|5,23,94,97
2*4*5|5,11,30,100
3*4*5|5,548,97,98
