node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,1,58,110
1*2|1,0,79,59
3|1,7,59,108
1*3|1,1,80,57
2*3|1,0,59,108
1*2*3|1,2,80,59
4|1,0,92,52
1*4|1,17,113,52
2*4|1,0,92,53
1*2*4|1,219,113,112
3*4|1,4,94,51
1*3*4|1,17,115,52
2*3*4|1,1,94,53
1*2*3*4|1,18,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,3,60,112
1*2*5|1,7,81,58
3*5|1,3,61,108
1*3*5|1,1,82,57
2*3*5|1,4,61,110
1*2*3*5|1,0,82,58
4*5|1,0,94,52
1*4*5|1,155,115,110
2*4*5|1,7,94,53
1*2*4*5|1,107,115,112
3*4*5|1,1,96,52
1*3*4*5|1,17,117,52
2*3*4*5|1,1,96,53
1*2*3*4*5|1,14,117,53
|2,0,0,109
1|2,0,81,55
2|2,1,58,109
3|2,16,82,55
4|2,8,115,43
3*4|2,5,117,30
5|2,0,60,108
2*5|2,0,60,110
|3,0,0,109
1|3,4,79,57
2|3,1,58,111
1*2|3,1,79,58
3|3,3,59,108
1*3|3,0,80,56
2*3|3,1,59,109
1*2*3|3,2,80,58
4|3,7,93,52
1*4|3,151,112,109
2*4|3,10,114,53
1*2*4|3,113,81,112
3*4|3,0,94,52
1*3*4|3,14,115,52
2*3*4|3,2,94,53
1*2*3*4|3,19,115,53
5|3,19,60,108
1*5|3,114,81,108
2*5|3,13,60,112
3*5|3,0,61,58
1*3*5|3,14,82,56
2*3*5|3,2,61,65
4*5|3,0,98,52
1*4*5|3,127,115,109
3*4*5|3,11,96,52
1*3*4*5|3,7,117,52
|4,0,0,109
1|4,0,79,57
2|4,4,59,111
1*2|4,2,81,58
3|4,8,59,108
1*3|4,0,80,57
2*3|4,0,59,108
1*2*3|4,4,82,58
4|4,3,93,52
1*4|4,83,112,109
2*4|4,3,95,53
1*2*4|4,96,115,112
3*4|4,0,93,52
1*3*4|4,12,115,52
2*3*4|4,3,96,53
1*2*3*4|4,21,117,53
5|4,0,60,108
1*5|4,53,81,108
3*5|4,6,61,108
1*3*5|4,69,82,108
4*5|4,45,93,108
1*4*5|4,10,115,108
3*4*5|4,105,95,108
1*3*4*5|4,60,116,109
|5,0,0,109
1|5,1,79,57
2|5,24,60,112
1*2|5,91,81,112
3|5,5,59,108
1*3|5,0,80,57
2*3|5,2,59,110
1*2*3|5,2,81,59
4|5,3,92,52
1*4|5,73,113,108
2*4|5,99,94,112
1*2*4|5,51,115,112
3*4|5,3,94,52
1*3*4|5,12,115,52
2*3*4|5,4,95,53
1*2*3*4|5,8,116,53
5|5,0,60,108
1*5|5,16,81,109
2*5|5,0,20,112
1*2*5|5,8,27,112
3*5|5,3,61,108
1*3*5|5,28,82,108
2*3*5|5,15,61,112
1*2*3*5|5,22,82,112
4*5|5,21,93,109
1*4*5|5,11,113,109
2*4*5|5,6,30,112
3*4*5|5,236,116,109
