node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,10,47,82
1*2|1,31,76,53
3|1,16,46,87
1*3|1,10,78,55
2*3|1,7,53,99
1*2*3|1,24,68,58
4|1,4,76,42
1*4|1,22,107,50
2*4|1,8,85,49
1*2*4|1,160,96,101
3*4|1,7,90,49
1*3*4|1,12,96,52
2*3*4|1,12,81,52
1*2*3*4|1,20,70,47
5|1,3,53,81
1*5|1,14,81,51
2*5|1,21,59,100
1*2*5|1,15,72,58
3*5|1,3,56,99
1*3*5|1,8,71,55
2*3*5|1,3,53,98
1*2*3*5|1,4,51,50
4*5|1,4,88,47
1*4*5|1,92,97,98
2*4*5|1,4,85,53
1*2*4*5|1,52,70,77
3*4*5|1,11,85,51
1*3*4*5|1,11,71,47
2*3*4*5|1,5,63,46
1*2*3*4*5|1,10,46,39
|2,0,0,65
1|2,68,81,42
2|2,7,47,81
3|2,365,82,44
4|2,138,115,33
3*4|2,92,117,29
5|2,1,53,81
2*5|2,11,59,98
|3,0,0,65
1|3,18,70,45
2|3,7,47,83
1*2|3,15,76,53
3|3,6,46,87
1*3|3,16,78,54
2*3|3,6,53,100
1*2*3|3,2,68,58
4|3,48,77,42
1*4|3,142,106,102
2*4|3,19,112,49
1*2*4|3,80,73,101
3*4|3,0,90,50
1*3*4|3,18,96,52
2*3*4|3,3,81,53
1*2*3*4|3,13,70,47
5|3,16,53,81
1*5|3,137,81,98
2*5|3,20,59,100
3*5|3,1,56,53
1*3*5|3,43,71,56
2*3*5|3,11,53,62
4*5|3,25,95,47
1*4*5|3,92,97,97
3*4*5|3,35,85,51
1*3*4*5|3,11,71,46
|4,0,0,65
1|4,14,70,44
2|4,10,49,83
1*2|4,22,81,53
3|4,10,46,87
1*3|4,2,78,54
2*3|4,0,53,99
1*2*3|4,37,70,58
4|4,12,77,42
1*4|4,85,106,102
2*4|4,32,95,49
1*2*4|4,94,95,101
3*4|4,15,89,50
1*3*4|4,13,96,52
2*3*4|4,18,83,53
1*2*3*4|4,18,70,47
5|4,24,59,81
1*5|4,50,81,98
3*5|4,36,61,98
1*3*5|4,42,71,99
4*5|4,80,93,97
1*4*5|4,31,97,96
3*4*5|4,112,84,97
1*3*4*5|4,69,71,77
|5,0,0,65
1|5,18,70,44
2|5,47,59,84
1*2|5,148,81,103
3|5,8,46,87
1*3|5,8,78,54
2*3|5,3,53,101
1*2*3|5,3,69,58
4|5,13,76,42
1*4|5,84,109,101
2*4|5,198,94,102
1*2*4|5,52,97,101
3*4|5,4,90,50
1*3*4|5,12,96,52
2*3*4|5,22,82,53
1*2*3*4|5,7,70,47
5|5,0,53,81
1*5|5,37,81,99
2*5|5,2,20,100
1*2*5|5,20,27,100
3*5|5,6,56,98
1*3*5|5,37,71,99
2*3*5|5,33,53,100
1*2*3*5|5,21,47,82
4*5|5,48,87,98
1*4*5|5,61,94,97
2*4*5|5,39,30,100
3*4*5|5,542,97,98
