node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,7,47,82
1*2|1,7,76,53
3|1,6,46,87
1*3|1,6,78,55
2*3|1,20,53,99
1*2*3|1,22,68,58
4|1,4,76,42
1*4|1,22,107,50
2*4|1,4,85,49
1*2*4|1,130,96,101
3*4|1,7,90,49
1*3*4|1,13,96,52
2*3*4|1,11,81,52
1*2*3*4|1,13,70,47
5|1,2,53,81
1*5|1,16,81,51
2*5|1,28,59,100
1*2*5|1,6,72,58
3*5|1,8,56,99
1*3*5|1,6,71,55
2*3*5|1,4,53,98
1*2*3*5|1,3,51,50
4*5|1,6,88,47
1*4*5|1,82,97,98
2*4*5|1,11,85,53
1*2*4*5|1,47,70,77
3*4*5|1,12,85,51
1*3*4*5|1,7,71,47
2*3*4*5|1,7,63,46
1*2*3*4*5|1,6,46,39
|2,0,0,65
1|2,22,81,42
2|2,6,47,81
3|2,264,82,44
4|2,64,115,33
3*4|2,38,117,29
5|2,1,53,81
2*5|2,11,59,98
|3,0,0,65
1|3,23,70,45
2|3,8,47,83
1*2|3,10,76,53
3|3,2,46,87
1*3|3,11,78,54
2*3|3,6,53,100
1*2*3|3,2,68,58
4|3,13,77,42
1*4|3,135,106,102
2*4|3,8,112,49
1*2*4|3,68,73,101
3*4|3,0,90,50
1*3*4|3,11,96,52
2*3*4|3,1,81,53
1*2*3*4|3,9,70,47
5|3,11,53,81
1*5|3,95,81,98
2*5|3,30,59,100
3*5|3,10,56,53
1*3*5|3,25,71,56
2*3*5|3,11,53,62
4*5|3,19,95,47
1*4*5|3,82,97,97
3*4*5|3,18,85,51
1*3*4*5|3,6,71,46
|4,0,0,65
1|4,14,70,44
2|4,9,49,83
1*2|4,10,81,53
3|4,3,46,87
1*3|4,4,78,54
2*3|4,0,53,99
1*2*3|4,8,70,58
4|4,4,77,42
1*4|4,94,106,102
2*4|4,21,95,49
1*2*4|4,80,95,101
3*4|4,19,89,50
1*3*4|4,12,96,52
2*3*4|4,3,83,53
1*2*3*4|4,8,70,47
5|4,9,59,81
1*5|4,60,81,98
3*5|4,27,61,98
1*3*5|4,37,71,99
4*5|4,96,93,97
1*4*5|4,21,97,96
3*4*5|4,98,84,97
1*3*4*5|4,87,71,77
|5,0,0,65
1|5,17,70,44
2|5,45,59,84
1*2|5,155,81,103
3|5,4,46,87
1*3|5,10,78,54
2*3|5,4,53,101
1*2*3|5,2,69,58
4|5,11,76,42
1*4|5,93,109,101
2*4|5,209,94,102
1*2*4|5,51,97,101
3*4|5,9,90,50
1*3*4|5,8,96,52
2*3*4|5,2,82,53
1*2*3*4|5,4,70,47
5|5,0,53,81
1*5|5,41,81,99
2*5|5,1,20,100
1*2*5|5,30,27,100
3*5|5,10,56,98
1*3*5|5,36,71,99
2*3*5|5,23,53,100
1*2*3*5|5,25,47,82
4*5|5,57,87,98
1*4*5|5,23,94,97
2*4*5|5,48,30,100
3*4*5|5,396,97,98
