node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,11,47,82
1*2|1,28,76,53
3|1,15,46,87
1*3|1,9,78,55
2*3|1,8,53,99
1*2*3|1,20,68,58
4|1,8,76,42
1*4|1,16,107,50
2*4|1,4,85,49
1*2*4|1,154,96,101
3*4|1,8,90,49
1*3*4|1,17,96,52
2*3*4|1,24,81,52
1*2*3*4|1,15,70,47
5|1,3,53,81
1*5|1,12,81,51
2*5|1,16,59,100
1*2*5|1,11,72,58
3*5|1,4,56,99
1*3*5|1,14,71,55
2*3*5|1,11,53,98
1*2*3*5|1,10,51,50
4*5|1,4,88,47
1*4*5|1,112,97,98
2*4*5|1,2,85,53
1*2*4*5|1,57,70,77
3*4*5|1,5,85,51
1*3*4*5|1,14,71,47
2*3*4*5|1,46,63,46
1*2*3*4*5|1,16,46,39
|2,0,0,65
1|2,99,81,42
2|2,6,47,81
3|2,379,82,44
4|2,115,115,33
3*4|2,126,117,29
5|2,1,53,81
2*5|2,11,59,98
|3,0,0,65
1|3,18,70,45
2|3,8,47,83
1*2|3,28,76,53
3|3,7,46,87
1*3|3,15,78,54
2*3|3,5,53,100
1*2*3|3,7,68,58
4|3,44,77,42
1*4|3,134,106,102
2*4|3,155,112,49
1*2*4|3,75,73,101
3*4|3,0,90,50
1*3*4|3,12,96,52
2*3*4|3,11,81,53
1*2*3*4|3,6,70,47
5|3,6,53,81
1*5|3,112,81,98
2*5|3,20,59,100
3*5|3,1,56,53
1*3*5|3,50,71,56
2*3*5|3,9,53,62
4*5|3,37,95,47
1*4*5|3,91,97,97
3*4*5|3,35,85,51
1*3*4*5|3,27,71,46
|4,0,0,65
1|4,17,70,44
2|4,7,49,83
1*2|4,51,81,53
3|4,10,46,87
1*3|4,13,78,54
2*3|4,33,53,99
1*2*3|4,36,70,58
4|4,9,77,42
1*4|4,56,106,102
2*4|4,152,95,49
1*2*4|4,100,95,101
3*4|4,4,89,50
1*3*4|4,13,96,52
2*3*4|4,10,83,53
1*2*3*4|4,22,70,47
5|4,22,59,81
1*5|4,42,81,98
3*5|4,18,61,98
1*3*5|4,42,71,99
4*5|4,111,93,97
1*4*5|4,29,97,96
3*4*5|4,104,84,97
1*3*4*5|4,100,71,77
|5,0,0,65
1|5,23,70,44
2|5,81,59,84
1*2|5,136,81,103
3|5,8,46,87
1*3|5,17,78,54
2*3|5,8,53,101
1*2*3|5,32,69,58
4|5,8,76,42
1*4|5,68,109,101
2*4|5,211,94,102
1*2*4|5,46,97,101
3*4|5,3,90,50
1*3*4|5,8,96,52
2*3*4|5,51,82,53
1*2*3*4|5,15,70,47
5|5,3,53,81
1*5|5,23,81,99
2*5|5,4,20,100
1*2*5|5,6,27,100
3*5|5,3,56,98
1*3*5|5,47,71,99
2*3*5|5,27,53,100
1*2*3*5|5,25,47,82
4*5|5,38,87,98
1*4*5|5,69,94,97
2*4*5|5,12,30,100
3*4*5|5,637,97,98
