node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,1,79,57
2|1,2,58,110
1*2|1,10,79,59
3|1,14,59,108
1*3|1,0,80,57
2*3|1,2,59,108
1*2*3|1,2,80,59
4|1,0,92,52
1*4|1,18,113,52
2*4|1,10,92,53
1*2*4|1,115,113,112
3*4|1,9,94,51
1*3*4|1,8,115,52
2*3*4|1,28,94,53
1*2*3*4|1,7,115,53
5|1,0,60,108
1*5|1,1,81,56
2*5|1,9,60,112
1*2*5|1,9,81,58
3*5|1,1,61,108
1*3*5|1,4,82,57
2*3*5|1,8,61,110
1*2*3*5|1,4,82,58
4*5|1,0,94,52
1*4*5|1,88,115,110
2*4*5|1,5,94,53
1*2*4*5|1,68,115,112
3*4*5|1,4,96,52
1*3*4*5|1,9,117,52
2*3*4*5|1,22,96,53
1*2*3*4*5|1,6,117,53
|2,0,0,109
1|2,94,81,55
2|2,1,58,109
3|2,395,82,55
4|2,127,115,43
3*4|2,107,117,30
5|2,0,60,108
2*5|2,2,60,110
|3,0,0,109
1|3,0,79,57
2|3,3,58,111
1*2|3,7,79,58
3|3,7,59,108
1*3|3,1,80,56
2*3|3,1,59,109
1*2*3|3,4,80,58
4|3,45,93,52
1*4|3,120,112,109
2*4|3,140,114,53
1*2*4|3,60,81,112
3*4|3,0,94,52
1*3*4|3,8,115,52
2*3*4|3,10,94,53
1*2*3*4|3,6,115,53
5|3,8,60,108
1*5|3,121,81,108
2*5|3,19,60,112
3*5|3,1,61,58
1*3*5|3,27,82,56
2*3*5|3,2,61,65
4*5|3,64,98,52
1*4*5|3,81,115,109
3*4*5|3,20,96,52
1*3*4*5|3,13,117,52
|4,0,0,109
1|4,0,79,57
2|4,3,59,111
1*2|4,37,81,58
3|4,5,59,108
1*3|4,0,80,57
2*3|4,24,59,108
1*2*3|4,27,82,58
4|4,12,93,52
1*4|4,56,112,109
2*4|4,149,95,53
1*2*4|4,89,115,112
3*4|4,3,93,52
1*3*4|4,8,115,52
2*3*4|4,11,96,53
1*2*3*4|4,6,117,53
5|4,31,60,108
1*5|4,48,81,108
3*5|4,16,61,108
1*3*5|4,27,82,108
4*5|4,115,93,108
1*4*5|4,20,115,108
3*4*5|4,100,95,108
1*3*4*5|4,93,116,109
|5,0,0,109
1|5,1,79,57
2|5,80,60,112
1*2|5,137,81,112
3|5,9,59,108
1*3|5,0,80,57
2*3|5,2,59,110
1*2*3|5,20,81,59
4|5,5,92,52
1*4|5,67,113,108
2*4|5,211,94,112
1*2*4|5,50,115,112
3*4|5,3,94,52
1*3*4|5,2,115,52
2*3*4|5,48,95,53
1*2*3*4|5,12,116,53
5|5,0,60,108
1*5|5,17,81,109
2*5|5,2,20,112
1*2*5|5,7,27,112
3*5|5,4,61,108
1*3*5|5,42,82,108
2*3*5|5,22,61,112
1*2*3*5|5,18,82,112
4*5|5,46,93,109
1*4*5|5,61,113,109
2*4*5|5,14,30,112
3*4*5|5,644,116,109
