node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,1,79,57
2|1,3,58,110
1*2|1,12,79,59
3|1,15,59,108
1*3|1,0,80,57
2*3|1,1,59,108
1*2*3|1,2,80,59
4|1,0,92,52
1*4|1,23,113,52
2*4|1,12,92,53
1*2*4|1,133,113,112
3*4|1,9,94,51
1*3*4|1,6,115,52
2*3*4|1,28,94,53
1*2*3*4|1,8,115,53
5|1,0,60,108
1*5|1,1,81,56
2*5|1,8,60,112
1*2*5|1,10,81,58
3*5|1,2,61,108
1*3*5|1,5,82,57
2*3*5|1,8,61,110
1*2*3*5|1,2,82,58
4*5|1,0,94,52
1*4*5|1,103,115,110
2*4*5|1,5,94,53
1*2*4*5|1,45,115,112
3*4*5|1,5,96,52
1*3*4*5|1,7,117,52
2*3*4*5|1,20,96,53
1*2*3*4*5|1,3,117,53
|2,0,0,109
1|2,95,81,55
2|2,1,58,109
3|2,406,82,55
4|2,133,115,43
3*4|2,101,117,30
5|2,0,60,108
2*5|2,3,60,110
|3,0,0,109
1|3,1,79,57
2|3,3,58,111
1*2|3,6,79,58
3|3,8,59,108
1*3|3,1,80,56
2*3|3,1,59,109
1*2*3|3,3,80,58
4|3,50,93,52
1*4|3,133,112,109
2*4|3,150,114,53
1*2*4|3,69,81,112
3*4|3,0,94,52
1*3*4|3,7,115,52
2*3*4|3,10,94,53
1*2*3*4|3,6,115,53
5|3,8,60,108
1*5|3,118,81,108
2*5|3,20,60,112
3*5|3,0,61,58
1*3*5|3,28,82,56
2*3*5|3,2,61,65
4*5|3,65,98,52
1*4*5|3,83,115,109
3*4*5|3,21,96,52
1*3*4*5|3,12,117,52
|4,0,0,109
1|4,0,79,57
2|4,3,59,111
1*2|4,39,81,58
3|4,10,59,108
1*3|4,0,80,57
2*3|4,29,59,108
1*2*3|4,28,82,58
4|4,18,93,52
1*4|4,58,112,109
2*4|4,151,95,53
1*2*4|4,82,115,112
3*4|4,3,93,52
1*3*4|4,7,115,52
2*3*4|4,10,96,53
1*2*3*4|4,6,117,53
5|4,32,60,108
1*5|4,46,81,108
3*5|4,16,61,108
1*3*5|4,29,82,108
4*5|4,123,93,108
1*4*5|4,14,115,108
3*4*5|4,98,95,108
1*3*4*5|4,84,116,109
|5,0,0,109
1|5,3,79,57
2|5,87,60,112
1*2|5,123,81,112
3|5,9,59,108
1*3|5,0,80,57
2*3|5,2,59,110
1*2*3|5,20,81,59
4|5,5,92,52
1*4|5,66,113,108
2*4|5,216,94,112
1*2*4|5,31,115,112
3*4|5,4,94,52
1*3*4|5,2,115,52
2*3*4|5,49,95,53
1*2*3*4|5,10,116,53
5|5,0,60,108
1*5|5,17,81,109
2*5|5,2,20,112
1*2*5|5,8,27,112
3*5|5,4,61,108
1*3*5|5,51,82,108
2*3*5|5,24,61,112
1*2*3*5|5,18,82,112
4*5|5,54,93,109
1*4*5|5,55,113,109
2*4*5|5,9,30,112
3*4*5|5,632,116,109
