node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,18,70,45
2|1,8,47,82
1*2|1,27,76,53
3|1,15,46,87
1*3|1,6,78,55
2*3|1,6,53,99
1*2*3|1,27,68,58
4|1,4,76,42
1*4|1,18,107,50
2*4|1,3,85,49
1*2*4|1,157,96,101
3*4|1,5,90,49
1*3*4|1,22,96,52
2*3*4|1,24,81,52
1*2*3*4|1,16,70,47
5|1,2,53,81
1*5|1,11,81,51
2*5|1,14,59,100
1*2*5|1,13,72,58
3*5|1,2,56,99
1*3*5|1,14,71,55
2*3*5|1,11,53,98
1*2*3*5|1,10,51,50
4*5|1,4,88,47
1*4*5|1,118,97,98
2*4*5|1,5,85,53
1*2*4*5|1,68,70,77
3*4*5|1,5,85,51
1*3*4*5|1,13,71,47
2*3*4*5|1,48,63,46
1*2*3*4*5|1,9,46,39
|2,0,0,65
1|2,94,81,42
2|2,6,47,81
3|2,348,82,44
4|2,111,115,33
3*4|2,129,117,29
5|2,1,53,81
2*5|2,10,59,98
|3,0,0,65
1|3,15,70,45
2|3,5,47,83
1*2|3,28,76,53
3|3,7,46,87
1*3|3,13,78,54
2*3|3,5,53,100
1*2*3|3,10,68,58
4|3,50,77,42
1*4|3,132,106,102
2*4|3,148,112,49
1*2*4|3,75,73,101
3*4|3,0,90,50
1*3*4|3,11,96,52
2*3*4|3,14,81,53
1*2*3*4|3,9,70,47
5|3,4,53,81
1*5|3,115,81,98
2*5|3,15,59,100
3*5|3,1,56,53
1*3*5|3,56,71,56
2*3*5|3,12,53,62
4*5|3,29,95,47
1*4*5|3,97,97,97
3*4*5|3,43,85,51
1*3*4*5|3,28,71,46
|4,0,0,65
1|4,14,70,44
2|4,7,49,83
1*2|4,36,81,53
3|4,8,46,87
1*3|4,13,78,54
2*3|4,33,53,99
1*2*3|4,46,70,58
4|4,8,77,42
1*4|4,58,106,102
2*4|4,145,95,49
1*2*4|4,118,95,101
3*4|4,3,89,50
1*3*4|4,18,96,52
2*3*4|4,15,83,53
1*2*3*4|4,18,70,47
5|4,20,59,81
1*5|4,46,81,98
3*5|4,19,61,98
1*3*5|4,46,71,99
4*5|4,105,93,97
1*4*5|4,35,97,96
3*4*5|4,104,84,97
1*3*4*5|4,94,71,77
|5,0,0,65
1|5,16,70,44
2|5,65,59,84
1*2|5,146,81,103
3|5,8,46,87
1*3|5,18,78,54
2*3|5,7,53,101
1*2*3|5,40,69,58
4|5,8,76,42
1*4|5,72,109,101
2*4|5,204,94,102
1*2*4|5,53,97,101
3*4|5,4,90,50
1*3*4|5,8,96,52
2*3*4|5,58,82,53
1*2*3*4|5,13,70,47
5|5,0,53,81
1*5|5,24,81,99
2*5|5,1,20,100
1*2*5|5,7,27,100
3*5|5,3,56,98
1*3*5|5,51,71,99
2*3*5|5,26,53,100
1*2*3*5|5,26,47,82
4*5|5,33,87,98
1*4*5|5,80,94,97
2*4*5|5,14,30,100
3*4*5|5,649,97,98
