node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,17,70,45
2|1,6,47,82
1*2|1,26,76,53
3|1,6,46,87
1*3|1,11,78,55
2*3|1,24,53,99
1*2*3|1,19,68,58
4|1,19,76,42
1*4|1,22,107,50
2*4|1,18,85,49
1*2*4|1,130,96,101
3*4|1,13,90,49
1*3*4|1,23,96,52
2*3*4|1,14,81,52
1*2*3*4|1,19,70,47
5|1,13,53,81
1*5|1,14,81,51
2*5|1,20,59,100
1*2*5|1,11,72,58
3*5|1,16,56,99
1*3*5|1,7,71,55
2*3*5|1,4,53,98
1*2*3*5|1,3,51,50
4*5|1,6,88,47
1*4*5|1,81,97,98
2*4*5|1,18,85,53
1*2*4*5|1,48,70,77
3*4*5|1,9,85,51
1*3*4*5|1,9,71,47
2*3*4*5|1,5,63,46
1*2*3*4*5|1,3,46,39
|2,0,0,65
1|2,20,81,42
2|2,0,47,81
3|2,305,82,44
4|2,82,115,33
3*4|2,52,117,29
5|2,0,53,81
2*5|2,5,59,98
|3,0,0,65
1|3,13,70,45
2|3,14,47,83
1*2|3,15,76,53
3|3,10,46,87
1*3|3,4,78,54
2*3|3,6,53,100
1*2*3|3,2,68,58
4|3,25,77,42
1*4|3,126,106,102
2*4|3,17,112,49
1*2*4|3,69,73,101
3*4|3,0,90,50
1*3*4|3,11,96,52
2*3*4|3,3,81,53
1*2*3*4|3,12,70,47
5|3,11,53,81
1*5|3,94,81,98
2*5|3,34,59,100
3*5|3,3,56,53
1*3*5|3,16,71,56
2*3*5|3,14,53,62
4*5|3,19,95,47
1*4*5|3,87,97,97
3*4*5|3,23,85,51
1*3*4*5|3,9,71,46
|4,0,0,65
1|4,4,70,44
2|4,4,49,83
1*2|4,22,81,53
3|4,7,46,87
1*3|4,0,78,54
2*3|4,6,53,99
1*2*3|4,21,70,58
4|4,20,77,42
1*4|4,82,106,102
2*4|4,25,95,49
1*2*4|4,93,95,101
3*4|4,14,89,50
1*3*4|4,16,96,52
2*3*4|4,10,83,53
1*2*3*4|4,6,70,47
5|4,34,59,81
1*5|4,46,81,98
3*5|4,39,61,98
1*3*5|4,45,71,99
4*5|4,90,93,97
1*4*5|4,25,97,96
3*4*5|4,101,84,97
1*3*4*5|4,92,71,77
|5,0,0,65
1|5,9,70,44
2|5,40,59,84
1*2|5,122,81,103
3|5,8,46,87
1*3|5,6,78,54
2*3|5,7,53,101
1*2*3|5,3,69,58
4|5,21,76,42
1*4|5,84,109,101
2*4|5,202,94,102
1*2*4|5,76,97,101
3*4|5,13,90,50
1*3*4|5,6,96,52
2*3*4|5,8,82,53
1*2*3*4|5,4,70,47
5|5,10,53,81
1*5|5,36,81,99
2*5|5,8,20,100
1*2*5|5,37,27,100
3*5|5,6,56,98
1*3*5|5,49,71,99
2*3*5|5,22,53,100
1*2*3*5|5,30,47,82
4*5|5,58,87,98
1*4*5|5,28,94,97
2*4*5|5,42,30,100
3*4*5|5,458,97,98
