node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,2,79,57
2|1,1,58,110
1*2|1,3,79,59
3|1,51,59,108
1*3|1,0,80,57
2*3|1,40,59,108
1*2*3|1,3,80,59
4|1,0,92,52
1*4|1,14,113,52
2*4|1,4,92,53
1*2*4|1,40,113,112
3*4|1,17,94,51
1*3*4|1,4,115,52
2*3*4|1,2,94,53
1*2*3*4|1,0,115,53
5|1,0,60,108
1*5|1,0,81,56
2*5|1,20,60,112
1*2*5|1,4,81,58
3*5|1,5,61,108
1*3*5|1,5,82,57
2*3*5|1,26,61,110
1*2*3*5|1,4,82,58
4*5|1,1,94,52
1*4*5|1,20,115,110
2*4*5|1,7,94,53
1*2*4*5|1,11,115,112
3*4*5|1,2,96,52
1*3*4*5|1,1,117,52
2*3*4*5|1,22,96,53
1*2*3*4*5|1,1,117,53
|2,0,0,109
1|2,459,81,55
2|2,1,58,109
3|2,1314,82,55
4|2,855,115,43
3*4|2,1394,117,30
5|2,0,60,108
2*5|2,35,60,110
|3,0,0,109
1|3,3,79,57
2|3,1,58,111
1*2|3,1,79,58
3|3,26,59,108
1*3|3,0,80,56
2*3|3,1,59,109
1*2*3|3,1,80,58
4|3,729,93,52
1*4|3,147,112,109
2*4|3,459,114,53
1*2*4|3,69,81,112
3*4|3,1,94,52
1*3*4|3,5,115,52
2*3*4|3,6,94,53
1*2*3*4|3,0,115,53
5|3,0,60,108
1*5|3,61,81,108
2*5|3,12,60,112
3*5|3,5,61,58
1*3*5|3,30,82,56
2*3*5|3,4,61,65
4*5|3,56,98,52
1*4*5|3,62,115,109
3*4*5|3,9,96,52
1*3*4*5|3,8,117,52
|4,0,0,109
1|4,0,79,57
2|4,2,59,111
1*2|4,38,81,58
3|4,21,59,108
1*3|4,0,80,57
2*3|4,27,59,108
1*2*3|4,69,82,58
4|4,64,93,52
1*4|4,60,112,109
2*4|4,134,95,53
1*2*4|4,76,115,112
3*4|4,5,93,52
1*3*4|4,0,115,52
2*3*4|4,18,96,53
1*2*3*4|4,5,117,53
5|4,92,60,108
1*5|4,14,81,108
3*5|4,56,61,108
1*3*5|4,3,82,108
4*5|4,149,93,108
1*4*5|4,11,115,108
3*4*5|4,81,95,108
1*3*4*5|4,102,116,109
|5,0,0,109
1|5,1,79,57
2|5,94,60,112
1*2|5,88,81,112
3|5,26,59,108
1*3|5,1,80,57
2*3|5,17,59,110
1*2*3|5,11,81,59
4|5,36,92,52
1*4|5,65,113,108
2*4|5,470,94,112
1*2*4|5,31,115,112
3*4|5,16,94,52
1*3*4|5,1,115,52
2*3*4|5,13,95,53
1*2*3*4|5,10,116,53
5|5,0,60,108
1*5|5,8,81,109
2*5|5,5,20,112
1*2*5|5,7,27,112
3*5|5,12,61,108
1*3*5|5,19,82,108
2*3*5|5,19,61,112
1*2*3*5|5,2,82,112
4*5|5,115,93,109
1*4*5|5,17,113,109
2*4*5|5,20,30,112
3*4*5|5,581,116,109
