node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,20,70,45
2|1,26,47,82
1*2|1,27,76,53
3|1,22,46,87
1*3|1,8,78,55
2*3|1,3,53,99
1*2*3|1,18,68,58
4|1,11,76,42
1*4|1,33,107,50
2*4|1,7,85,49
1*2*4|1,249,96,101
3*4|1,19,90,49
1*3*4|1,27,96,52
2*3*4|1,5,81,52
1*2*3*4|1,20,70,47
5|1,13,53,81
1*5|1,14,81,51
2*5|1,22,59,100
1*2*5|1,8,72,58
3*5|1,3,56,99
1*3*5|1,7,71,55
2*3*5|1,4,53,98
1*2*3*5|1,1,51,50
4*5|1,4,88,47
1*4*5|1,170,97,98
2*4*5|1,2,85,53
1*2*4*5|1,109,70,77
3*4*5|1,5,85,51
1*3*4*5|1,11,71,47
2*3*4*5|1,1,63,46
1*2*3*4*5|1,10,46,39
|2,0,0,65
1|2,36,81,42
2|2,6,47,81
3|2,21,82,44
4|2,10,115,33
3*4|2,23,117,29
5|2,1,53,81
2*5|2,10,59,98
|3,0,0,65
1|3,23,70,45
2|3,17,47,83
1*2|3,16,76,53
3|3,2,46,87
1*3|3,14,78,54
2*3|3,5,53,100
1*2*3|3,2,68,58
4|3,13,77,42
1*4|3,167,106,102
2*4|3,16,112,49
1*2*4|3,117,73,101
3*4|3,0,90,50
1*3*4|3,15,96,52
2*3*4|3,1,81,53
1*2*3*4|3,12,70,47
5|3,21,53,81
1*5|3,141,81,98
2*5|3,17,59,100
3*5|3,1,56,53
1*3*5|3,23,71,56
2*3*5|3,9,53,62
4*5|3,19,95,47
1*4*5|3,149,97,97
3*4*5|3,24,85,51
1*3*4*5|3,13,71,46
|4,0,0,65
1|4,19,70,44
2|4,14,49,83
1*2|4,30,81,53
3|4,15,46,87
1*3|4,13,78,54
2*3|4,3,53,99
1*2*3|4,15,70,58
4|4,9,77,42
1*4|4,74,106,102
2*4|4,16,95,49
1*2*4|4,137,95,101
3*4|4,1,89,50
1*3*4|4,20,96,52
2*3*4|4,6,83,53
1*2*3*4|4,13,70,47
5|4,15,59,81
1*5|4,59,81,98
3*5|4,16,61,98
1*3*5|4,70,71,99
4*5|4,49,93,97
1*4*5|4,30,97,96
3*4*5|4,109,84,97
1*3*4*5|4,60,71,77
|5,0,0,65
1|5,28,70,44
2|5,45,59,84
1*2|5,103,81,103
3|5,6,46,87
1*3|5,10,78,54
2*3|5,7,53,101
1*2*3|5,4,69,58
4|5,5,76,42
1*4|5,72,109,101
2*4|5,103,94,102
1*2*4|5,71,97,101
3*4|5,6,90,50
1*3*4|5,13,96,52
2*3*4|5,5,82,53
1*2*3*4|5,8,70,47
5|5,4,53,81
1*5|5,27,81,99
2*5|5,10,20,100
1*2*5|5,17,27,100
3*5|5,4,56,98
1*3*5|5,43,71,99
2*3*5|5,17,53,100
1*2*3*5|5,19,47,82
4*5|5,24,87,98
1*4*5|5,43,94,97
2*4*5|5,15,30,100
3*4*5|5,272,97,98
