node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,1,58,110
1*2|1,5,79,59
3|1,22,59,108
1*3|1,1,80,57
2*3|1,8,59,108
1*2*3|1,1,80,59
4|1,0,92,52
1*4|1,0,113,52
2*4|1,5,92,53
1*2*4|1,65,113,112
3*4|1,14,94,51
1*3*4|1,3,115,52
2*3*4|1,0,94,53
1*2*3*4|1,6,115,53
5|1,0,60,108
1*5|1,1,81,56
2*5|1,23,60,112
1*2*5|1,5,81,58
3*5|1,6,61,108
1*3*5|1,9,82,57
2*3*5|1,28,61,110
1*2*3*5|1,4,82,58
4*5|1,0,94,52
1*4*5|1,41,115,110
2*4*5|1,7,94,53
1*2*4*5|1,39,115,112
3*4*5|1,2,96,52
1*3*4*5|1,1,117,52
2*3*4*5|1,10,96,53
1*2*3*4*5|1,1,117,53
|2,0,0,109
1|2,485,81,55
2|2,0,58,109
3|2,985,82,55
4|2,542,115,43
3*4|2,985,117,30
5|2,0,60,108
2*5|2,27,60,110
|3,0,0,109
1|3,3,79,57
2|3,3,58,111
1*2|3,2,79,58
3|3,16,59,108
1*3|3,0,80,56
2*3|3,4,59,109
1*2*3|3,0,80,58
4|3,519,93,52
1*4|3,100,112,109
2*4|3,259,114,53
1*2*4|3,40,81,112
3*4|3,1,94,52
1*3*4|3,3,115,52
2*3*4|3,1,94,53
1*2*3*4|3,3,115,53
5|3,0,60,108
1*5|3,88,81,108
2*5|3,16,60,112
3*5|3,2,61,58
1*3*5|3,30,82,56
2*3*5|3,4,61,65
4*5|3,19,98,52
1*4*5|3,61,115,109
3*4*5|3,14,96,52
1*3*4*5|3,13,117,52
|4,0,0,109
1|4,0,79,57
2|4,2,59,111
1*2|4,37,81,58
3|4,14,59,108
1*3|4,1,80,57
2*3|4,1,59,108
1*2*3|4,50,82,58
4|4,67,93,52
1*4|4,58,112,109
2*4|4,11,95,53
1*2*4|4,50,115,112
3*4|4,3,93,52
1*3*4|4,0,115,52
2*3*4|4,26,96,53
1*2*3*4|4,5,117,53
5|4,97,60,108
1*5|4,15,81,108
3*5|4,56,61,108
1*3*5|4,5,82,108
4*5|4,108,93,108
1*4*5|4,13,115,108
3*4*5|4,75,95,108
1*3*4*5|4,124,116,109
|5,0,0,109
1|5,0,79,57
2|5,70,60,112
1*2|5,109,81,112
3|5,16,59,108
1*3|5,1,80,57
2*3|5,10,59,110
1*2*3|5,10,81,59
4|5,30,92,52
1*4|5,52,113,108
2*4|5,354,94,112
1*2*4|5,54,115,112
3*4|5,12,94,52
1*3*4|5,1,115,52
2*3*4|5,17,95,53
1*2*3*4|5,13,116,53
5|5,0,60,108
1*5|5,9,81,109
2*5|5,6,20,112
1*2*5|5,19,27,112
3*5|5,9,61,108
1*3*5|5,20,82,108
2*3*5|5,27,61,112
1*2*3*5|5,24,82,112
4*5|5,97,93,109
1*4*5|5,31,113,109
2*4*5|5,67,30,112
3*4*5|5,572,116,109
