node,intermediate_visits,in_degree,out_degree
|1,0,0,109
1|1,0,79,57
2|1,3,58,110
1*2|1,1,79,59
3|1,14,59,108
1*3|1,1,80,57
2*3|1,0,59,108
1*2*3|1,1,80,59
4|1,0,92,52
1*4|1,21,113,52
2*4|1,2,92,53
1*2*4|1,98,113,112
3*4|1,6,94,51
1*3*4|1,9,115,52
2*3*4|1,1,94,53
1*2*3*4|1,9,115,53
5|1,1,60,108
1*5|1,0,81,56
2*5|1,6,60,112
1*2*5|1,5,81,58
3*5|1,6,61,108
1*3*5|1,0,82,57
2*3*5|1,1,61,110
1*2*3*5|1,2,82,58
4*5|1,0,94,52
1*4*5|1,73,115,110
2*4*5|1,9,94,53
1*2*4*5|1,49,115,112
3*4*5|1,0,96,52
1*3*4*5|1,8,117,52
2*3*4*5|1,4,96,53
1*2*3*4*5|1,5,117,53
|2,0,0,109
1|2,1,81,55
2|2,1,58,109
3|2,194,82,55
4|2,41,115,43
3*4|2,9,117,30
5|2,0,60,108
2*5|2,0,60,110
|3,0,0,109
1|3,5,79,57
2|3,2,58,111
1*2|3,1,79,58
3|3,5,59,108
1*3|3,0,80,56
2*3|3,2,59,109
1*2*3|3,1,80,58
4|3,12,93,52
1*4|3,116,112,109
2*4|3,9,114,53
1*2*4|3,64,81,112
3*4|3,0,94,52
1*3*4|3,9,115,52
2*3*4|3,0,94,53
1*2*3*4|3,8,115,53
5|3,12,60,108
1*5|3,78,81,108
2*5|3,22,60,112
3*5|3,0,61,58
1*3*5|3,9,82,56
2*3*5|3,4,61,65
4*5|3,0,98,52
1*4*5|3,53,115,109
3*4*5|3,13,96,52
1*3*4*5|3,5,117,52
|4,0,0,109
1|4,0,79,57
2|4,5,59,111
1*2|4,1,81,58
3|4,8,59,108
1*3|4,0,80,57
2*3|4,0,59,108
1*2*3|4,3,82,58
4|4,5,93,52
1*4|4,94,112,109
2*4|4,2,95,53
1*2*4|4,58,115,112
3*4|4,0,93,52
1*3*4|4,7,115,52
2*3*4|4,1,96,53
1*2*3*4|4,8,117,53
5|4,0,60,108
1*5|4,41,81,108
3*5|4,1,61,108
1*3*5|4,29,82,108
4*5|4,67,93,108
1*4*5|4,3,115,108
3*4*5|4,96,95,108
1*3*4*5|4,84,116,109
|5,0,0,109
1|5,1,79,57
2|5,29,60,112
1*2|5,124,81,112
3|5,9,59,108
1*3|5,0,80,57
2*3|5,2,59,110
1*2*3|5,1,81,59
4|5,8,92,52
1*4|5,79,113,108
2*4|5,209,94,112
1*2*4|5,49,115,112
3*4|5,5,94,52
1*3*4|5,5,115,52
2*3*4|5,2,95,53
1*2*3*4|5,6,116,53
5|5,0,60,108
1*5|5,20,81,109
2*5|5,0,20,112
1*2*5|5,21,27,112
3*5|5,4,61,108
1*3*5|5,24,82,108
2*3*5|5,12,61,112
1*2*3*5|5,31,82,112
4*5|5,74,93,109
1*4*5|5,9,113,109
2*4*5|5,33,30,112
3*4*5|5,336,116,109
