node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,21,70,45
2|1,21,47,82
1*2|1,30,76,53
3|1,16,46,87
1*3|1,10,78,55
2*3|1,4,53,99
1*2*3|1,25,68,58
4|1,4,76,42
1*4|1,24,107,50
2*4|1,8,85,49
1*2*4|1,282,96,101
3*4|1,16,90,49
1*3*4|1,26,96,52
2*3*4|1,9,81,52
1*2*3*4|1,26,70,47
5|1,11,53,81
1*5|1,15,81,51
2*5|1,24,59,100
1*2*5|1,14,72,58
3*5|1,3,56,99
1*3*5|1,9,71,55
2*3*5|1,6,53,98
1*2*3*5|1,4,51,50
4*5|1,4,88,47
1*4*5|1,186,97,98
2*4*5|1,5,85,53
1*2*4*5|1,86,70,77
3*4*5|1,11,85,51
1*3*4*5|1,14,71,47
2*3*4*5|1,5,63,46
1*2*3*4*5|1,12,46,39
|2,0,0,65
1|2,67,81,42
2|2,6,47,81
3|2,49,82,44
4|2,24,115,33
3*4|2,26,117,29
5|2,1,53,81
2*5|2,10,59,98
|3,0,0,65
1|3,19,70,45
2|3,7,47,83
1*2|3,17,76,53
3|3,5,46,87
1*3|3,19,78,54
2*3|3,6,53,100
1*2*3|3,2,68,58
4|3,20,77,42
1*4|3,176,106,102
2*4|3,22,112,49
1*2*4|3,123,73,101
3*4|3,0,90,50
1*3*4|3,20,96,52
2*3*4|3,2,81,53
1*2*3*4|3,16,70,47
5|3,18,53,81
1*5|3,185,81,98
2*5|3,18,59,100
3*5|3,1,56,53
1*3*5|3,46,71,56
2*3*5|3,12,53,62
4*5|3,23,95,47
1*4*5|3,149,97,97
3*4*5|3,40,85,51
1*3*4*5|3,14,71,46
|4,0,0,65
1|4,14,70,44
2|4,10,49,83
1*2|4,36,81,53
3|4,6,46,87
1*3|4,18,78,54
2*3|4,3,53,99
1*2*3|4,33,70,58
4|4,11,77,42
1*4|4,104,106,102
2*4|4,23,95,49
1*2*4|4,134,95,101
3*4|4,4,89,50
1*3*4|4,27,96,52
2*3*4|4,16,83,53
1*2*3*4|4,24,70,47
5|4,20,59,81
1*5|4,70,81,98
3*5|4,43,61,98
1*3*5|4,74,71,99
4*5|4,57,93,97
1*4*5|4,29,97,96
3*4*5|4,114,84,97
1*3*4*5|4,56,71,77
|5,0,0,65
1|5,18,70,44
2|5,47,59,84
1*2|5,140,81,103
3|5,12,46,87
1*3|5,20,78,54
2*3|5,9,53,101
1*2*3|5,4,69,58
4|5,6,76,42
1*4|5,80,109,101
2*4|5,117,94,102
1*2*4|5,56,97,101
3*4|5,7,90,50
1*3*4|5,13,96,52
2*3*4|5,24,82,53
1*2*3*4|5,11,70,47
5|5,0,53,81
1*5|5,27,81,99
2*5|5,2,20,100
1*2*5|5,19,27,100
3*5|5,2,56,98
1*3*5|5,48,71,99
2*3*5|5,26,53,100
1*2*3*5|5,22,47,82
4*5|5,21,87,98
1*4*5|5,83,94,97
2*4*5|5,19,30,100
3*4*5|5,430,97,98
