node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,3,47,82
1*2|1,9,76,53
3|1,2,46,87
1*3|1,5,78,55
2*3|1,17,53,99
1*2*3|1,17,68,58
4|1,4,76,42
1*4|1,4,107,50
2*4|1,5,85,49
1*2*4|1,71,96,101
3*4|1,14,90,49
1*3*4|1,4,96,52
2*3*4|1,3,81,52
1*2*3*4|1,4,70,47
5|1,0,53,81
1*5|1,13,81,51
2*5|1,40,59,100
1*2*5|1,7,72,58
3*5|1,21,56,99
1*3*5|1,9,71,55
2*3*5|1,28,53,98
1*2*3*5|1,4,51,50
4*5|1,7,88,47
1*4*5|1,44,97,98
2*4*5|1,11,85,53
1*2*4*5|1,35,70,77
3*4*5|1,9,85,51
1*3*4*5|1,1,71,47
2*3*4*5|1,11,63,46
1*2*3*4*5|1,2,46,39
|2,0,0,65
1|2,435,81,42
2|2,6,47,81
3|2,1006,82,44
4|2,585,115,33
3*4|2,1059,117,29
5|2,1,53,81
2*5|2,41,59,98
|3,0,0,65
1|3,18,70,45
2|3,5,47,83
1*2|3,12,76,53
3|3,2,46,87
1*3|3,5,78,54
2*3|3,23,53,100
1*2*3|3,1,68,58
4|3,588,77,42
1*4|3,112,106,102
2*4|3,246,112,49
1*2*4|3,48,73,101
3*4|3,1,90,50
1*3*4|3,4,96,52
2*3*4|3,2,81,53
1*2*3*4|3,4,70,47
5|3,0,53,81
1*5|3,90,81,98
2*5|3,18,59,100
3*5|3,13,56,53
1*3*5|3,31,71,56
2*3*5|3,12,53,62
4*5|3,32,95,47
1*4*5|3,61,97,97
3*4*5|3,17,85,51
1*3*4*5|3,10,71,46
|4,0,0,65
1|4,14,70,44
2|4,6,49,83
1*2|4,54,81,53
3|4,1,46,87
1*3|4,3,78,54
2*3|4,9,53,99
1*2*3|4,63,70,58
4|4,64,77,42
1*4|4,65,106,102
2*4|4,36,95,49
1*2*4|4,65,95,101
3*4|4,10,89,50
1*3*4|4,0,96,52
2*3*4|4,13,83,53
1*2*3*4|4,6,70,47
5|4,90,59,81
1*5|4,31,81,98
3*5|4,66,61,98
1*3*5|4,10,71,99
4*5|4,137,93,97
1*4*5|4,25,97,96
3*4*5|4,95,84,97
1*3*4*5|4,133,71,77
|5,0,0,65
1|5,17,70,44
2|5,62,59,84
1*2|5,118,81,103
3|5,3,46,87
1*3|5,6,78,54
2*3|5,18,53,101
1*2*3|5,5,69,58
4|5,34,76,42
1*4|5,79,109,101
2*4|5,394,94,102
1*2*4|5,35,97,101
3*4|5,12,90,50
1*3*4|5,3,96,52
2*3*4|5,19,82,53
1*2*3*4|5,13,70,47
5|5,0,53,81
1*5|5,27,81,99
2*5|5,1,20,100
1*2*5|5,24,27,100
3*5|5,11,56,98
1*3*5|5,22,71,99
2*3*5|5,26,53,100
1*2*3*5|5,25,47,82
4*5|5,81,87,98
1*4*5|5,36,94,97
2*4*5|5,38,30,100
3*4*5|5,539,97,98
