node,intermediate_visits,in_degree,out_degree
|1,0,0,83
1|1,0,5,41
2|1,0,5,46
1*2|1,0,11,23
3|1,0,5,41
1*3|1,0,11,20
2*3|1,0,11,22
1*2*3|1,0,23,11
4|1,0,5,39
1*4|1,0,12,19
2*4|1,0,11,22
1*2*4|1,0,23,11
3*4|1,0,11,18
1*3*4|1,0,24,9
2*3*4|1,0,23,10
1*2*3*4|1,0,47,5
5|1,0,5,37
1*5|1,0,11,17
2*5|1,0,11,22
1*2*5|1,0,22,11
3*5|1,0,11,17
1*3*5|1,0,23,8
2*3*5|1,0,23,10
1*2*3*5|1,0,45,5
4*5|1,0,11,15
1*4*5|1,0,24,7
2*4*5|1,0,22,10
1*2*4*5|1,0,43,5
3*4*5|1,0,23,6
1*3*4*5|1,0,47,3
2*3*4*5|1,0,44,4
1*2*3*4*5|1,0,85,2
|2,0,0,83
1|2,0,5,41
2|2,0,5,46
1*2|2,0,11,23
3|2,0,5,41
1*3|2,0,11,20
2*3|2,0,11,22
1*2*3|2,0,23,11
4|2,0,5,39
1*4|2,0,12,19
2*4|2,0,11,22
1*2*4|2,66,23,19
3*4|2,0,11,18
1*3*4|2,0,24,9
2*3*4|2,0,23,10
1*2*3*4|2,0,47,5
5|2,0,5,37
1*5|2,54,22,17
2*5|2,0,11,22
3*5|2,0,11,17
1*3*5|2,28,45,8
2*3*5|2,0,23,10
4*5|2,39,22,15
1*4*5|2,4,43,7
3*4*5|2,11,44,6
1*3*4*5|2,3,85,3
|3,0,0,83
1|3,0,5,41
2|3,0,5,46
1*2|3,0,11,23
3|3,0,5,41
1*3|3,0,11,20
2*3|3,0,11,22
1*2*3|3,0,23,11
4|3,0,5,39
1*4|3,0,12,19
2*4|3,0,11,22
1*2*4|3,0,23,11
3*4|3,0,11,18
1*3*4|3,0,24,9
2*3*4|3,0,23,10
1*2*3*4|3,0,47,5
5|3,0,5,37
1*5|3,0,11,17
2*5|3,0,11,22
1*2*5|3,0,22,11
3*5|3,0,11,17
1*3*5|3,0,23,8
2*3*5|3,0,23,10
1*2*3*5|3,0,45,5
4*5|3,0,11,15
1*4*5|3,11,43,7
2*4*5|3,0,22,10
3*4*5|3,139,85,6
