node,intermediate_visits,in_degree,out_degree
|1,0,0,44
1|1,15,49,31
2|1,5,33,58
1*2|1,25,55,38
3|1,0,30,61
1*3|1,9,54,39
2*3|1,3,36,71
1*2*3|1,15,49,42
4|1,8,54,30
1*4|1,17,77,36
2*4|1,2,62,36
1*2*4|1,58,72,73
3*4|1,0,63,35
1*3*4|1,8,71,38
2*3*4|1,798,59,38
1*2*3*4|1,2,54,34
5|1,0,37,57
1*5|1,11,58,36
2*5|1,12,42,73
1*2*5|1,6,52,42
3*5|1,10,38,71
1*3*5|1,13,51,39
2*3*5|1,116,37,71
1*2*3*5|1,8,39,36
4*5|1,4,64,34
1*4*5|1,357,73,72
2*4*5|1,3,63,39
1*2*4*5|1,15,55,56
3*4*5|1,13,62,37
1*3*4*5|1,6,55,34
2*3*4*5|1,4,48,34
1*2*3*4*5|1,1,37,28
|2,0,0,44
1|2,17,49,31
2|2,5,33,59
1*2|2,17,55,38
3|2,0,30,61
1*3|2,8,54,38
2*3|2,11,36,72
1*2*3|2,11,49,42
4|2,0,54,30
1*4|2,58,77,72
2*4|2,1114,82,36
1*2*4|2,66,58,73
3*4|2,2,63,36
1*3*4|2,6,71,38
2*3*4|2,0,59,39
1*2*3*4|2,1,54,34
5|2,14,37,57
1*5|2,209,58,70
2*5|2,10,42,73
3*5|2,0,38,35
1*3*5|2,64,51,40
2*3*5|2,7,37,43
4*5|2,340,69,34
1*4*5|2,149,73,71
3*4*5|2,48,62,37
1*3*4*5|2,22,55,33
|3,0,0,44
1|3,15,49,30
2|3,147,42,60
1*2|3,208,58,75
3|3,0,30,61
1*3|3,1,54,38
2*3|3,105,36,73
1*2*3|3,77,50,42
4|3,0,54,30
1*4|3,386,79,71
2*4|3,443,69,74
1*2*4|3,112,73,73
3*4|3,10,63,36
1*3*4|3,4,71,38
2*3*4|3,589,60,39
1*2*3*4|3,18,54,34
5|3,3,37,57
1*5|3,51,58,71
2*5|3,4,18,73
1*2*5|3,10,23,73
3*5|3,21,38,70
1*3*5|3,122,51,72
2*3*5|3,30,37,73
1*2*3*5|3,33,37,59
4*5|3,167,64,70
1*4*5|3,93,72,71
2*4*5|3,14,25,73
3*4*5|3,1297,73,71
