node,intermediate_visits,in_degree,out_degree
|1,0,0,79
1|1,0,56,41
2|1,3,40,80
1*2|1,7,56,43
3|1,0,40,78
1*3|1,2,56,41
2*3|1,0,40,78
1*2*3|1,1,56,43
4|1,0,67,38
1*4|1,24,83,38
2*4|1,4,67,39
1*2*4|1,120,83,82
3*4|1,0,67,37
1*3*4|1,23,83,38
2*3*4|1,0,67,39
1*2*3*4|1,20,83,39
5|1,0,42,78
1*5|1,0,58,40
2*5|1,11,42,82
1*2*5|1,1,58,42
3*5|1,3,42,78
1*3*5|1,2,58,41
2*3*5|1,6,42,80
1*2*3*5|1,1,58,42
4*5|1,0,69,38
1*4*5|1,100,85,80
2*4*5|1,1,69,39
1*2*4*5|1,79,85,82
3*4*5|1,0,69,38
1*3*4*5|1,14,85,38
2*3*4*5|1,4,69,39
1*2*3*4*5|1,9,85,39
|2,0,0,79
1|2,6,56,41
2|2,4,40,81
1*2|2,3,56,42
3|2,0,40,78
1*3|2,0,56,40
2*3|2,0,40,79
1*2*3|2,0,56,42
4|2,0,67,38
1*4|2,108,83,79
2*4|2,17,83,39
1*2*4|2,54,64,82
3*4|2,0,67,38
1*3*4|2,15,83,38
2*3*4|2,0,67,39
1*2*3*4|2,10,83,39
5|2,9,42,78
1*5|2,110,58,78
2*5|2,21,42,82
3*5|2,0,42,38
1*3*5|2,8,58,40
2*3*5|2,2,42,44
4*5|2,7,72,38
1*4*5|2,87,85,79
3*4*5|2,17,69,38
1*3*4*5|2,8,85,38
|3,0,0,79
1|3,0,56,41
2|3,20,42,82
1*2|3,137,58,82
3|3,0,40,78
1*3|3,0,56,41
2*3|3,2,40,80
1*2*3|3,1,57,43
4|3,0,67,38
1*4|3,75,83,78
2*4|3,151,69,82
1*2*4|3,56,85,82
3*4|3,0,67,38
1*3*4|3,9,83,38
2*3*4|3,3,68,39
1*2*3*4|3,5,84,39
5|3,2,42,78
1*5|3,15,58,79
2*5|3,0,18,82
1*2*5|3,14,23,82
3*5|3,2,42,78
1*3*5|3,67,58,78
2*3*5|3,8,42,82
1*2*3*5|3,38,58,82
4*5|3,33,69,79
1*4*5|3,21,85,79
2*4*5|3,26,25,82
3*4*5|3,393,85,79
