node,intermediate_visits,in_degree,out_degree
|1,0,0,79
1|1,0,56,41
2|1,3,40,80
1*2|1,0,56,43
3|1,0,40,78
1*3|1,1,56,41
2*3|1,0,40,78
1*2*3|1,4,56,43
4|1,0,67,38
1*4|1,11,83,38
2*4|1,0,67,39
1*2*4|1,163,83,82
3*4|1,0,67,37
1*3*4|1,14,83,38
2*3*4|1,1,67,39
1*2*3*4|1,17,83,39
5|1,0,42,78
1*5|1,0,58,40
2*5|1,4,42,82
1*2*5|1,5,58,42
3*5|1,2,42,78
1*3*5|1,2,58,41
2*3*5|1,5,42,80
1*2*3*5|1,3,58,42
4*5|1,0,69,38
1*4*5|1,125,85,80
2*4*5|1,4,69,39
1*2*4*5|1,82,85,82
3*4*5|1,1,69,38
1*3*4*5|1,14,85,38
2*3*4*5|1,7,69,39
1*2*3*4*5|1,17,85,39
|2,0,0,79
1|2,2,56,41
2|2,2,40,81
1*2|2,3,56,42
3|2,0,40,78
1*3|2,0,56,40
2*3|2,1,40,79
1*2*3|2,2,56,42
4|2,0,67,38
1*4|2,96,83,79
2*4|2,56,83,39
1*2*4|2,70,64,82
3*4|2,0,67,38
1*3*4|2,11,83,38
2*3*4|2,1,67,39
1*2*3*4|2,7,83,39
5|2,4,42,78
1*5|2,114,58,78
2*5|2,19,42,82
3*5|2,0,42,38
1*3*5|2,31,58,40
2*3*5|2,8,42,44
4*5|2,8,72,38
1*4*5|2,84,85,79
3*4*5|2,20,69,38
1*3*4*5|2,21,85,38
|3,0,0,79
1|3,0,56,41
2|3,17,42,82
1*2|3,82,58,82
3|3,0,40,78
1*3|3,0,56,41
2*3|3,1,40,80
1*2*3|3,0,57,43
4|3,0,67,38
1*4|3,67,83,78
2*4|3,137,69,82
1*2*4|3,36,85,82
3*4|3,0,67,38
1*3*4|3,10,83,38
2*3*4|3,4,68,39
1*2*3*4|3,8,84,39
5|3,0,42,78
1*5|3,12,58,79
2*5|3,0,18,82
1*2*5|3,3,23,82
3*5|3,3,42,78
1*3*5|3,59,58,78
2*3*5|3,8,42,82
1*2*3*5|3,40,58,82
4*5|3,34,69,79
1*4*5|3,11,85,79
2*4*5|3,8,25,82
3*4*5|3,497,85,79
