node,intermediate_visits,in_degree,out_degree
|1,0,0,79
1|1,8,56,41
2|1,2,40,80
1*2|1,1,56,43
3|1,0,40,78
1*3|1,1,56,41
2*3|1,0,40,78
1*2*3|1,1,56,43
4|1,0,67,38
1*4|1,11,83,38
2*4|1,2,67,39
1*2*4|1,72,83,82
3*4|1,0,67,37
1*3*4|1,12,83,38
2*3*4|1,2,67,39
1*2*3*4|1,12,83,39
5|1,0,42,78
1*5|1,0,58,40
2*5|1,15,42,82
1*2*5|1,3,58,42
3*5|1,12,42,78
1*3*5|1,45,58,41
2*3*5|1,26,42,80
1*2*3*5|1,3,58,42
4*5|1,0,69,38
1*4*5|1,41,85,80
2*4*5|1,5,69,39
1*2*4*5|1,37,85,82
3*4*5|1,2,69,38
1*3*4*5|1,1,85,38
2*3*4*5|1,6,69,39
1*2*3*4*5|1,3,85,39
|2,0,0,79
1|2,5,56,41
2|2,5,40,81
1*2|2,1,56,42
3|2,0,40,78
1*3|2,6,56,40
2*3|2,2,40,79
1*2*3|2,3,56,42
4|2,0,67,38
1*4|2,83,83,79
2*4|2,102,83,39
1*2*4|2,55,64,82
3*4|2,1,67,38
1*3*4|2,12,83,38
2*3*4|2,3,67,39
1*2*3*4|2,12,83,39
5|2,3,42,78
1*5|2,209,58,78
2*5|2,14,42,82
3*5|2,0,42,38
1*3*5|2,124,58,40
2*3*5|2,4,42,44
4*5|2,92,72,38
1*4*5|2,81,85,79
3*4*5|2,62,69,38
1*3*4*5|2,15,85,38
|3,0,0,79
1|3,0,56,41
2|3,98,42,82
1*2|3,202,58,82
3|3,0,40,78
1*3|3,1,56,41
2*3|3,5,40,80
1*2*3|3,37,57,43
4|3,0,67,38
1*4|3,115,83,78
2*4|3,267,69,82
1*2*4|3,101,85,82
3*4|3,1,67,38
1*3*4|3,9,83,38
2*3*4|3,74,68,39
1*2*3*4|3,19,84,39
5|3,0,42,78
1*5|3,16,58,79
2*5|3,2,18,82
1*2*5|3,15,23,82
3*5|3,16,42,78
1*3*5|3,113,58,78
2*3*5|3,25,42,82
1*2*3*5|3,29,58,82
4*5|3,75,69,79
1*4*5|3,80,85,79
2*4*5|3,26,25,82
3*4*5|3,916,85,79
