node,intermediate_visits,in_degree,out_degree
|1,0,0,44
1|1,16,49,31
2|1,15,33,58
1*2|1,35,55,38
3|1,0,30,61
1*3|1,12,54,39
2*3|1,3,36,71
1*2*3|1,23,49,42
4|1,9,54,30
1*4|1,28,77,36
2*4|1,7,62,36
1*2*4|1,163,72,73
3*4|1,0,63,35
1*3*4|1,26,71,38
2*3*4|1,34,59,38
1*2*3*4|1,16,54,34
5|1,4,37,57
1*5|1,17,58,36
2*5|1,24,42,73
1*2*5|1,13,52,42
3*5|1,7,38,71
1*3*5|1,14,51,39
2*3*5|1,9,37,71
1*2*3*5|1,6,39,36
4*5|1,5,64,34
1*4*5|1,119,73,72
2*4*5|1,5,63,39
1*2*4*5|1,59,55,56
3*4*5|1,5,62,37
1*3*4*5|1,12,55,34
2*3*4*5|1,4,48,34
1*2*3*4*5|1,3,37,28
|2,0,0,44
1|2,16,49,31
2|2,11,33,59
1*2|2,34,55,38
3|2,0,30,61
1*3|2,17,54,38
2*3|2,6,36,72
1*2*3|2,13,49,42
4|2,0,54,30
1*4|2,120,77,72
2*4|2,195,82,36
1*2*4|2,79,58,73
3*4|2,0,63,36
1*3*4|2,20,71,38
2*3*4|2,2,59,39
1*2*3*4|2,8,54,34
5|2,23,37,57
1*5|2,177,58,70
2*5|2,29,42,73
3*5|2,0,38,35
1*3*5|2,46,51,40
2*3*5|2,4,37,43
4*5|2,64,69,34
1*4*5|2,104,73,71
3*4*5|2,34,62,37
1*3*4*5|2,18,55,33
|3,0,0,44
1|3,17,49,30
2|3,107,42,60
1*2|3,166,58,75
3|3,0,30,61
1*3|3,13,54,38
2*3|3,4,36,73
1*2*3|3,45,50,42
4|3,0,54,30
1*4|3,87,79,71
2*4|3,191,69,74
1*2*4|3,68,73,73
3*4|3,6,63,36
1*3*4|3,7,71,38
2*3*4|3,61,60,39
1*2*3*4|3,8,54,34
5|3,3,37,57
1*5|3,29,58,71
2*5|3,0,18,73
1*2*5|3,10,23,73
3*5|3,6,38,70
1*3*5|3,86,51,72
2*3*5|3,23,37,73
1*2*3*5|3,39,37,59
4*5|3,58,64,70
1*4*5|3,104,72,71
2*4*5|3,20,25,73
3*4*5|3,799,73,71
