node,intermediate_visits,in_degree,out_degree
|1,0,0,79
1|1,11,56,41
2|1,2,40,80
1*2|1,1,56,43
3|1,0,40,78
1*3|1,0,56,41
2*3|1,0,40,78
1*2*3|1,3,56,43
4|1,0,67,38
1*4|1,6,83,38
2*4|1,2,67,39
1*2*4|1,47,83,82
3*4|1,0,67,37
1*3*4|1,4,83,38
2*3*4|1,823,67,39
1*2*3*4|1,1,83,39
5|1,0,42,78
1*5|1,0,58,40
2*5|1,18,42,82
1*2*5|1,4,58,42
3*5|1,7,42,78
1*3*5|1,73,58,41
2*3*5|1,129,42,80
1*2*3*5|1,6,58,42
4*5|1,0,69,38
1*4*5|1,352,85,80
2*4*5|1,13,69,39
1*2*4*5|1,15,85,82
3*4*5|1,7,69,38
1*3*4*5|1,6,85,38
2*3*4*5|1,13,69,39
1*2*3*4*5|1,0,85,39
|2,0,0,79
1|2,3,56,41
2|2,2,40,81
1*2|2,1,56,42
3|2,0,40,78
1*3|2,2,56,40
2*3|2,0,40,79
1*2*3|2,1,56,42
4|2,0,67,38
1*4|2,43,83,79
2*4|2,1088,83,39
1*2*4|2,52,64,82
3*4|2,1,67,38
1*3*4|2,5,83,38
2*3*4|2,1,67,39
1*2*3*4|2,1,83,39
5|2,7,42,78
1*5|2,210,58,78
2*5|2,8,42,82
3*5|2,0,42,38
1*3*5|2,103,58,40
2*3*5|2,7,42,44
4*5|2,360,72,38
1*4*5|2,156,85,79
3*4*5|2,44,69,38
1*3*4*5|2,24,85,38
|3,0,0,79
1|3,0,56,41
2|3,142,42,82
1*2|3,202,58,82
3|3,0,40,78
1*3|3,1,56,41
2*3|3,109,40,80
1*2*3|3,77,57,43
4|3,0,67,38
1*4|3,430,83,78
2*4|3,414,69,82
1*2*4|3,83,85,82
3*4|3,0,67,38
1*3*4|3,3,83,38
2*3*4|3,613,68,39
1*2*3*4|3,19,84,39
5|3,0,42,78
1*5|3,19,58,79
2*5|3,1,18,82
1*2*5|3,14,23,82
3*5|3,20,42,78
1*3*5|3,98,58,78
2*3*5|3,23,42,82
1*2*3*5|3,27,58,82
4*5|3,127,69,79
1*4*5|3,77,85,79
2*4*5|3,19,25,82
3*4*5|3,1302,85,79
