node,intermediate_visits,in_degree,out_degree
|1,0,0,44
1|1,6,49,31
2|1,6,33,58
1*2|1,22,55,38
3|1,1,30,61
1*3|1,6,54,39
2*3|1,3,36,71
1*2*3|1,34,49,42
4|1,4,54,30
1*4|1,13,77,36
2*4|1,1,62,36
1*2*4|1,192,72,73
3*4|1,0,63,35
1*3*4|1,35,71,38
2*3*4|1,8,59,38
1*2*3*4|1,38,54,34
5|1,2,37,57
1*5|1,6,58,36
2*5|1,12,42,73
1*2*5|1,7,52,42
3*5|1,6,38,71
1*3*5|1,12,51,39
2*3*5|1,5,37,71
1*2*3*5|1,4,39,36
4*5|1,8,64,34
1*4*5|1,124,73,72
2*4*5|1,3,63,39
1*2*4*5|1,87,55,56
3*4*5|1,5,62,37
1*3*4*5|1,22,55,34
2*3*4*5|1,7,48,34
1*2*3*4*5|1,10,37,28
|2,0,0,44
1|2,5,49,31
2|2,2,33,59
1*2|2,8,55,38
3|2,1,30,61
1*3|2,5,54,38
2*3|2,1,36,72
1*2*3|2,23,49,42
4|2,0,54,30
1*4|2,112,77,72
2*4|2,64,82,36
1*2*4|2,86,58,73
3*4|2,2,63,36
1*3*4|2,15,71,38
2*3*4|2,5,59,39
1*2*3*4|2,10,54,34
5|2,7,37,57
1*5|2,112,58,70
2*5|2,27,42,73
3*5|2,2,38,35
1*3*5|2,40,51,40
2*3*5|2,8,37,43
4*5|2,8,69,34
1*4*5|2,126,73,71
3*4*5|2,48,62,37
1*3*4*5|2,35,55,33
|3,0,0,44
1|3,6,49,30
2|3,17,42,60
1*2|3,91,58,75
3|3,0,30,61
1*3|3,3,54,38
2*3|3,3,36,73
1*2*3|3,15,50,42
4|3,0,54,30
1*4|3,62,79,71
2*4|3,133,69,74
1*2*4|3,63,73,73
3*4|3,7,63,36
1*3*4|3,9,71,38
2*3*4|3,9,60,39
1*2*3*4|3,20,54,34
5|3,1,37,57
1*5|3,22,58,71
2*5|3,0,18,73
1*2*5|3,13,23,73
3*5|3,7,38,70
1*3*5|3,75,51,72
2*3*5|3,11,37,73
1*2*3*5|3,42,37,59
4*5|3,55,64,70
1*4*5|3,54,72,71
2*4*5|3,12,25,73
3*4*5|3,558,73,71
