node,intermediate_visits,in_degree,out_degree
|1,0,0,79
1|1,1,56,41
2|1,4,40,80
1*2|1,4,56,43
3|1,0,40,78
1*3|1,1,56,41
2*3|1,0,40,78
1*2*3|1,4,56,43
4|1,1,67,38
1*4|1,17,83,38
2*4|1,6,67,39
1*2*4|1,214,83,82
3*4|1,0,67,37
1*3*4|1,17,83,38
2*3*4|1,2,67,39
1*2*3*4|1,21,83,39
5|1,0,42,78
1*5|1,1,58,40
2*5|1,8,42,82
1*2*5|1,4,58,42
3*5|1,2,42,78
1*3*5|1,3,58,41
2*3*5|1,3,42,80
1*2*3*5|1,4,58,42
4*5|1,1,69,38
1*4*5|1,175,85,80
2*4*5|1,3,69,39
1*2*4*5|1,123,85,82
3*4*5|1,4,69,38
1*3*4*5|1,14,85,38
2*3*4*5|1,3,69,39
1*2*3*4*5|1,17,85,39
|2,0,0,79
1|2,4,56,41
2|2,6,40,81
1*2|2,2,56,42
3|2,0,40,78
1*3|2,0,56,40
2*3|2,1,40,79
1*2*3|2,1,56,42
4|2,0,67,38
1*4|2,135,83,79
2*4|2,13,83,39
1*2*4|2,106,64,82
3*4|2,0,67,38
1*3*4|2,14,83,38
2*3*4|2,1,67,39
1*2*3*4|2,16,83,39
5|2,19,42,78
1*5|2,168,58,78
2*5|2,20,42,82
3*5|2,0,42,38
1*3*5|2,27,58,40
2*3*5|2,5,42,44
4*5|2,14,72,38
1*4*5|2,154,85,79
3*4*5|2,42,69,38
1*3*4*5|2,20,85,38
|3,0,0,79
1|3,2,56,41
2|3,29,42,82
1*2|3,104,58,82
3|3,0,40,78
1*3|3,0,56,41
2*3|3,2,40,80
1*2*3|3,2,57,43
4|3,0,67,38
1*4|3,68,83,78
2*4|3,110,69,82
1*2*4|3,58,85,82
3*4|3,0,67,38
1*3*4|3,11,83,38
2*3*4|3,9,68,39
1*2*3*4|3,8,84,39
5|3,0,42,78
1*5|3,15,58,79
2*5|3,0,18,82
1*2*5|3,10,23,82
3*5|3,2,42,78
1*3*5|3,37,58,78
2*3*5|3,9,42,82
1*2*3*5|3,25,58,82
4*5|3,21,69,79
1*4*5|3,42,85,79
2*4*5|3,9,25,82
3*4*5|3,340,85,79
