node,intermediate_visits,in_degree,out_degree
|1,0,0,44
1|1,16,49,31
2|1,27,33,58
1*2|1,30,55,38
3|1,8,30,61
1*3|1,9,54,39
2*3|1,5,36,71
1*2*3|1,19,49,42
4|1,21,54,30
1*4|1,32,77,36
2*4|1,7,62,36
1*2*4|1,242,72,73
3*4|1,3,63,35
1*3*4|1,30,71,38
2*3*4|1,5,59,38
1*2*3*4|1,21,54,34
5|1,13,37,57
1*5|1,12,58,36
2*5|1,24,42,73
1*2*5|1,7,52,42
3*5|1,2,38,71
1*3*5|1,6,51,39
2*3*5|1,5,37,71
1*2*3*5|1,1,39,36
4*5|1,4,64,34
1*4*5|1,174,73,72
2*4*5|1,3,63,39
1*2*4*5|1,111,55,56
3*4*5|1,5,62,37
1*3*4*5|1,8,55,34
2*3*4*5|1,2,48,34
1*2*3*4*5|1,10,37,28
|2,0,0,44
1|2,23,49,31
2|2,12,33,59
1*2|2,27,55,38
3|2,7,30,61
1*3|2,10,54,38
2*3|2,4,36,72
1*2*3|2,10,49,42
4|2,10,54,30
1*4|2,171,77,72
2*4|2,21,82,36
1*2*4|2,103,58,73
3*4|2,0,63,36
1*3*4|2,15,71,38
2*3*4|2,2,59,39
1*2*3*4|2,10,54,34
5|2,23,37,57
1*5|2,145,58,70
2*5|2,22,42,73
3*5|2,0,38,35
1*3*5|2,26,51,40
2*3*5|2,5,37,43
4*5|2,23,69,34
1*4*5|2,160,73,71
3*4*5|2,30,62,37
1*3*4*5|2,13,55,33
|3,0,0,44
1|3,22,49,30
2|3,45,42,60
1*2|3,108,58,75
3|3,3,30,61
1*3|3,7,54,38
2*3|3,1,36,73
1*2*3|3,10,50,42
4|3,6,54,30
1*4|3,71,79,71
2*4|3,100,69,74
1*2*4|3,76,73,73
3*4|3,5,63,36
1*3*4|3,10,71,38
2*3*4|3,6,60,39
1*2*3*4|3,6,54,34
5|3,10,37,57
1*5|3,23,58,71
2*5|3,1,18,73
1*2*5|3,19,23,73
3*5|3,3,38,70
1*3*5|3,53,51,72
2*3*5|3,11,37,73
1*2*3*5|3,21,37,59
4*5|3,25,64,70
1*4*5|3,44,72,71
2*4*5|3,14,25,73
3*4*5|3,297,73,71
