node,intermediate_visits,in_degree,out_degree
|1,0,0,44
1|1,15,49,31
2|1,8,33,58
1*2|1,26,55,38
3|1,0,30,61
1*3|1,13,54,39
2*3|1,3,36,71
1*2*3|1,24,49,42
4|1,8,54,30
1*4|1,17,77,36
2*4|1,0,62,36
1*2*4|1,196,72,73
3*4|1,0,63,35
1*3*4|1,27,71,38
2*3*4|1,4,59,38
1*2*3*4|1,22,54,34
5|1,2,37,57
1*5|1,15,58,36
2*5|1,16,42,73
1*2*5|1,14,52,42
3*5|1,2,38,71
1*3*5|1,12,51,39
2*3*5|1,5,37,71
1*2*3*5|1,4,39,36
4*5|1,4,64,34
1*4*5|1,132,73,72
2*4*5|1,5,63,39
1*2*4*5|1,67,55,56
3*4*5|1,1,62,37
1*3*4*5|1,13,55,34
2*3*4*5|1,7,48,34
1*2*3*4*5|1,13,37,28
|2,0,0,44
1|2,17,49,31
2|2,4,33,59
1*2|2,21,55,38
3|2,0,30,61
1*3|2,16,54,38
2*3|2,6,36,72
1*2*3|2,16,49,42
4|2,0,54,30
1*4|2,129,77,72
2*4|2,60,82,36
1*2*4|2,75,58,73
3*4|2,0,63,36
1*3*4|2,16,71,38
2*3*4|2,4,59,39
1*2*3*4|2,7,54,34
5|2,12,37,57
1*5|2,130,58,70
2*5|2,26,42,73
3*5|2,0,38,35
1*3*5|2,43,51,40
2*3*5|2,7,37,43
4*5|2,5,69,34
1*4*5|2,114,73,71
3*4*5|2,29,62,37
1*3*4*5|2,20,55,33
|3,0,0,44
1|3,16,49,30
2|3,25,42,60
1*2|3,117,58,75
3|3,0,30,61
1*3|3,13,54,38
2*3|3,1,36,73
1*2*3|3,14,50,42
4|3,0,54,30
1*4|3,75,79,71
2*4|3,139,69,74
1*2*4|3,58,73,73
3*4|3,6,63,36
1*3*4|3,12,71,38
2*3*4|3,7,60,39
1*2*3*4|3,8,54,34
5|3,3,37,57
1*5|3,24,58,71
2*5|3,0,18,73
1*2*5|3,8,23,73
3*5|3,7,38,70
1*3*5|3,71,51,72
2*3*5|3,8,37,73
1*2*3*5|3,41,37,59
4*5|3,52,64,70
1*4*5|3,45,72,71
2*4*5|3,9,25,73
3*4*5|3,536,73,71
