node,intermediate_visits,in_degree,out_degree
|1,0,0,79
1|1,0,56,41
2|1,6,40,80
1*2|1,3,56,43
3|1,0,40,78
1*3|1,0,56,41
2*3|1,0,40,78
1*2*3|1,4,56,43
4|1,0,67,38
1*4|1,20,83,38
2*4|1,5,67,39
1*2*4|1,119,83,82
3*4|1,0,67,37
1*3*4|1,28,83,38
2*3*4|1,2,67,39
1*2*3*4|1,20,83,39
5|1,0,42,78
1*5|1,0,58,40
2*5|1,9,42,82
1*2*5|1,7,58,42
3*5|1,6,42,78
1*3*5|1,3,58,41
2*3*5|1,9,42,80
1*2*3*5|1,4,58,42
4*5|1,0,69,38
1*4*5|1,86,85,80
2*4*5|1,9,69,39
1*2*4*5|1,77,85,82
3*4*5|1,2,69,38
1*3*4*5|1,12,85,38
2*3*4*5|1,7,69,39
1*2*3*4*5|1,4,85,39
|2,0,0,79
1|2,3,56,41
2|2,6,40,81
1*2|2,2,56,42
3|2,0,40,78
1*3|2,0,56,40
2*3|2,0,40,79
1*2*3|2,2,56,42
4|2,0,67,38
1*4|2,105,83,79
2*4|2,14,83,39
1*2*4|2,70,64,82
3*4|2,0,67,38
1*3*4|2,23,83,38
2*3*4|2,2,67,39
1*2*3*4|2,10,83,39
5|2,8,42,78
1*5|2,122,58,78
2*5|2,29,42,82
3*5|2,0,42,38
1*3*5|2,13,58,40
2*3*5|2,5,42,44
4*5|2,15,72,38
1*4*5|2,95,85,79
3*4*5|2,35,69,38
1*3*4*5|2,12,85,38
|3,0,0,79
1|3,0,56,41
2|3,28,42,82
1*2|3,147,58,82
3|3,0,40,78
1*3|3,0,56,41
2*3|3,1,40,80
1*2*3|3,3,57,43
4|3,0,67,38
1*4|3,69,83,78
2*4|3,158,69,82
1*2*4|3,64,85,82
3*4|3,0,67,38
1*3*4|3,10,83,38
2*3*4|3,6,68,39
1*2*3*4|3,5,84,39
5|3,0,42,78
1*5|3,16,58,79
2*5|3,0,18,82
1*2*5|3,27,23,82
3*5|3,5,42,78
1*3*5|3,106,58,78
2*3*5|3,18,42,82
1*2*3*5|3,44,58,82
4*5|3,51,69,79
1*4*5|3,26,85,79
2*4*5|3,41,25,82
3*4*5|3,468,85,79
