node,intermediate_visits,in_degree,out_degree
|1,0,0,79
1|1,0,56,41
2|1,1,40,80
1*2|1,3,56,43
3|1,0,40,78
1*3|1,0,56,41
2*3|1,0,40,78
1*2*3|1,4,56,43
4|1,0,67,38
1*4|1,15,83,38
2*4|1,3,67,39
1*2*4|1,87,83,82
3*4|1,0,67,37
1*3*4|1,20,83,38
2*3*4|1,2,67,39
1*2*3*4|1,16,83,39
5|1,0,42,78
1*5|1,0,58,40
2*5|1,15,42,82
1*2*5|1,5,58,42
3*5|1,8,42,78
1*3*5|1,42,58,41
2*3*5|1,27,42,80
1*2*3*5|1,5,58,42
4*5|1,0,69,38
1*4*5|1,47,85,80
2*4*5|1,5,69,39
1*2*4*5|1,43,85,82
3*4*5|1,2,69,38
1*3*4*5|1,1,85,38
2*3*4*5|1,10,69,39
1*2*3*4*5|1,5,85,39
|2,0,0,79
1|2,1,56,41
2|2,4,40,81
1*2|2,1,56,42
3|2,0,40,78
1*3|2,0,56,40
2*3|2,3,40,79
1*2*3|2,2,56,42
4|2,0,67,38
1*4|2,72,83,79
2*4|2,97,83,39
1*2*4|2,63,64,82
3*4|2,1,67,38
1*3*4|2,20,83,38
2*3*4|2,2,67,39
1*2*3*4|2,16,83,39
5|2,2,42,78
1*5|2,200,58,78
2*5|2,15,42,82
3*5|2,0,42,38
1*3*5|2,123,58,40
2*3*5|2,5,42,44
4*5|2,91,72,38
1*4*5|2,86,85,79
3*4*5|2,79,69,38
1*3*4*5|2,12,85,38
|3,0,0,79
1|3,0,56,41
2|3,101,42,82
1*2|3,183,58,82
3|3,0,40,78
1*3|3,0,56,41
2*3|3,5,40,80
1*2*3|3,38,57,43
4|3,0,67,38
1*4|3,108,83,78
2*4|3,239,69,82
1*2*4|3,113,85,82
3*4|3,0,67,38
1*3*4|3,9,83,38
2*3*4|3,58,68,39
1*2*3*4|3,22,84,39
5|3,0,42,78
1*5|3,16,58,79
2*5|3,0,18,82
1*2*5|3,23,23,82
3*5|3,8,42,78
1*3*5|3,122,58,78
2*3*5|3,30,42,82
1*2*3*5|3,39,58,82
4*5|3,63,69,79
1*4*5|3,82,85,79
2*4*5|3,36,25,82
3*4*5|3,887,85,79
