node,intermediate_visits,in_degree,out_degree
|1,0,0,79
1|1,1,56,41
2|1,5,40,80
1*2|1,5,56,43
3|1,0,40,78
1*3|1,2,56,41
2*3|1,0,40,78
1*2*3|1,3,56,43
4|1,2,67,38
1*4|1,17,83,38
2*4|1,5,67,39
1*2*4|1,140,83,82
3*4|1,0,67,37
1*3*4|1,17,83,38
2*3*4|1,3,67,39
1*2*3*4|1,23,83,39
5|1,0,42,78
1*5|1,2,58,40
2*5|1,11,42,82
1*2*5|1,4,58,42
3*5|1,4,42,78
1*3*5|1,4,58,41
2*3*5|1,6,42,80
1*2*3*5|1,4,58,42
4*5|1,1,69,38
1*4*5|1,105,85,80
2*4*5|1,3,69,39
1*2*4*5|1,85,85,82
3*4*5|1,4,69,38
1*3*4*5|1,13,85,38
2*3*4*5|1,4,69,39
1*2*3*4*5|1,16,85,39
|2,0,0,79
1|2,4,56,41
2|2,6,40,81
1*2|2,2,56,42
3|2,0,40,78
1*3|2,0,56,40
2*3|2,1,40,79
1*2*3|2,2,56,42
4|2,0,67,38
1*4|2,103,83,79
2*4|2,23,83,39
1*2*4|2,62,64,82
3*4|2,0,67,38
1*3*4|2,17,83,38
2*3*4|2,2,67,39
1*2*3*4|2,17,83,39
5|2,19,42,78
1*5|2,163,58,78
2*5|2,24,42,82
3*5|2,0,42,38
1*3*5|2,42,58,40
2*3*5|2,4,42,44
4*5|2,34,72,38
1*4*5|2,99,85,79
3*4*5|2,51,69,38
1*3*4*5|2,21,85,38
|3,0,0,79
1|3,2,56,41
2|3,48,42,82
1*2|3,176,58,82
3|3,0,40,78
1*3|3,0,56,41
2*3|3,2,40,80
1*2*3|3,2,57,43
4|3,0,67,38
1*4|3,80,83,78
2*4|3,174,69,82
1*2*4|3,64,85,82
3*4|3,0,67,38
1*3*4|3,11,83,38
2*3*4|3,33,68,39
1*2*3*4|3,10,84,39
5|3,0,42,78
1*5|3,14,58,79
2*5|3,1,18,82
1*2*5|3,5,23,82
3*5|3,2,42,78
1*3*5|3,80,58,78
2*3*5|3,13,42,82
1*2*3*5|3,41,58,82
4*5|3,37,69,79
1*4*5|3,87,85,79
2*4*5|3,15,25,82
3*4*5|3,619,85,79
