node,intermediate_visits,in_degree,out_degree
|1,0,0,44
1|1,6,49,31
2|1,2,33,58
1*2|1,21,55,38
3|1,0,30,61
1*3|1,8,54,39
2*3|1,4,36,71
1*2*3|1,24,49,42
4|1,4,54,30
1*4|1,11,77,36
2*4|1,2,62,36
1*2*4|1,68,72,73
3*4|1,0,63,35
1*3*4|1,14,71,38
2*3*4|1,815,59,38
1*2*3*4|1,8,54,34
5|1,0,37,57
1*5|1,5,58,36
2*5|1,7,42,73
1*2*5|1,5,52,42
3*5|1,5,38,71
1*3*5|1,10,51,39
2*3*5|1,115,37,71
1*2*3*5|1,8,39,36
4*5|1,8,64,34
1*4*5|1,318,73,72
2*4*5|1,3,63,39
1*2*4*5|1,12,55,56
3*4*5|1,13,62,37
1*3*4*5|1,11,55,34
2*3*4*5|1,6,48,34
1*2*3*4*5|1,4,37,28
|2,0,0,44
1|2,5,49,31
2|2,2,33,59
1*2|2,19,55,38
3|2,0,30,61
1*3|2,6,54,38
2*3|2,1,36,72
1*2*3|2,18,49,42
4|2,0,54,30
1*4|2,51,77,72
2*4|2,1151,82,36
1*2*4|2,67,58,73
3*4|2,2,63,36
1*3*4|2,8,71,38
2*3*4|2,2,59,39
1*2*3*4|2,4,54,34
5|2,3,37,57
1*5|2,164,58,70
2*5|2,14,42,73
3*5|2,2,38,35
1*3*5|2,92,51,40
2*3*5|2,8,37,43
4*5|2,365,69,34
1*4*5|2,115,73,71
3*4*5|2,66,62,37
1*3*4*5|2,35,55,33
|3,0,0,44
1|3,6,49,30
2|3,126,42,60
1*2|3,199,58,75
3|3,0,30,61
1*3|3,5,54,38
2*3|3,108,36,73
1*2*3|3,93,50,42
4|3,0,54,30
1*4|3,359,79,71
2*4|3,427,69,74
1*2*4|3,122,73,73
3*4|3,7,63,36
1*3*4|3,4,71,38
2*3*4|3,613,60,39
1*2*3*4|3,35,54,34
5|3,1,37,57
1*5|3,24,58,71
2*5|3,0,18,73
1*2*5|3,11,23,73
3*5|3,4,38,70
1*3*5|3,120,51,72
2*3*5|3,48,37,73
1*2*3*5|3,41,37,59
4*5|3,168,64,70
1*4*5|3,102,72,71
2*4*5|3,17,25,73
3*4*5|3,1310,73,71
